genesetid,dmel_num_geneID,dmel_num_analyzable,dmel_num_M,dmel_num_F,dmel_num_B,dmel_num_B_multi,dmel_num_unbiased,dsim_num_geneID,dsim_num_analyzable,dsim_num_M,dsim_num_F,dsim_num_B,dsim_num_B_multi,dsim_num_unbiased,dser_num_geneID,dser_num_analyzable,dser_num_M,dser_num_F,dser_num_B,dser_num_B_multi,dser_num_unbiased
287,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
288,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
289,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
290,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0
291,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
292,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
293,1,1,1,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,1
294,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
295,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
296,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
297,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
298,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
299,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
300,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
302,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
303,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
304,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
305,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
306,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
307,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
308,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
309,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
310,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
311,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
312,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,1,0,0,0,1
313,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
314,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
315,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
316,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
317,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
318,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
319,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
320,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
321,1,1,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,1,0
322,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
323,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
324,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
326,1,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,1
327,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
328,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
329,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
330,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
331,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
332,4,1,0,0,0,0,1,5,0,0,0,0,0,0,3,1,0,0,0,0,1
333,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
334,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
335,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
336,2,2,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1
337,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
338,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
339,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
344,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
345,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
347,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
348,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
349,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
350,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
351,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
352,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
353,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
358,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
359,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
360,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
361,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
362,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
363,3,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,1
364,2,1,0,0,0,0,1,2,1,1,0,0,0,0,3,1,0,0,0,0,1
365,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
366,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
367,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
368,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
369,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
370,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
372,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
373,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
374,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
375,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
376,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
377,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
378,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
379,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
380,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
381,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
382,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
387,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
388,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
389,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
390,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
391,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
392,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0
393,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
394,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
395,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
396,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
397,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
398,1,1,0,0,0,0,1,2,2,0,0,0,0,2,2,2,1,1,0,0,0
399,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
400,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
401,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
402,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
403,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
404,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
405,2,2,0,2,0,0,0,2,2,0,1,1,1,0,1,1,0,0,0,0,1
406,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
407,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
408,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
409,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
410,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
411,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
412,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
413,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
414,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
415,3,3,1,0,1,1,1,2,2,1,0,0,0,1,2,2,0,0,0,0,2
416,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
417,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
418,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
419,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
420,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
421,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
423,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
424,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
425,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,1,0,0,1
426,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
427,1,1,0,0,0,0,1,2,2,0,0,0,0,2,1,1,0,0,0,0,1
428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0
430,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
431,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
432,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
433,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
434,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
436,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
437,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
438,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
439,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
440,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
441,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
442,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
443,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
444,3,1,0,0,0,0,1,5,1,0,0,0,0,1,3,1,0,0,1,1,0
445,3,3,0,1,0,0,2,2,2,1,0,0,0,1,2,2,1,0,0,0,1
446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
448,1,0,0,0,0,0,0,3,0,0,0,0,0,0,7,2,0,0,0,0,2
449,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
450,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
451,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
452,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
453,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
455,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
456,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
457,4,2,1,0,0,0,1,4,2,0,0,0,0,2,5,3,0,1,0,0,2
458,2,2,1,1,0,0,0,2,2,1,0,1,1,0,2,2,0,1,0,0,1
459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
460,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
461,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
462,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
463,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
464,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
465,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
466,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
467,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
468,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
469,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
470,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
471,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
472,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
473,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
474,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
475,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
476,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
477,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
478,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
479,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
480,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
481,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
482,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
483,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
484,1,1,0,0,0,0,1,3,3,0,0,0,0,3,1,1,1,0,0,0,0
485,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
486,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
489,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
490,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
491,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
492,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
493,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
494,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
495,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
496,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
497,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
498,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
499,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
500,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
501,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
502,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
503,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
504,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
505,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,1
506,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
507,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
508,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
509,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
510,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
511,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
512,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
513,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
514,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2,2,1,0,0,0,1,3,3,1,1,0,0,1,5,5,0,1,1,1,3
521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
522,1,1,1,0,0,0,0,2,2,0,1,0,0,1,1,1,0,0,0,0,1
523,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
524,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
525,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
526,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
527,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
529,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0
531,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
532,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
533,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
534,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
535,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
536,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
537,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0
538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
540,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
541,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
542,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
543,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
544,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
545,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
546,1,1,0,0,1,1,0,1,1,1,0,0,0,0,2,2,1,0,0,0,1
547,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
548,2,2,1,1,0,0,0,2,2,0,1,0,0,1,2,2,0,0,0,0,2
549,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
550,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
551,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
552,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
553,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
554,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
555,2,2,0,2,0,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,2
556,1,1,0,0,0,0,1,2,2,0,0,0,0,2,2,2,0,0,0,0,2
557,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
558,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
559,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
560,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
561,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
562,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
563,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
565,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
566,2,1,0,0,0,0,1,2,2,0,0,0,0,2,2,1,1,0,0,0,0
567,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
568,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
569,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
570,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
571,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
572,1,1,0,0,0,0,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0
573,2,2,0,0,1,1,1,2,2,0,1,1,1,0,2,2,1,1,0,0,0
574,1,1,0,0,0,0,1,3,2,0,1,0,0,1,2,2,0,1,0,0,1
575,6,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
576,2,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
577,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
578,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
579,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0
580,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
581,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
582,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
583,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
584,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
585,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
587,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
588,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
589,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0
590,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
591,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
592,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
593,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
594,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
595,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
596,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
597,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
599,1,1,0,0,0,0,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0
600,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
601,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
602,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
