featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT
ppm_2_3688	0.317702	0.529462	-0.049566	0.932866	-0.300153	0.331208	0.415302	0.444707	-0.646466	0.231578	0.628873	0.306922	-0.188517	0.731588	-0.12103	0.662436	-0.097995	0.760217	-0.373683	0.529357	0.633479	0.211094	-0.87035	0.085838	-0.068835	0.889236	0.159476	0.491991	-0.113002	0.638987	-0.385726	0.457329	-0.609359	0.31694	0.163307	0.733155	0.728377	0.15814	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_3773	0.305101	0.538698	1.075778	0.110073	0.129897	0.671536	1.157846	0.055589	-0.217218	0.688248	-0.091538	0.864969	0.416343	0.452255	0.530021	0.070913	0.574387	0.096932	0.222572	0.707234	0.648255	0.1991	-0.66828	0.175454	-0.046486	0.925338	0.153353	0.495875	0.183315	0.440391	-0.035248	0.944034	0.136853	0.815348	0.398583	0.406742	0.82895	0.107721	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_2_3853	0.260366	0.595791	-0.002192	0.997081	-0.190281	0.528467	-0.182483	0.73857	-0.27512	0.596591	-0.566746	0.300724	0.157653	0.779023	-0.08735	0.752813	-0.166294	0.602083	-0.406324	0.529533	0.33032	0.515702	0.184107	0.697606	-0.549206	0.28783	0.038836	0.860499	-0.198474	0.415286	-0.092323	0.853213	-0.433519	0.466721	0.034151	0.942542	0.15476	0.754466	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_4119	0.217967	0.656452	-0.834255	0.246338	0.124939	0.698541	0.433288	0.40375	0.731493	0.172354	0.469109	0.424176	0.75084	0.196829	0.394258	0.170604	0.278792	0.399701	0.113331	0.850021	-0.525753	0.294775	0.687263	0.178318	0.749138	0.149324	0.487942	0.032663	-0.068117	0.783117	0.405602	0.417701	-1.989107	0.00642	0.562037	0.246537	0.512749	0.304323	0	0	strain	0	strain	1	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	1
ppm_2_439	0.532996	0.374311	0.835294	0.182979	-0.133834	0.672493	-0.063398	0.901772	-0.785227	0.14653	0.773744	0.197294	-0.037694	0.948916	-0.072064	0.797796	-0.082247	0.797316	0.287268	0.65081	0.376899	0.483041	-0.103061	0.827738	-0.202932	0.705557	0.073167	0.754878	0.210721	0.400706	0.092818	0.851057	0.690415	0.284889	-0.073838	0.88031	-0.379137	0.44621	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_2_4442	-0.536768	0.283536	-0.583127	0.334099	-0.054856	0.8569	-0.618712	0.240784	-0.050843	0.922005	0.571892	0.299273	-0.062655	0.910498	-0.317675	0.247261	-0.399381	0.205552	-0.232432	0.692382	-0.419095	0.397793	0.558124	0.252211	0.138167	0.7825	0.06956	0.756941	-0.248457	0.29403	-0.507004	0.314532	-0.206926	0.722668	0.049203	0.920104	-0.221296	0.652237	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_4498	1.257497	0.022512	1.211897	0.071895	0.165569	0.5904	0.217276	0.678754	-0.078087	0.881518	-0.156755	0.771711	0.708546	0.214304	0.426505	0.130745	0.335139	0.302074	0.891001	0.159018	0.893432	0.090717	-0.26895	0.571215	0.509109	0.315823	0.113125	0.618098	0.65191	0.007743	0.341408	0.493412	0.778201	0.20119	-0.015379	0.974774	-0.036696	0.941177	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	1	strain	0	pd1074	mix strain & pd1074	1	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_2_4587	1.192298	0.028507	0.226399	0.726826	0.437256	0.157581	0.816856	0.142321	0.184755	0.724699	0.728052	0.196273	-0.039812	0.94442	0.302557	0.288497	0.416163	0.205838	-0.644795	0.288825	0.244584	0.639091	0.179512	0.705723	0.480734	0.343966	0.650948	0.004565	0.12046	0.619063	0.101166	0.840031	0.226039	0.705466	0.812676	0.103358	0.493282	0.322827	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	1	strain	0	strain	all strain direction	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_4673	1.627198	0.006025	0.456248	0.448515	0.589649	0.055825	0.146738	0.785457	0.196547	0.700627	0.619644	0.318753	0.368129	0.507123	0.279588	0.308374	0.250919	0.426871	0.192265	0.744477	0.851854	0.103394	-0.236753	0.618506	0.193071	0.708315	0.507064	0.033729	0.457988	0.059341	0.342908	0.496218	0.740672	0.220999	0.865233	0.085028	0.072952	0.888242	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	strain	0	pd1074	1	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_2_4774	1.398185	0.015779	0.264858	0.655117	0.274666	0.362246	0.11142	0.834674	0.431463	0.405081	-0.549226	0.348468	0.276292	0.620557	0.273791	0.318275	0.272994	0.386172	0.289386	0.624076	-0.279334	0.578008	0.150095	0.753734	-0.472287	0.404972	-0.000727	0.997497	0.150829	0.540351	0.631708	0.221332	0.668696	0.264217	-0.099857	0.832391	-0.721625	0.156067	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	strain	1	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_2_487	0.409218	0.40992	0.260054	0.667823	0.422694	0.175765	0.713708	0.18116	0.342923	0.516434	-0.005218	0.992396	1.001332	0.097411	0.572341	0.042574	0.452559	0.156275	-0.008333	0.989365	0.52762	0.291318	0.424129	0.375965	-0.91395	0.102951	0.377476	0.095242	0.115216	0.641266	0.812398	0.118102	-0.103634	0.859659	0.904978	0.078944	0.117785	0.813369	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_4953	0.618586	0.221228	0.20605	0.726735	0.196502	0.513311	0.180285	0.727901	0.292011	0.568744	-0.355312	0.512517	0.865447	0.138114	0.368447	0.178306	0.228285	0.4614	0.076799	0.896234	0.877159	0.090633	-0.900163	0.074585	0.289767	0.56389	-0.074045	0.742285	0.486334	0.043118	0.642823	0.208099	0.453886	0.440365	-0.057077	0.905049	0.268947	0.585004	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0
ppm_2_5027	-0.592905	0.237666	-0.510078	0.396334	-0.07562	0.808703	-0.249315	0.626806	-0.298928	0.560321	0.589539	0.322014	0.167327	0.786887	-0.235569	0.396145	-0.337055	0.277884	-0.528332	0.380276	0.104008	0.837678	1.034203	0.044818	0.601099	0.238715	0.35241	0.129851	-0.089161	0.713475	-0.019468	0.968604	-1.123184	0.08226	0.750574	0.130402	0.066873	0.895462	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	strain	1	strain	0	pd1074	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_51	0.909719	0.080569	-0.060291	0.918513	0.350233	0.24723	-0.000165	0.999746	0.08757	0.863474	0.441549	0.42106	-0.226151	0.702831	-0.036088	0.895276	0.015626	0.959695	-0.309545	0.602444	0.896167	0.085378	-0.078757	0.872185	-0.254177	0.633359	0.438819	0.053126	0.325718	0.184448	0.889467	0.090223	0.221414	0.704395	0.687581	0.162655	0.290046	0.556234	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5188	0.884758	0.08849	-0.169793	0.774528	0.065541	0.82984	-0.023572	0.963122	-0.294505	0.587532	-0.154024	0.771951	0.208901	0.702678	-0.065218	0.81114	-0.155959	0.620388	-0.434978	0.479742	0.892103	0.085923	0.139857	0.770849	-0.246067	0.620355	0.299758	0.180763	0.201481	0.403828	0.435081	0.394979	0.215591	0.711303	0.242114	0.611044	0.39779	0.429838	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5282	0.534258	0.287309	0.078101	0.89446	0.114761	0.706816	0.146196	0.775711	0.074171	0.884418	0.091024	0.867775	0.11061	0.841504	0.10346	0.7008	0.10124	0.74258	-0.100441	0.863795	-0.06861	0.89828	-0.213942	0.66163	0.035918	0.94322	0.250046	0.268132	-0.014487	0.95255	0.427183	0.399406	-0.570322	0.352326	0.581097	0.231403	0.235148	0.643447	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5381	0.204697	0.682344	0.032454	0.955846	0.017074	0.955281	-0.037656	0.943053	-0.398256	0.440383	0.705936	0.202131	-0.432932	0.434774	-0.217865	0.423139	-0.149654	0.631646	-0.856013	0.174817	0.193757	0.693284	-0.353156	0.458862	0.577975	0.25616	0.344461	0.125685	0.089703	0.709058	0.447757	0.37527	-0.379301	0.520885	0.663414	0.175579	0.628692	0.212433	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5485	-0.038064	0.937852	0.178776	0.762516	0.163124	0.589067	-0.206064	0.687025	0.304362	0.556042	-0.425747	0.435916	-0.447201	0.434279	-0.037486	0.890539	0.082697	0.789498	-0.190313	0.745576	-0.010346	0.983088	0.070079	0.885105	-0.497727	0.335646	-0.083172	0.70824	-0.052942	0.825374	0.526531	0.307934	-0.156819	0.794023	0.243619	0.607204	-0.370701	0.458724	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5584	1.32943	0.02677	-0.215436	0.714646	-0.078872	0.804145	0.393442	0.46761	-0.48134	0.384094	1.248221	0.060149	-0.159013	0.771599	-0.107304	0.700042	-0.089275	0.78254	-0.286804	0.626846	0.955364	0.068373	-0.473973	0.326426	0.559872	0.279164	0.536813	0.02651	0.252519	0.300122	0.391259	0.434222	-0.792528	0.201815	0.70852	0.155325	0.490978	0.343037	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	1	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5685	0.726938	0.163473	-0.330206	0.577065	-0.078247	0.798899	0.196796	0.706571	0.000159	0.999753	0.492355	0.395909	0.162025	0.767544	0.023355	0.931304	-0.021474	0.945068	-0.654597	0.285779	-0.133908	0.793941	0.124715	0.793118	0.533411	0.302787	0.221017	0.333861	-0.264297	0.281729	-0.326734	0.518747	-1.143875	0.070965	0.467001	0.331382	-0.666822	0.198313	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_5788	0.839378	0.107385	-0.789685	0.203517	0.308009	0.319326	-0.7323	0.19779	-0.169482	0.74291	1.236081	0.038655	-0.206803	0.705508	-0.441478	0.114645	-0.524564	0.107189	-0.713363	0.247178	0.338797	0.495675	0.065525	0.894395	0.16966	0.731932	0.513151	0.027946	0.1014	0.66967	0.42935	0.391708	-0.033162	0.954443	1.056892	0.040956	-0.336456	0.499647	0	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	1	1	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	2	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_5866	1.300105	0.020257	0.425882	0.473925	-0.073618	0.810138	-0.296479	0.563515	-0.29422	0.57397	0.855125	0.137943	-0.627091	0.317157	-0.20214	0.469225	-0.096899	0.756105	-0.327438	0.579159	0.735337	0.152835	-0.318117	0.50852	-0.242615	0.631404	0.464617	0.04529	0.017298	0.942372	0.218358	0.659594	-0.520815	0.380346	0.424828	0.386139	0.389274	0.442811	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	1	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_2_6424	0.419013	0.407304	-1.848109	0.014206	0.3336	0.27766	-0.074057	0.886071	-0.055108	0.913897	0.619334	0.268493	-0.885002	0.136793	-0.512666	0.073592	-0.40015	0.221043	0.063915	0.91294	0.261884	0.593835	-0.053848	0.909081	1.04978	0.070115	0.480231	0.0366	0.375231	0.12294	0.50617	0.318148	-0.008527	0.988293	0.997581	0.052462	0.548215	0.300689	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	1	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	1	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0
ppm_2_6556	0.535236	0.286651	-0.14359	0.807035	0.290442	0.341373	0.321802	0.533951	0.231677	0.650125	-0.515379	0.365143	-0.116592	0.830963	0.092939	0.729765	0.160072	0.604622	-0.339114	0.565968	0.299117	0.556496	-0.310623	0.513576	0.344207	0.495595	0.272521	0.240954	0.016364	0.945895	-0.340599	0.519501	-0.011444	0.984255	0.576587	0.253352	1.163956	0.039916	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	1	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_665	-1.038478	0.050772	-0.493802	0.409289	-0.385074	0.213993	0.7689	0.152911	0.329527	0.528461	-0.693276	0.215804	0.601538	0.288465	0.334624	0.227248	0.250729	0.430005	0.254621	0.666484	-0.422135	0.422081	-0.57394	0.238724	0.021729	0.968702	-0.535382	0.019394	-0.191764	0.436938	-0.031526	0.949568	-0.86199	0.159303	-0.713654	0.149002	0.250509	0.614612	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_2_6732	-0.042666	0.931443	1.522432	0.032599	-0.482064	0.113544	-0.146314	0.777313	-0.461811	0.373771	-0.232707	0.663575	-0.370719	0.501601	-0.037642	0.893281	0.078581	0.809455	-0.694441	0.260368	0.003849	0.993764	-0.101065	0.831876	-0.28744	0.571103	-0.114059	0.609261	-0.309819	0.194691	-0.513762	0.308724	-0.164453	0.777197	-0.729396	0.139416	0.533684	0.285575	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	1	strain	0	pd1074	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_2_6827	-0.217992	0.67197	1.441681	0.037607	0.075959	0.807206	1.579501	0.01338	0.046779	0.929598	0.04858	0.927314	0.111655	0.84617	0.663388	0.026966	0.869057	0.013389	0.106096	0.857355	-0.080784	0.868585	-0.186577	0.69489	-0.522994	0.316958	-0.139053	0.536849	0.016988	0.943857	-0.159664	0.749934	1.163827	0.067254	-0.527893	0.274688	0.266603	0.60686	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1	1	strain	1	strain	all strain direction	2	0	strain	all strain direction	2	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_2_6942	-0.202444	0.68757	1.154396	0.078098	0.08669	0.772434	0.54256	0.309363	0.16816	0.743743	-0.121067	0.820149	-0.148303	0.807402	0.391881	0.168962	0.543625	0.091793	0.52575	0.380688	0.279956	0.569623	-0.063647	0.895295	0.411982	0.411156	-0.160169	0.470196	0.185905	0.4341	-0.507418	0.315644	0.350628	0.549939	-0.155371	0.74332	-0.258054	0.599614	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_2_7037	-0.569624	0.273831	0.121659	0.861857	0.12251	0.693859	1.404166	0.022272	-0.52358	0.327731	0.263278	0.622101	-0.085654	0.902458	0.191932	0.539156	0.261325	0.454552	0.671067	0.272304	-0.306445	0.549974	-0.060559	0.901696	-0.596678	0.241292	-0.108475	0.633683	-0.058718	0.811491	-0.657958	0.197868	1.382963	0.034761	-0.028583	0.951656	-0.154837	0.773786	0	0	pd1074	0	pd1074	1	strain	mix strain & pd1074	1	0	0	strain	1	strain	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1
ppm_2_7132	0.055264	0.911548	-0.934551	0.139017	0.57732	0.066288	1.114654	0.049953	0.016065	0.975493	-0.01426	0.978655	0.108262	0.853105	0.121587	0.671306	0.125798	0.701924	0.227101	0.701426	0.533049	0.286679	0.246783	0.602637	-0.126833	0.807239	0.102956	0.64221	0.486482	0.048157	0.625263	0.226208	1.530395	0.023021	0.565525	0.243337	-0.386029	0.43458	0	0	strain	0	strain	1	strain	all strain direction	1	0	0	pd1074	1	strain	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	1
ppm_2_7216	-0.675676	0.18251	-1.486546	0.033273	-0.320029	0.318748	-0.319675	0.556971	0.6633	0.228452	-0.333445	0.538009	-0.486184	0.382679	-0.293652	0.310105	-0.222494	0.511091	0.156304	0.80207	-0.161371	0.744738	-0.06361	0.89289	-0.373615	0.475484	-0.171875	0.441614	-0.533362	0.034659	-0.991717	0.070388	-1.668814	0.016474	-0.425056	0.375666	0.626858	0.21487	0	0	pd1074	0	strain	1	pd1074	mix strain & pd1074	1	0	1	pd1074	0	pd1074	mix strain & pd1074	1	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1
ppm_2_7305	-0.689337	0.17681	-0.732589	0.250577	-0.313147	0.34224	-0.153733	0.766408	-0.028104	0.956876	0.253542	0.640543	-0.271233	0.626855	-0.255668	0.354619	-0.250615	0.430475	0.402436	0.501519	-0.554327	0.274197	-0.095842	0.840192	-0.102715	0.836094	0.030883	0.890539	-0.523372	0.041389	-0.836268	0.13369	-3.086637	0.000607	0.24194	0.617406	0.455152	0.366382	0	0	strain	0	pd1074	1	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1
ppm_2_741	-0.544227	0.282454	-0.710723	0.261446	-0.339935	0.308294	-0.207431	0.688599	-0.138131	0.792441	0.34417	0.533214	-0.318217	0.565768	-0.311572	0.259168	-0.309376	0.331361	0.343257	0.56646	-0.543366	0.287068	-0.152242	0.748519	-0.225496	0.651545	0.025644	0.909199	-0.540296	0.036286	-0.742675	0.179732	-3.281617	0.000532	0.260661	0.591499	0.272917	0.588575	0	0	strain	0	pd1074	1	pd1074	mix strain & pd1074	1	0	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	1
ppm_2_7469	-0.578921	0.250256	-0.458716	0.442037	0.032018	0.918129	-0.604222	0.251166	0.169973	0.754644	0.580173	0.290129	-0.04504	0.934132	-0.231305	0.401355	-0.295329	0.355308	0.151786	0.803498	-0.027174	0.957804	0.100999	0.831045	0.132997	0.790012	0.022623	0.91947	-0.096903	0.688404	-0.579362	0.253354	-0.089279	0.882263	0.000255	0.999585	0.087197	0.860419	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_2_7514	-0.425343	0.400639	-1.264603	0.071299	-0.78881	0.013003	-0.384073	0.4633	-0.825864	0.128048	0.389077	0.489898	-0.112161	0.842467	-0.583609	0.041372	-0.746691	0.024478	-0.240004	0.706545	0.014228	0.976739	-0.251592	0.595991	0.195347	0.693451	-0.04697	0.834071	-0.173574	0.474923	0.068123	0.89036	-1.64562	0.016637	-0.347961	0.465418	0.537968	0.2822	1	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	1	0	pd1074	0	pd1074	all pd1074 direction	0	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	1
ppm_2_7589	-0.215781	0.666593	-1.139337	0.08898	-0.121517	0.690308	-0.010987	0.982818	0.194134	0.704147	-0.410087	0.477303	-0.475176	0.394578	-0.256638	0.352828	-0.185757	0.558965	0.479508	0.422247	0.176582	0.718238	0.052449	0.913312	0.127191	0.80559	-0.116136	0.605476	0.129363	0.592182	0.370356	0.462946	-0.717749	0.256588	-0.057827	0.903165	-0.0433	0.930491	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0
ppm_2_7674	-0.464753	0.361382	1.079229	0.09519	0.154854	0.609253	0.458395	0.379702	0.242326	0.641874	0.069148	0.896612	0.551467	0.332488	0.534413	0.055549	0.52901	0.098631	-0.033928	0.953855	-0.73856	0.151103	0.171189	0.717985	0.267864	0.601381	-0.106882	0.630088	-0.11065	0.644462	-0.277302	0.578641	0.366018	0.533711	-0.061019	0.899071	-0.27029	0.58218	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
