featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant	b1_pool_mutant_20200729045723	b1_pool_natural	b1_pool_natural_20200729044422	b1_pool_pd1074	b1_pool_pd1074_20200729051024	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_53	b2_aos_56	b2_pool_mutant_b2_01	b2_pool_mutant_b2_02	b2_pool_natural_b2_01	b2_pool_natural_b2_02	b2_pool_pd1074_b2_01	b2_pool_pd1074_b2_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_b3_01	b3_pool_mutant_b3_02	b3_pool_pd1074_b3_01	b3_pool_pd1074_b3_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_b4_01	b4_pool_mutant_b4_02	b4_pool_pd1074_b4_01	b4_pool_pd1074_b4_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_41	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_b5_01	b5_pool_mutant_b5_02	b5_pool_pd1074_b5_01	b5_pool_pd1074_b5_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_b6_01	b6_pool_mutant_b6_02	b6_pool_pd1074_b6_01	b6_pool_pd1074_b6_02
met_244	377952.875	383712.625	186644.4063	172675.75	92933.76563	87304.875	143228.7656	19908.70898	122033.2578	30311.25391	70205.55469	60564.69141	160789.9688	85294.77344	94301.16406	439871.4688	302893.2813	242214.2656	204074.2969	230780.4063	178433.9688	228650.125	151928.9531	158832.1406	212635.25	195509.0938	161181.2813	344909.875	123172.4063	125362.4922	708243.3125	2178632	234811.4375	119663.9922	587562.625	313294.2813	711866.1875	4705660	3185467	365811.5625	796337.875	101638.0313	160249.5	335293.5625	401633.3438	762946.625	819145.625	1059700	1027036.563	2597444	3262187.25	133463	331416.25	21838.5957	27643.83008	115620.2422	98727.16406	50239.75391	236043.7969	139983.2031	194071.6719	2061109.5	1173924.375	201828.3906	296276.9688	870192.25	793117.9375	322252.4688	855927.6875	772607.8125	953434.5625	1046239	1974441.25	197167.7656	1031702.813	1857881.375	198359.5781	79309.83594	494843.4063	1340246.375	290975.5938	291810.9688	118161.5938	1279954.875	98825.91406	192791.9688	1396324.875	84783.92188	979932.1875	656920.75	111137.5469	2114578.25	984754.3125	1058965.125	386187.6563	488293.7813	3936990.75	173486.1094	462343.1875	280124.5938	98650.48438	26337.58594	105715.9219	22462.33203	130771.1328	1310547.75	62514.65625	3040759	219003.6094	104519.0547	121866.4141	1265822	252316.1875	2310396.75	160156.7656	93491.23438	1088183.25	1207101.75	1178160.375	350143.875	352947.5625	268163.3125	317282.4063	1440368.125	500279.7188	10237902	1252939.625	2371719.75	1225403	980165.8125	539816.6875	714948.6875	311611.6875	248318.3125	1567190.625	6853201	152901.2813	409665.0938	652169.9375	606077.625	818204.75	6027740	3359238.75	2059795.125	2496939.75	1952289.625
met_25	527653.8125	196668.5625	503559.0625	381518.5	574652.1875	766878.875	795986	227560.6719	573427.5	157891.1406	831683.75	267461.0313	479202.0625	2201436.5	204869.5156	139220.7969	548562.6875	668165.4375	451958.875	534289.4375	417408.6563	622467.125	597912.25	778837.6875	1452911.25	2133194.25	1031712.125	1056921.5	1053290.125	647487.75	541270.6875	1243569.25	1010814.813	1013917.813	1369763.875	690606.6875	859800.25	634426.5625	950998.3125	1035203.063	1246027.375	1232632	1433959.125	1217927.75	1332774.75	1182219	1099579.75	970390	1019581.125	824166.25	1395829	681919.25	656779.0625	752647.625	135013.6406	1077862.5	1016385.875	472983.0938	1125739.25	718903.375	449573.9063	350352.875	576524.9375	634169.875	759730	1151265.75	1138470.625	968614.3125	876708.875	783473.375	1180044.375	836415.4375	1350072	697760.25	1672383.875	877250.6875	480045.3438	602616.5	737453.25	627161.6875	667825.875	959865.0625	1366936.25	868742.4375	838809.3125	925909.125	1126602.875	822342.5625	1528487.75	1172805.5	500615.3125	814005	1021202.063	1152061.25	1061187.875	870937.5	566582.3125	1052815	1639673.875	1158989.375	396030.4688	1659660	658273.0625	790708	591376.875	241690.3594	717991.6875	1248479.375	722909.5625	1407667.125	314728.875	980608.3125	626360.875	1347477.875	1083250.125	1232765	910261.6875	897214.5625	1048884	905171.6875	882081.4375	909232	1186430.625	1616518.875	762732.0625	167251.25	1376737.5	156653.4688	585351.75	2049074.625	732137.5625	1274660	1384348.25	1851969.625	1875304.5	656746.9375	901003.6875	584587.6875	960145.4375	1128634.875	1254347.625	932482.1875	1068916	1283820.25	839474.5625	1246065.875
met_266	10593761	15221906	29394486	5367764.5	4216044.5	9542839	35888800	16824002	22233590	5645340.5	43269268	6373289.5	19862150	18462524	8226213	39090416	26553338	46325676	13133012	14559030	28348474	32884564	27234272	30384556	29493226	14834485	21965576	44516712	10531426	10567591	41621680	27916340	47152216	7239739.5	39336416	25817474	48065828	316814144	165668560	9277990	67806936	12740972	16409862	23802130	26110054	47358816	52318676	106246360	128962320	207331392	177762608	33141734	78479024	23494564	4442472	30297886	51361100	15906975	47719828	23346038	15625233	171750208	60890996	27663492	31704176	33774760	68639848	21348432	79867064	94162312	67752784	69916880	130972288	25984452	90682072	81018640	8953505	17567028	52051460	76744568	16845454	24856692	19651308	60154156	28650744	32777898	68084264	27727976	64440496	64283684	23134812	91279712	62604364	72259304	30998810	35940080	223473920	17550202	19261274	50861956	16504097	78566520	19004950	8682669	20324082	28709398	18723548	153442896	19113392	39800308	27373990	59775264	33528410	122187416	23227024	35148240	93184592	85371184	84455144	33673840	37045828	30516870	42437804	52017276	54850524	378469984	16793798	35532236	74268744	48287720	18959890	28626274	65780840	7115910	154420432	367800864	11787738	19957642	16825892	33933904	48718604	237472256	140397344	131292296	162562480	175376640
met_267	5666620	3859435	4894919.5	6776501	4103874.75	5431260	1940252	4197422.5	6758331.5	3650193.75	8490721	2078092	2411018.75	2279624.25	2137221	561278.25	1144222.875	1925947.875	4760764	5048549	3366721.25	3657324.5	4111868.5	4269121.5	403163.375	492320.0313	1208869.5	1084801.875	5608777	5011552	4068849.75	3980846	5993341.5	8307199.5	5325106	4158359.75	4654680	3005213	4164180	1393942.625	5453474	860518.3125	2553371.5	4477625.5	5021148.5	3696235.5	3630634.25	4300372	4441439	3307594	7224478.5	2115964.25	337286.125	3753652.75	5515853	23337226	5338150.5	3338696.75	3388875	6162828	4092102.5	2234087.75	5749098	4093966.25	2765261.75	3721066.75	5315053.5	4595790.5	6356525.5	6655749.5	5478188.5	3833374.75	7406807.5	2561614.5	1777351.875	2329778.25	11780568	3220423	5582317	6771227.5	5551804.5	16342103	6273840.5	388708.125	2619894.25	16348161	6743899	1913531.25	5680409.5	903320.5	4605607.5	6402117	6901669	7233314.5	4219702	4669016	2574218	4133777.75	4398998	4365576	6432673.5	7488821	4505076	5019869	10427218	1700042.875	6620062.5	7139589.5	4373809	3581091.75	864649.125	4129068.5	7156996.5	2144116.5	2036556.75	2254276.75	1165047.875	4173170	5374820	6375241.5	5315080	3874042.75	4333336.5	2403271.25	5740063.5	3334254.25	13672624	10667996	13029292	14869767	11603924	9267887	7737948.5	9309262	4247497.5	3200976.75	11578398	9754588	11931652	11275336	5749281	6401026	8800557	9285672	7240524	6839288
met_27	532016.5	983964.3125	83331.50781	247114.125	445712.7813	76156.66406	85871.02344	120849	2099710.25	106355.5547	229971.9375	93639.85156	145954.9688	85717.03125	94198.20313	286474.9375	366296.2188	201670.4531	294101.9375	390747.7813	277653.75	275324.25	372015.3125	493461.9375	174387.3594	190757.7031	270801.375	397462.75	559539.6875	107016.1641	562338.6875	2445177	208708.6094	124289.875	748810.5	369465.2188	1008428.688	4054417	2182063.25	375830.2188	863843.75	669073.375	248435.0156	618648.1875	670832.5	662692.125	693218.5625	1029138.438	954049.1875	2094916.5	2676769	77439.67969	146194.3438	40343.75391	15533.04883	78082.01563	124092.8516	79755.25	884419	2191615.5	204743.2344	1590021.5	1437479.875	197993.1875	274502.1875	1163587.875	633027.875	428975	760906.6875	795919.5	1035053.313	1304349.125	1475615.125	266939	543634.6875	1016593.25	621224.875	86147.35938	719030.25	993386.8125	474612.5313	193627.5313	564210.75	619703.4375	75648.77344	228630.7813	1036613.375	118065.6719	839926.625	680714.125	105976.6016	2408977.5	826801.9375	878689.9375	439916.4688	467088.625	3036619.5	483697.6875	1018282.313	202946.3594	85684.19531	351470.7188	968337.8125	132376.75	1926177.5	885090.4375	445551.2813	1414625.75	189057.9531	876253.5625	83546.61719	1109095.75	337703.4063	1284071.25	180559.8125	73801.23438	599345.375	959353.25	896691.75	538910.4375	567414.5625	263374.3438	284986.3125	975803.4375	507584.5625	6438336.5	790349.3125	2043359.75	1240791.375	852813.5625	750840.875	743253.6875	263393.1875	268341.2813	1346078.875	4784860	1046393.625	373684.2188	275789.8125	598204.375	1036670.5	3184373.5	3039478	1336518.5	2207001.75	1527918.75
met_274	103001832	116572480	48929916	80046592	55785372	64206348	59484200	22164834	66750948	16792022	49431252	25185596	37707336	89511528	32582236	48662612	90556584	69829424	67948560	73969712	59471752	72284936	51928676	57766444	122226224	159472096	129877072	107754800	90238872	74853408	143749696	101061872	66361544	102811336	136626816	54859920	71693312	55040092	119162288	56273040	117824072	57384108	120375896	108826064	110252608	109910688	111878760	97068536	95923512	80244808	91872640	58999592	48339452	77200512	16036302	66365060	70835416	27816082	87898120	68657656	41399840	91298184	106367592	61042716	61469160	129838032	126906528	75390456	83794680	78293552	100672680	106973880	85447480	70993232	70069800	43889584	56604168	59436456	67439872	93397272	62607840	56990100	98797224	72216504	59527692	64129236	88968640	41097364	100409432	113181032	66967788	55725824	81599344	82375184	75886520	84302176	114859544	112161600	132537400	66622696	48920596	59715296	103879040	69114056	64169404	37380912	44946668	68015904	42373144	148454960	31652082	135384224	68636384	122142728	85843576	56249752	109097808	98792560	93620008	81003296	90983048	95137944	158130176	142553184	119033904	74044664	97690440	117200624	102486184	131585728	78689688	134035688	66474360	82677472	84287120	64325296	134204664	56181200	56998848	97696584	130227760	107028440	134176288	98562072	139064896	120015160
met_275	7191962.5	4812422	7662580.5	8435529	1451682.25	3426516.25	11171095	6034310	7601461.5	2729387.5	7673895	2597729.5	5263703	2915923.25	5740654.5	3364785.75	4343318.5	4021340.5	5955797.5	7323981.5	4234870.5	4893230	6807812.5	7230475.5	5033239	4218537	6068909	7815721	6506392	4464714.5	1750135.25	7227314	9314926	1710766.125	5849881	4020750.25	5543107	7994229.5	8478897	4861088.5	10324113	7620925	6170233	5545445.5	6295241	5153828.5	5098244	7699870	8738495	5462823	7576842	10591804	5594537	1793694.375	4517462.5	13000932	21472014	2363488	7612023	7729511.5	6438000.5	8632014	6799841.5	4280735	6855711	11479343	5430317	6503293.5	6159954.5	7211252.5	11317949	11385459	6706248	4117652.75	6581390.5	3990843.5	1736257.125	2900818.5	5053891.5	5851247.5	6394714.5	2943917.25	11514288	2591631.75	2579860.75	7617237	3220199	3528787.75	8837383	4335509.5	3213900	5493826	5478911	5434024	6267287	6496417	3527952.5	5936075	10703628	2795642.5	10150571	33184942	6906612.5	2232491.5	6745439.5	3665226.75	3071855.75	5723847	5950652	11266824	3067719.25	12881893	4017203.5	6304742	3601192	5802762	7123446.5	8996086	8881699	6866651	6717781.5	6363192	5044379	9164452	8101738	7100338	9692584	7229989.5	8996536	9768264	8457524	9087876	12016004	3822916.5	5347050.5	10777327	5105139	6616799	6764331	7076154	14386162	6711645	6700917.5	7222794	8653912	9495209
met_276	10271230	6841769.5	11905004	11601565	2132746.5	4579752	15074217	8491526	11488030	4047582.5	11370440	3846399.5	7880082.5	4015823.5	8068610.5	4809159	6691172.5	5366512.5	8897843	9908826	6471619	6624510	10257963	10667486	7533132.5	6766565.5	10247442	11745894	9719733	6890228.5	2907836.5	10573377	14555656	2830052.75	9296441	5867644	8686875	12857028	12994809	7517387	15718017	11393806	9427301	9270197	9706388	8976656	8156014.5	12255274	12500826	7969572.5	11128214	15717663	8553094	2733623.25	6803631	19062416	31508066	3635965.75	11802944	10513811	9738576	11968460	9866978	5933056.5	10107807	17605852	7854361	9160428	10161288	10254642	18140768	15854335	9856781	6172327.5	9659996	5687208	2526118.25	4535831	7561090.5	8671412	9268442	4556490	16232140	3742161	4200999.5	10820902	4575286	4730003.5	12983878	6113719.5	4460836.5	8175789	8562730	7782823	9113567	9222327	4970392.5	7877165	16221111	4024524	15372682	47257372	9551325	2846550.5	8833454	5238196.5	4177985.5	7560380.5	8263391.5	15064794	4337771	19167434	5545477	9211174	5136765	8169129.5	9689311	12273040	11824949	10523552	9073179	7461813	6255158	10763668	10677393	9823706	11925390	8959227	10764857	11869460	10254289	11286911	14556337	4339729	6932777	13717971	6427283	8211972.5	8296116.5	8669939	17785538	8513852	8724385	9463741	10328509	11175237
met_284	82168.21875	34637.8125	36643.80078	166289.4844	46362.38672	69982.79688	64117.12109	0	24306.55664	16757.16992	29090.39844	55609.62891	61926.82422	14661.21191	57268.75	60274.46875	24039.28125	127370.3047	62824.58984	57408.58203	80882.22656	97673.00781	74497.22656	62472.71875	158326.3438	26325.94727	98351.47656	302889.2813	46434.82031	28353.41211	2220829.5	92487.21875	109555.4141	128281.3906	57748.12109	81986.625	63026.59766	6449718.5	2263756.75	67917.24219	489104.1563	40094.48828	54925.47266	54719.3125	43728.74219	446162.5	464758.2188	1104300.125	1198081	3597743.25	4422169	39654.76563	160957.2344	0	4115.720215	16573.52539	17849.10547	54016.48438	51584.08984	43081.28125	86293	3362402.5	999163.3125	105013.1172	217874.7188	317093.4688	715829.5625	142404.9844	715577.125	850148.25	577227.875	626686.3125	2768161.25	197551.0781	1815127.625	3600028.75	110683.6641	27162.33984	1055886.625	2029970.625	323960.25	315566.5313	31531.34961	1304971.875	78450.03906	153022.375	1837220.625	56765.61719	1153814.75	312168.2188	47081.87891	3486484.75	1140808.25	1278132.25	339092.2188	460851.375	4694552	41547.47266	44095.28906	429649.5625	43919.59766	14134.54004	28042.52344	21008.375	48879.40625	2779423	22628.75195	4641674.5	76455.35156	132165.4844	139480.1563	482054	104234.3906	3213381	50406.97656	87799.125	1183746	1340612.625	1467483.125	146476.9688	136485.6875	119175.4609	188811.9844	927886.75	264809.4375	12614581	96290.46094	106149.0625	1446085.875	445980.5938	297436.6875	112769.4844	97061.90625	65194.63281	1506471.5	6571099	86049.44531	272516.7188	331366.9375	135934.7969	402748.6563	4086723.5	1020590.75	2451257	1132846	1107593.875
met_286	366130.875	1916089.5	112470.5625	110219.2891	66924	131233.9375	446968.9688	44544.19531	336722.4063	17488.46094	119029.9219	43947.47266	374747.5938	232593.9688	39631.80078	223404.6563	809080.25	753619	217847.1094	232780.7188	310887.1563	429390.5938	362857.9063	385076.7813	1158043	860059.9375	508785.25	928005.6875	159563.0781	269237.6875	1478813.5	749605.25	485552.8125	399418.2188	475869.9375	50727.6875	203608.1719	475922.4375	498059.375	872209.5	855230.1875	358155.375	330407.875	246016.4063	277535.0938	663654.125	820253.5625	668131.6875	749893.625	783781.8125	1069972.125	413394.75	686519.8125	279717.5	29997.46484	702315.875	429707.7813	58380.18359	733650.5	406397.5938	176150.9063	589072.375	981325.5625	284418.0938	599622.125	1754723	702667.5	1463729	640987.0625	709813.0625	1179690	836062.5	1176916.375	360839.6563	2202922.5	541808.5	222450.75	428550.6875	236659.3438	1143865.625	703806.5625	114463.9141	812461.0625	830547.4375	159523.5	230490.2656	514726.5938	338085.375	1192901.25	839160.3125	221908.875	516312.5313	702645.375	815895.4375	621492.625	689856.3125	1513401.125	1316691.5	1247595.625	605308.1875	144582.6875	83018.95313	870401.0625	242353.5156	289771.875	302911.125	218546.5	990762.1875	545332.0625	162317.6406	214265.0156	1789522.25	369489.0313	1474698.875	1124989.75	346925.8438	1516584.375	792267.5	866635.3125	715477.25	578110.75	595479.5625	2807823.75	2315923.5	1621685.625	982933.875	1241438.375	628168.3125	924698.1875	1765116.625	539953.125	575000.5625	1254996.375	167780.5938	986154.1875	1167647	405712.0313	237074.7656	929379	585181.125	2312984.25	2854787	1811760.375	1391912.5	2609216.5	1726100.625
met_292	80740.97656	74685.88281	60186.22656	69249	91177.70313	232907.1563	24940.53516	55757.08984	52802.08594	24871.39258	68046.4375	22632.14648	57426.52734	54992.69531	73540.71094	234075.9375	238194.2813	304838.9375	59504.21094	78639.98438	66886.71094	57916.76172	108926.3672	120983.9453	438138	43398.08203	151943.3906	2849022.5	89195.76563	80779.22656	187769.0938	140667.0156	196584.625	124222.75	147634.1719	800148.1875	880726.125	442037.75	143812.7188	114097.6406	98863.17188	99510.16406	147117.4375	115461.6172	118200.2109	292297.1875	304714.0938	578835.25	605570.4375	193448.8594	480195.5625	61978.82031	44059.41797	26639.89648	31260.86914	175567.3125	116899.6406	52859.76172	112869.2578	153430.4375	57675.07031	281127.3438	265517	226591.3281	170195.0313	252668.8438	113344.2891	355767.3438	132731.7656	147452.75	275125.7188	200937.3906	132382.2969	1223427.625	216809.2656	104458.3672	227801.6719	91789.14063	66713.35156	181118.9063	86276.16406	278940.8125	197340.3438	73177.92969	60865.91016	165142.9063	76913.11719	83789.15625	226877.2813	128723.5547	102009.8594	150960.7969	160528.0469	178488.4531	333820.625	332187.8438	186869.7969	144043.9375	58639.23047	58783.93359	50601.01172	121695.2813	104209.3672	14318.44727	74855.78906	60921.53125	58834.17969	92855.64844	82359.29688	1000257.563	315090.125	183072.5	221469.6406	132889.6406	65610.73438	117987.4688	301737.0625	203255.625	223517.8125	93394	92866.875	58046.49609	715434.75	88881.59375	2326299.25	509645.4688	496778.2813	84193.71094	211778.3906	88937.33594	79359.82813	340040.5	479487.4375	487476.125	110382.0313	610473.0625	273793.4688	101109.0781	348590.5938	457078.0938	255367.3906	857197.5625	734524.125	470036.8125	1576677.125	765922.5625
met_295	1751692.75	1029115.938	2002796	1116804.625	2237567.25	2011301.875	1325057.625	1909267	1001902.313	1643331.5	1642742.5	2876470.5	586844.1875	324756.3438	1745496.75	105576.6797	108644.5547	165143.7031	1797083.125	1956718.375	1406835	1688061.125	1268631.875	1433724.5	260492.4375	606188.3125	1440715.75	513642.125	1381661.375	2036957.625	463179.625	955632.4375	2815655	1685128	1008006.125	2325225	1637126.125	1521122.25	1891393.5	218425.4219	2268517.5	171358.0313	546989.875	1220400	1358751	1352140.75	1531952	1666854.875	1859204.125	185018.125	1627372.875	2943553.5	136764.7031	2662615.25	6324998	200856.0625	2715752.5	4617120.5	163371.4375	1364434	4522163.5	149617.875	947041.4375	4153629.25	223858.75	1737366.75	3259784.25	184440.9844	2755737.5	2713548.5	3557485.5	2471950	1422706.25	826103.75	185672.8594	613717	1155307.625	130986.7266	2923991.75	1172023.125	137213.5625	2462756.25	1018390.813	83407.46094	1944321.125	1485050.125	1761323	1152917.75	1092943.25	118595.3203	2215441.5	1103108.625	1577763.5	1825634.25	1192086.25	1029789.75	742752.5	564198.5	488852.5625	113133.3438	1246187.25	1942729.75	103367.8359	1255694	1256984.125	329732.0313	1478266.625	106178.9063	811267.5625	1797751.25	93647.85938	713859.9375	2058731.5	85642.5	704523.125	1388359.875	160861.6719	1213929.125	1055441.375	1349259.25	747540.3125	3083144.75	3717406.25	1472559.75	2440911.5	937497.125	258895.2344	2317794.5	1737886.625	251100.3906	2599966.5	1410181.25	291882.4688	4277859.5	1985951.75	253698	2720518.25	2230558.5	207879.9844	3465180	1015225.25	2236632.25	3049742.75	3932821	2098166.5	2358858
met_299	56084.80078	97466.07813	135510.5781	19526.02344	19102.49023	46680.78125	278370.2188	103438.7969	130710.3828	22240.52539	234515.4844	28435	260878.4688	115257.8359	37838.43359	300050.75	218401.3438	482905.4688	86891.00781	106427.8672	174735.6406	188553.125	199765.4219	198283.9688	368593.2188	208545.3281	132356.8438	1365859.625	89269.48438	53467.60156	1589937	304153.4688	295057.4688	62699.82031	591943.9375	141532.2031	686408.4375	7135794.5	3636255.5	135026.0469	1184849.375	111912.75	122607.8516	287156.1563	300099.3125	839322.8125	854145.6875	1834067.125	1565050.375	4892647	4578615.5	320160.2813	1135662.625	124722.4297	15700.15918	361195.75	326159.625	83427.91406	695479.6875	199480.5625	123765.1953	4314699.5	1503558	177472.9063	343472.7813	695724.625	940356.6875	228142.375	1674158.375	1618336.25	1230396.375	1094201.125	2705853.75	367431.8125	2168639.5	1934554.625	34018.91016	101838.6953	745964.1875	948548.75	149557.4219	145760.6563	140158.9531	448639.625	192034.2969	193522.5313	670892.5	126496.0313	1334020.625	1127627	236143.7031	1509441.375	1332583	1066298.875	403237.2188	351243.125	4771039	86236.25781	60045.71484	303046.3438	80656.9375	389448.7188	109932.9688	19248.20703	64293.44531	255876.5313	48089.87891	2935927	129837.9063	321682.375	278036.7813	571289.25	134415.5313	999822.75	89790.24219	168163.5938	958343.8125	1200965.625	891512.0625	228332.1406	149305.75	648174.625	886893.5	2029253.125	1976912	10453098	121171.7734	280801.4688	636965.6875	619404.625	137749.6094	443684.875	550262.4375	29393.00781	4282881	6550748.5	70995.08594	131206.0781	244722.0469	395127.4688	739070.5625	6009825.5	4604205	2155253.75	4158688	2876830.75
met_302	151186672	271539648	99139632	159284336	106560048	111912552	114460792	45348544	169394208	25454688	111175856	29352588	89286024	145756768	37386468	109595184	188109024	154213568	104249864	110935880	134656112	153227232	118586728	125748000	173750480	212410976	168116480	174400224	115695736	154761088	330961056	196220160	157993696	172303904	159755680	96371912	139669600	346665376	278600416	111139856	252370240	118995432	159549392	128458288	129899312	211036656	219565152	225781760	247450464	256981856	335400928	102020624	154891136	103842744	28930414	82591560	117507648	43461528	162617280	180687216	95906136	230468208	253438256	130679560	110660784	236777280	265709584	169454080	187683120	188522608	247240352	278927808	333026176	128988000	171240096	237097152	127421016	118242288	141802848	241215440	161236416	120810136	187806944	185902464	67927336	115220936	256138192	60130720	240382240	177877392	102610632	243322672	201326336	222539888	177437264	196020000	341815872	225621280	193143312	158374720	110654440	77459992	178441904	97929200	174726304	163904752	142431936	295506816	113018528	183377984	99533512	238815408	148056016	276678592	194580480	84709568	225023344	219252368	237594592	179961152	187995824	161896192	221487328	277385888	230691232	375468352	193636096	262103152	244772816	236942720	214843024	240751664	175686128	122486056	227628896	358813920	167996048	129392136	143222608	173459888	224396592	354003552	326084128	244717568	303923488	275058592
