featureID	aos53_ga_ms2_40	solera_92	solera_49	solera_3	aos36_ga_ms2_55	aos58_ga_ms2_18	aos66_ga_ms2_112	aos87_ga_ms3_118	aos43_ga_bku_60	aos71_ga_ms2_62	aos180_ga_ms2_89	aos37_ga_ms2_56	aos149_ga_ms2_9	aos170_ga_ms2_32	aos93_ga_ms2_78	aos113_ga_ms1_84	aos169_ga_ms2_133	aos109_ga_ms2_81	aos91_ga_ms2_119	aos74_ga_ms2_63	aos166_ga_ms2_131	aos107_ga_bku_80	aos145_ga_ms2_8	aos70_ga_ms2_113	aos111_ga_ms2_82	aos78_ga_ms4_22	aos101_ga_ms2_121	aos140_ga_ms3_87	aos140_gt_ms3_130	aos32_ga_ms2_12	aos67_ga_ms2_20	aos28_ga_ms2_53	aos120_ga_ms2_127	solera_44	aos133_ga_ms2_128	aos171_ga_ms2_88	aos46_ga_ms2_14	aos115_gt_ms1_29	aos69_ga_ms1_64	aos135_ga_ms2_129	aos95_ga_ms2_79	aos69_ga_ms3_114	aos102_ga_ms3_122	aos113_ga_ms1_124	aos25_ga_ms2_10	aos125_ga_ms2_85	aos184_ga_ms2_50	aos196_ga_ms3_135	aos88_ga_ms2_138	aos27_ga_ms4_52	aos73_ga_ms2_70	aos198_ga_ms2_137	aos48_ga_ms2_15	pooled_pd1074_143	aos142_ga_ms2_7	aos99_ga_ms2_141	aos167_ga_ms4_132	aos193_ga_ms2_136	aos42_ga_ms2_59	aos197_ga_ms1_134	aos27_ga_ms3_11	aos51_ga_ms2_109	aos175_ga_ms2_35	aos38_ga_ms2_57	aos85_ga_ms2_140	aos99_ga_ms2_68	aos134_ga_ms2_86	aos86_ga_ms2_65	pooled_natural_isolate_42	aos106_co_ms2_25	aos76_ga_ms2_21	aos174_ga_ms2_34	aos43_ga_ms4_13	aos65_ga_ms2_19	aos84_ga_ms2_76	aos35_ga_ms2_54	aos116_ga_ms2_83	aos185_ga_ms2_51	aos75_ga_ms4_115	aos118_ga_ms2_126	aos127_ga_ms2_5	aos196_ga_ms2_101	pooled_mutant_142	aos96_ga_ms2_74	aos33_ga_ms2_105	aos127_ga_ms3_24	solera_144	aos40_ga_ms2_58	aos122_ga_ms2_4	aos100_ga_ms2_73	aos193_ga_ms3_100	aos92_ga_ms2_77	pooled_mutant_90	aos49_ga_ms2_108	aos188_ga_ms3_36	aos90_ga_ms3_66	aos47_ga_ms2_107	aos83_ga_ms2_117	pooled_pd1074_91	aos167_ga_ms3_31	aos181_ga_ms2_99	aos98_ga_ms2_67	aos39_ga_ms2_103	aos87_co_ms3_72	aos165_ga_ms2_30	aos44_ga_ms2_106	aos105_co_ms2_123	pooled_pd1074_43	aos108_ga_ms2_27	aos192_ga_ms2_37	aos200_ga_ms2_39	aos56_ga_ms2_41	aos79_ga_ms2_116	aos45_ga_ms2_110	aos99_ga_ms2_26	aos41_ga_ms2_104	aos129_ga_ms2_6	aos199_ga_ms2_38	aos94_ga_ms2_139	aos113_ga_ms1_28	aos82_ga_ms2_75	aos173_ga_ms2_33	aos50_ga_ms2_16	aos26_ga_ms2_102	aos114_ga_ms2_125	aos81_ga_ms2_71	solera_97	aos85_ga_ms3_98
ppm_4_1054	6709331191	35693565613	35454783840	35332372478	2702899717	10967987316	1522878979	41937206590	11042714757	15260810878	5509048953	22123615435	9925753424	22840150486	1522878979	8316054086	1522878979	34833767683	65124197212	16894865206	1522878979	1522878979	12806180477	1522878979	55300704053	10875931525	1522878979	10613201289	1522878979	4884303031	9696712526	14533896332	18054226071	34965630576	1522878979	10296304834	4438127289	1522878979	10032450156	13722114097	1522878979	10235132538	1522878979	1522878979	20488749907	1522878979	1522878979	1522878979	14492949492	6549480877	13848424585	6422743083	11807303519	11977506965	14501425092	17393168553	10506143169	16775939793	11971790067	9463670348	40525101555	23203800217	1522878979	20218021504	8045694465	20095266686	12398852076	7774056323	12097038569	1522878979	16783793705	1522878979	14607449183	1522878979	14925803388	14797294285	12904240981	1522878979	31145719470	13339942516	24704941467	11227523139	16130180768	23707176386	1522878979	22187966022	16535842623	5135103264	9642307886	1522878979	20132807459	1522878979	12614243320	12168666008	39520060782	18457611168	8905566537	19997435996	13434604489	10605958991	13301720226	12431942752	18769066374	17974651294	1522878979	6423885309	1522878979	15306557772	1522878979	20761549184	1522878979	1522878979	35675192819	11713706084	18451169081	14392624530	11038251944	1522878979	1522878979	1522878979	1522878979	16172680733	11212414848	24204192893	1522878979	13061552638	18483842147	9077892154
ppm_4_1138	13476921749	2000915855	2000915855	35332372478	4182184166	18003721160	24578705402	37426020552	19956007548	27661596836	10587815030	53408451910	20189997479	40481565092	2000915855	13775950787	13099816223	33365280549	68392379979	35231811651	21157075093	2000915855	23581267728	2000915855	2000915855	17955672503	2000915855	17234924526	14300063659	7110093910	14158810998	27567077368	41840851895	2000915855	27064339914	18655622272	6037275803	16799638956	10032450156	29270291608	2000915855	2000915855	2000915855	11261089881	40955690727	2000915855	34123956490	23467934010	33933214603	6549480877	2000915855	10048958913	22354832190	26543230760	26441977595	37664551110	20474337827	26525257132	24325404061	18655833011	2000915855	53155938099	38569394538	44942390542	13016878642	44240700812	24521701197	12910748457	23590460378	2000915855	25275018481	25289300755	24059958970	9209055154	28232924768	14797294285	21453771555	48948178218	72351472174	20920706619	42762320596	22794772067	36282309517	47937863269	2000915855	39486809844	28091715331	7719430684	19804113775	43700669661	30866267246	42000609851	27921408980	22155935924	37728302008	33000492396	14153123160	44120331307	30876099621	22013904601	25024520777	26155418221	40352205539	2000915855	26469576173	10514962526	2000915855	32451491510	13886999901	35316163158	39592837417	20113092858	78881009709	20395291925	38022916371	14392624530	15728566754	23568675368	51274682694	12375566188	2000915855	26862962670	22931659297	24204192893	74692877180	29207233886	30252310768	13758364427
ppm_4_1204	14986706604	46090329573	46429632287	44050682124	5827191764	25989190659	27422655345	2483393064	30821746759	39058664770	15637948581	60381713405	27518080670	48598292892	24296227717	19876628386	17749320525	2483393064	2483393064	42603380613	27111093956	23185423321	29557263031	13470007569	53505431767	26533326022	28836364906	24078588294	20792853867	10010340365	20291011010	28061962375	49027380955	44413163473	35603932840	27063282687	8158772465	21636814997	11559217290	35333093056	20530761868	11726261996	19320714739	16452515563	43823502202	25359882692	39167831020	27625191961	43614384043	7427306705	28965800155	13704278465	33733834592	31656339566	37462189168	44319319604	25469437713	33022188121	35179039711	26675479391	44983658203	58442152863	42743918942	50319107282	16134974282	51935651536	34091341430	18200053028	27804447457	20091468941	36110199106	26898579052	34320545057	10552035482	38619463072	17303770600	30978715452	58576049804	80429602120	27696810422	53953702404	28626112331	42498644561	53362084185	2570839576	50307254907	35383287918	10972323035	26802631581	50711115465	37486963109	52096055524	31996609987	26012506296	2483393064	42132800615	19489228500	2483393064	36702825488	25878558063	37845437222	33884024666	45582039784	41773441125	33075878440	15141820996	35279858396	37951780137	17553197830	40098304200	43882055498	20113092858	82739652594	25200035884	43480377631	17767722153	22760915689	25655883429	58969577852	17147856757	23222306226	33253805835	28869631006	30711590188	78242516864	29207233886	37292371584	16956471248
ppm_4_1291	9572746196	36813440278	37260752405	38428468423	5114472851	22345799934	28601615839	2318059683	29029350707	35487533678	12869957103	30862302949	20397687395	38202433948	22670414840	18142407797	15894432790	2318059683	31132842215	2318059683	23573873995	26909097938	21577926200	14114297209	29366596706	23296143206	32226219708	21435519542	18390531312	8871321446	18709538922	15127619513	2318059683	35051642418	32820264647	24216775084	7352442939	21408033112	7408368808	2318059683	24253099435	8475200924	20542450388	14465169570	22889493817	22038512472	2318059683	2318059683	29923404371	4648621327	30179051638	11846683589	28660949326	20985652855	31278164947	28584977622	2318059683	30049921372	28844132928	22476474848	22244956777	35318438285	2318059683	26003048308	12221112470	2318059683	28783770048	15642565772	2318059683	21387114564	30000029793	2318059683	29999726128	2318059683	31003254129	12783351245	27531155438	2318059683	45485098996	23427921004	38786907427	24295206590	2318059683	34426234766	2368639478	35907041794	26771658789	9174187427	21384647631	2318059683	32315914400	2318059683	2318059683	18978918677	2318059683	2318059683	17178058149	50143865215	24600236591	16725253104	29953164991	27353165202	2318059683	45634183539	22328311748	12728413753	36996500040	2318059683	14477574555	23202408787	2318059683	21668961933	42923997944	17569930437	2318059683	13970972036	22070290318	2318059683	2318059683	15068161648	19032900993	26454110025	2318059683	21705249628	2318059683	32724581287	29027666172	13564306218
ppm_4_1463	4604040596	14207239057	15090540530	17701391381	2496256156	1445205930	41586318287	6405190106	9441909493	13550971042	4287634594	8733756367	7067431848	1445205930	7745526253	6725965720	19245991856	10209912188	12755189328	13627830776	6566990520	18553816835	14819067274	38829429036	19050772799	8464517731	1445205930	8507282725	1445205930	3864684636	10422327360	7463130784	7948022136	13925945728	44388479816	9138167639	1445205930	36612520036	3312022535	8400493892	10014370445	3915290599	6296300686	4625278826	12607525043	15847775013	16608555077	1445205930	8632726595	1714455711	14608288893	4492639353	7213638428	7736360739	10270944480	19204560942	15564921579	13862355172	8909693726	7083284899	7654826770	18906188209	66041472059	6962810345	1445205930	21722872792	1445205930	5595316282	19059758118	1445205930	10584326890	68163544809	9894445679	17610707846	13216534588	6923409911	13000331190	23058032155	21015436752	10382622149	16086149055	7670884303	14593451487	22957965327	1484312959	15003845959	9063874038	3647728319	6453887800	20628947604	14533979556	13480472284	9653818976	1445205930	11092449939	16472743310	7053066277	14258854107	9979901510	14773535667	9033292593	11903311299	12855654264	18635047759	13017143676	4544366515	10318503108	11199020183	5796170574	14248540096	12066605836	1445205930	17851939899	7824596673	19747947688	7908488558	1445205930	47719035328	15839038135	5024829768	1445205930	22904612419	1445205930	6737349883	26464166350	3722194013	9994224469	1445205930
ppm_4_1642	11048655742	1318526499	1318526499	1318526499	2206206417	6647900545	1318526499	5451667229	7235518208	1318526499	1318526499	6798681509	5670281462	1318526499	1318526499	6060344872	1318526499	8079176841	9008445906	9544843853	5753573501	1318526499	1318526499	1318526499	12430779377	7085467069	13370714072	7482036215	5389285396	3378471108	1318526499	1318526499	6738395398	1318526499	1318526499	1318526499	2896870843	1318526499	1318526499	1318526499	1318526499	1318526499	6057528790	4185889725	1318526499	1318526499	12082531123	6937425737	1318526499	1318526499	6853562467	1318526499	6429206312	6077975381	1318526499	1318526499	8349867746	12464889447	7400730015	6180125672	9447463495	11648415752	1318526499	5618578302	1318526499	1318526499	9068493944	5111543993	1318526499	10047312316	9256952796	1318526499	7989508824	1318526499	1318526499	1318526499	1318526499	1318526499	1318526499	1318526499	12051980396	1318526499	1318526499	1318526499	1318526499	1318526499	1318526499	3568768524	1318526499	1318526499	1318526499	1318526499	1318526499	9024376911	1318526499	13086453029	1318526499	12669659588	1318526499	7425807790	1318526499	9822620533	1318526499	1318526499	12151944278	1318526499	10967010616	7976330480	5785392944	11522942095	8937813486	10855993082	1318526499	7082179376	1318526499	1318526499	1318526499	11922380845	12313577374	4774794771	5384312268	1318526499	1318526499	1318526499	23218081776	3521400025	1318526499	5594628990
ppm_4_1895	11823603170	19874849186	20297706877	20734475288	2742690333	25239590237	42502510080	12667445735	25415062576	29789026457	11782285298	11681324461	12131666179	28514505690	7018145934	12023114730	28738569287	12576897553	11947629394	17437221594	18778128690	13137307695	16234871701	10168627362	19023964101	14059380389	14268890896	18974988976	15619489258	8688235298	12568629670	10432113426	17091494230	19229078822	24145139109	25131762265	6960777768	25847103204	5558121383	13525825457	9556781952	6553554018	10389515430	9476150036	8697307636	16166951955	19472411130	18649662821	12032746875	3879028920	8080407159	9444150720	25720839986	14056394628	26011461231	14538049607	15126964711	93480791313	16560063433	12215904023	9845693525	17598682064	18743600052	16486844338	7755834893	16716505644	15695083118	13184487250	15734839718	10149264930	18192859107	15626234735	26607396911	8885148946	15930957892	10437947626	19136751371	34045991264	26942347880	13244473732	24214723332	23163675518	22071041139	28261177021	3808831717	21692147087	14706959199	6629005621	12946862091	23002448443	103000000000	28720200350	13116193935	11874115191	9629858703	22826298880	14196855166	17526551202	16467580242	14544927717	22636083920	19942233304	24083833658	11414196685	28890792158	9684107238	12644555347	14452985642	20306677407	35260076791	20043287631	10911593678	21432100275	13471223878	14219840671	13082175231	20162954999	13341687406	20945063442	10173098010	13850142020	23849082958	20931565697	14537649778	29193478157	9338431641	15616306148	9396900948
ppm_4_2203	7752972127	1945335095	1945335095	1945335095	2828767165	10839518815	14106470460	5896867041	11532208540	1945335095	5703571443	9164452756	8450762209	1945335095	6947665198	9610359202	8741453645	7650840927	8450648286	1945335095	1945335095	1945335095	8806715754	9807661179	12476841574	10859637181	10222205653	11899352335	8937873165	5040273320	15520672908	1945335095	1945335095	1945335095	18197565231	10063536155	4474682685	13143195364	5094605920	9824416025	5603116912	5794817050	9300959888	6999386716	8458327315	12556258019	1945335095	11514222800	11076589886	1945335095	9074756093	7160096494	11670905604	9225961982	10573205837	11269239299	10639758359	17331699671	11791118811	8884536123	8562801396	12407596046	14907644270	10254383720	7676555478	12724630823	11214064666	8207939296	9762039341	11837922230	14288318344	13742773662	12962137373	6715994755	1945335095	8396636868	18776503392	1945335095	18879676018	10543894309	18184206187	12670086690	10259433020	17467339317	1985562862	18461666037	1945335095	5709629144	9473862841	16581683758	1945335095	20175282821	7855620353	10188329566	6113210685	17387004933	9911581679	12201284128	8362880409	9888264211	13560854656	1945335095	18766625324	1945335095	18663139441	7321171500	13070082565	9717355065	8219083345	17808458356	13435616777	9138819412	17154383874	8043277178	10954117070	9349311562	1945335095	13383652475	1945335095	7599940678	9637699816	1945335095	11788614299	9104261494	24268251026	5035835648	1945335095	8671349312
ppm_4_252	9955135945	16352293246	17468064133	22451881083	3682169219	18484818840	24631898411	6743956173	16520055916	18332292344	8792707580	12791579759	10866988708	19718167896	9584713233	12655731582	12310896149	12773709134	13820615439	17517689044	11654507889	12622853594	12306968348	16377609961	18693643448	15173279056	9909761655	16082835141	12642689973	6557704503	13655778758	8545294769	13867244317	15989675935	27052783018	12158511537	5958110019	18735677160	6937384234	15357750598	8560927138	8040191599	8680046345	9697312629	9655818711	17968917739	16920273965	13098097440	14782172148	2678274539	7222293589	9677079663	15231541497	12697046398	14531193083	16871904013	14979499225	19015861005	16781109569	14033207968	10612002418	18116848041	27836084207	13538028056	9443363661	19619762808	18648868077	12004242178	14886981230	9793480329	22233971713	27137441976	18721863821	10126613602	18536239685	9519539401	16485787821	22264333327	26473757308	15066832490	27294063944	13575869719	15435160711	21681952611	2595845705	26848504071	12630103652	7753565688	12969577571	19980483048	21526755638	19757180022	11630958182	12520066780	8017871198	22013822936	13914005558	14270474662	12834102651	14773729009	23124386846	16018811345	25757132679	8465755085	19355756561	9427195366	19021829720	13821794695	11128114986	16250429494	18981467662	11075476671	22081435765	12087993811	17786618276	11768863858	15498089653	22470596827	22133353113	10846122496	12168919408	19771565857	12880083619	12369913382	29767179793	6760681704	15263364256	10936863356
ppm_4_2788	8632899498	9465442943	9902047119	12910155571	3492863716	1787795584	17761235509	7550891971	1787795584	1787795584	5817385073	10545080456	1787795584	1787795584	10569411267	1787795584	8518828012	11859963598	10820839806	1787795584	1787795584	1787795584	1787795584	1787795584	1787795584	12562978278	1787795584	1787795584	1787795584	6436578666	1787795584	1787795584	1787795584	9714934439	1787795584	1787795584	5533495326	11279023575	5266919457	1787795584	1787795584	6173888402	1787795584	1787795584	7670198788	13926053371	14065039513	10954542029	10999187020	1787795584	7279069002	8483781021	13522399942	9946040518	1787795584	1787795584	10867491661	16305641442	1787795584	9712374031	9952790565	15181266868	1787795584	10740707626	1787795584	1787795584	1787795584	1787795584	9608392239	8275307449	15846608922	9612906200	1787795584	7764542421	1787795584	7588129849	1787795584	17233253323	18614991689	11903544019	16510894406	1787795584	11791493931	18817335449	2773152633	15512991482	6772652459	7114518308	1787795584	16238922457	20336605056	1787795584	1787795584	11802348997	6960197214	1787795584	11397185652	1787795584	9451272982	9847588329	1787795584	1787795584	17950733943	7956986963	14451885365	8656681270	12097593327	10994754641	9982412501	13019032423	13823289984	11464015072	1787795584	10313802204	1787795584	9102238497	12822289069	1787795584	15222269902	1787795584	10975672414	1787795584	11497959209	11045133872	22041385489	6163128909	1787795584	9716938349
ppm_4_3028	10092852376	9298445432	9769927643	11810298720	4111963055	16873799520	13020035346	7600893977	14595569655	16222595935	6804569486	12851469831	11322951369	23985031979	10240561365	12447766745	9922837286	10287117981	10234164529	14853140555	12453447708	7906565179	12956029435	8114008557	14600861101	15270377867	8190115935	15540643914	11275250088	7110673179	12842209776	8512983026	14515255230	9611126694	18230860473	13386400995	7029372731	12043302137	6267837400	15163568414	6838868262	7213427049	8523044347	9521771950	8621834530	15936443691	17156693983	13290539223	15766760987	1873753943	7841436508	10342782471	16168147628	11755284770	16788847033	14862828927	13029561167	19781845234	16313170973	12642459109	10710797538	15137963872	13944732847	13249421605	9655766310	17882232978	15724201276	11320538626	12130399380	8974347164	21640144501	11697317606	20194270396	8689177482	15301830637	9049098627	17634023650	20334700023	20397961741	15035311430	22184516785	15219796789	13357076385	19585308035	2862222714	20487203453	6846541167	8372521599	12476386753	16357911496	23876522013	18404583142	10480791432	14013212456	7514227303	18937897425	13671062895	10790172009	11534518534	13063899240	18911701702	15194151359	17784666566	8020927889	18079642357	9623971340	11479147641	13801036363	12284756878	15707721827	18094820832	11129062498	18818362415	12207517391	16052572470	9729359586	13149150226	13026857031	16736444219	11188713741	12127088880	15154277507	13218412997	13418063276	21337984538	6434696964	8514099129	11439844320
ppm_4_3323	10958906347	16707361716	17387215043	17357885583	4164371525	17520513955	20672711353	8248201645	18431208762	19571330650	9773535828	11669422226	13585934142	22970220072	14108888552	12464465838	13028095671	11338657185	10447648798	13546145715	13602566198	10142724888	11186237576	7399252943	19807615581	13420141959	16745917554	15769518730	12050745052	8237825066	12761895503	8750542901	12727549490	16589402795	15166486901	15131603521	6587779710	11868936625	5454648747	11167345154	9853463079	2972398708	9238276200	9579113590	8907220116	18709180757	19497950488	15004164056	12089274984	3261976878	9465956805	9248014363	19133222760	11832438923	15438934186	11497785595	12391395463	36837562771	16997701389	11209336623	10496948795	17417425700	12865319287	12835271078	8030200834	13632858769	12648365836	10792379918	12214572828	10263920540	17034674812	9573671483	21008172607	8620134476	16068867716	9537563186	17917282728	21131952915	19718552956	10506541730	17924708319	16226139877	15143971274	21722031580	3002513341	15777458617	12923543655	8449425399	10031777985	16657728517	40987721705	18184132249	12429184397	13912754088	7185855825	15790277124	13393666118	12599857119	12227720765	11824309213	17380060015	17963428065	19393446167	9094433187	22472421727	9766069959	16083772628	13377856596	11818852479	20598194115	18455303435	12273769430	17312117759	13120538986	12023926492	11097826245	14251071073	10652825145	17959583582	10823427312	13232305992	13777788070	16061264488	13845695943	21988458528	6895887064	13791058472	9802871430
ppm_4_357	6728167185	10402724687	1834697609	1834697609	3011227395	9977553150	1834697609	1834697609	10532297827	13448596727	4807996984	8781393896	8166620981	13559740899	1834697609	9049601366	6210672534	1834697609	6748775193	11496802661	8623130518	5996257148	7640447435	6682364329	1834697609	10100416475	1834697609	10851149408	1834697609	4948236901	1834697609	1834697609	9506657421	1834697609	1834697609	9137953045	1834697609	1834697609	4200439058	10825821617	1834697609	4814246682	1834697609	6600176912	8291390204	11712376970	15219076453	9758989106	9497763955	2115242401	1834697609	6027201266	9861654802	8771726479	10082588764	11165780224	10090814428	12985099106	12675956329	8458094074	7723351350	14987006916	9471223060	9222927855	6104115122	12862528824	12195356045	8329425822	8560513141	1834697609	13872129495	1834697609	11636076330	6289790629	1834697609	1834697609	12388748563	18301185028	17658415578	10733475754	19711575938	10251398484	10577713584	19820439108	1834697609	1834697609	1834697609	4994239679	9801420282	16831825131	14943911908	15800899175	9135170134	10192402752	7638010827	14101522402	8115924292	9320145217	8771409219	8999995966	13791687937	12261954788	15062758691	1834697609	14844592310	1834697609	12037240961	10297636083	7961536692	14565417991	13997192460	1834697609	16769362784	8310310606	11902891497	8660858574	14887668192	8571882784	16480162145	7669864736	8238927076	9882092050	8951010489	7819133163	27041234107	1834697609	1834697609	7324787832
ppm_4_3779	8976388383	20194136388	20312670006	22272535619	3876711760	21293855506	19514560227	8792626188	24132937871	30570910729	9601383019	15817454795	14203189481	25198508755	11325410270	14126546299	10608033287	13886351520	15246323586	23735607640	17839831458	12065428033	12723561740	10554810288	19004140911	19448334358	11194437264	19859712894	16142119834	7917634253	18871396179	8471589288	19629884373	19608782238	25822301096	13094700568	6308612269	12151559988	8157624370	20918602861	8680638152	9194287361	10005204930	10707620484	9361027682	18585831990	20491603555	16073794416	20224601825	6070966088	9581547237	9497573633	19721553881	15898304868	19157591324	21045490997	18564518828	22899443651	31407508538	13587272200	10930582148	26881396826	21388218127	18314456616	9565819583	23971296672	24892006794	15608701825	14579022689	10992351489	28637564893	15018872851	24798036568	9329626161	24930352416	12190510834	23646568697	27826370282	35299238717	16803017052	34499100428	18089501584	17734640746	27693667277	2266931039	32717933719	17214776628	7722662531	17031192928	27380306046	26667666520	29929682272	15841790927	12286147389	8800633363	30412816556	15769310252	15239358566	17765468298	17753839486	33583734182	23378163412	27079259758	11091432211	26015914883	10292930188	19379494018	16705259184	13588477298	20426909096	24393422691	11911302894	26119360247	13100055155	22051410157	14047671833	19289217559	15723958383	30294295547	12403269937	13939417006	23277585038	16375465701	14653550208	32388064063	7757453134	20566491734	11289343044
ppm_4_3958	8056365750	1826818640	1826818640	1826818640	2845197513	1826818640	9788314450	4890758785	1826818640	1826818640	5704907688	9562255469	1826818640	1826818640	6203971067	9505207106	7331365424	7323969094	7954675627	1826818640	1826818640	6623521570	6989039773	8310248601	11860017552	1826818640	8306429440	1826818640	1826818640	4995948890	1826818640	6981752007	1826818640	1826818640	1826818640	9818251430	1826818640	9464704593	4670066767	1826818640	5553864436	5527066605	6776398848	7340785939	7638413453	1826818640	1826818640	11581159692	1826818640	1826818640	6834043448	7049705634	1826818640	9436151356	1826818640	1826818640	1826818640	1826818640	1826818640	1826818640	8447935087	1826818640	1826818640	1826818640	1826818640	1826818640	1826818640	1826818640	1826818640	8394834613	1826818640	12049084218	1826818640	6624901113	1826818640	1826818640	1826818640	1826818640	1826818640	1826818640	12553929112	11339908201	1826818640	1826818640	1888248110	11187331320	1826818640	5113425813	1826818640	1826818640	1826818640	19101951718	1826818640	1826818640	1826818640	19612595355	8480770604	8854404589	8710508489	1826818640	13242302184	13457145283	17071015338	7083856997	1826818640	6843426239	12691314109	10247771297	1826818640	1826818640	14027469509	8983958296	16094242701	7443909309	1826818640	1826818640	1826818640	1826818640	1826818640	7300039607	1826818640	10446205392	11380203769	8565463383	1826818640	5165315112	1826818640	1826818640
ppm_4_4194	5729338305	10049630250	10484614037	11588310718	2716518145	9020079098	11310324213	3340811361	9874067028	12679216584	4998825193	8197208239	7063061694	12873273949	4636745860	7825001055	6528684401	4552339453	5353674664	10443916347	7234518495	6885047628	6989039773	3603427484	8959223499	8878816330	4837565219	9532659335	7001696630	4315787051	7181299019	5100069596	7600364182	10350658133	12865639618	8018068110	3640377273	5647035998	4080260165	9533158984	4188598612	4789146846	4843027671	5983743804	5084234721	9634267507	11027422868	8073954443	7385146063	1577292681	3653431757	6401155108	8407410715	7940363115	8851881579	9110309428	9103870828	11235487495	10258055469	7952877099	5434431585	11059484077	12480657144	8430074778	5369344026	10804134877	8514555522	6977203924	7694372908	8037121776	9779842544	12049084218	10021012039	4528722412	11645647418	7039681264	9385559729	13380485198	15512804263	8420439389	12553929112	8406694322	9044265284	14666659633	1617880153	10695523991	8170346566	1545925854	8560682157	13778939862	12411716822	1545925854	6945730930	7550837755	4591928729	9710437311	7145976481	7004636501	7339025782	8249484746	12501503372	8217395389	13365039065	3110601348	10488376688	5386047042	7495009932	8415885456	7031371676	9738464029	10487802408	6956845632	13735745864	6907114212	9186497861	7697615383	10370216667	10607966339	11134062101	6306120132	6739223720	10154878075	7529637494	7531876487	17166568097	1545925854	9396234539	5545009089
ppm_4_4418	4032356402	9832583202	888317537.7	888317537.7	888317537.7	888317537.7	5110130831	888317537.7	888317537.7	888317537.7	3538764953	888317537.7	4309259504	888317537.7	3413658506	888317537.7	3601474010	3891074674	3622882255	6411805520	4384400230	888317537.7	888317537.7	888317537.7	888317537.7	888317537.7	3781958116	888317537.7	888317537.7	888317537.7	888317537.7	3408475239	888317537.7	888317537.7	5318274476	888317537.7	888317537.7	4657015564	888317537.7	888317537.7	2497846990	888317537.7	888317537.7	888317537.7	4221539434	888317537.7	7472363884	4828340911	888317537.7	894559346.6	888317537.7	888317537.7	5369653128	3904405633	888317537.7	4986507843	888317537.7	6128900008	5811164864	888317537.7	4708472351	6693146833	4987636922	888317537.7	888317537.7	5547901994	888317537.7	888317537.7	4007455892	4920274724	888317537.7	4317730409	888317537.7	3585659366	888317537.7	888317537.7	888317537.7	8313308366	8214003108	4025828906	888317537.7	4763659443	4603956916	8081339270	1211043216	888317537.7	888317537.7	888317537.7	3991889592	7173038539	888317537.7	5841232015	3674927358	888317537.7	3402079033	6731290073	888317537.7	4292929414	4134389266	3595782444	7589840886	5282554796	6665797379	2810886995	888317537.7	888317537.7	6410895691	4940629698	4316135853	888317537.7	5645726889	4820576601	6633899668	888317537.7	4814228421	888317537.7	5200277203	4854258367	888317537.7	888317537.7	888317537.7	888317537.7	4552932367	888317537.7	10022097199	2340152328	888317537.7	888317537.7
ppm_4_4707	4591500137	10481414217	10486514948	10114267232	1827930149	7584053778	7707815095	4511178393	10052502290	11864129042	6049949375	7391668938	6597822485	11368017914	5695839230	6490457015	4808998443	7836644278	7894137213	11180508183	5954552140	5346644322	5677299768	6081665107	10730028141	8330776552	4496956993	8979474079	6877569758	3338968415	7243841557	4399625709	7909138005	10146483481	9496104571	6475474963	2529158259	6648498606	3296377678	8792506762	3916684724	3844485145	5449434564	4678321099	5183320097	8289718787	10758850212	7375834336	7884866292	2467385619	4168562943	4293543036	8119230790	7215622277	8004027330	9256780682	7187086508	10432550350	9716004166	7257352107	5935354640	11033174653	7061536373	7144944746	4335181618	10972801441	10693390292	5683155402	6038514227	5644688718	12313462509	5172568701	10913385407	4139944871	10967352816	5442747766	10555904339	14923370658	15774886989	7717990090	15054228263	8467994749	7606029861	12723627150	1275568889	13198982359	7757658897	3039977857	7614419744	14222667742	13006347220	14464504980	6888180269	6605794642	4001673251	15068320015	6736944460	9629653847	7404315210	6564050015	14629881976	10672675772	13116718894	5097795201	11205394408	4417021966	8047181452	7175391655	5903195153	9964531241	11091496683	3688542423	12489788718	5850139212	8886295446	6697249834	7378539710	6425510554	13883796424	4985263379	5908325622	8754847077	7350013070	6766996028	13789115456	3279063930	9220516280	5073385497
ppm_4_5091	7703744252	15570342901	15885230970	15377342861	2359277456	16847717544	15156281532	7237142937	19010776603	24618807324	5731644879	11851760773	10793429647	17916260316	8542661045	10135238468	7554974944	12404015104	10942052509	16199800401	14690421042	8583112247	9191598253	6116667713	15696930647	13594787096	9818380223	13837985574	11619309919	5475211440	13964203989	7152791609	14297650642	14890272057	17106450467	9278056226	4135361372	7691625914	5208554587	15104616242	6163963114	5693910104	6188381389	7369768655	6257734037	10753750959	13947116750	11361388300	16246081095	5057683854	6847658723	5932558436	14817329723	10977914289	13518010029	12578678612	12211795052	15520068877	23589237057	6730713320	8727955246	24062010092	13018282375	14106643904	6566779937	14252891388	16395625382	12008627561	10378205803	7311504422	20415291747	10051690561	19281443647	5870687450	14670192318	6551440173	15953935172	20331932672	25758013586	10720881405	21753708119	12151572752	13517648962	18791029595	1417078420	22205524153	12347428506	4879850522	11530494893	20439273688	18803318931	24101559987	11631674898	9878961668	7038122790	24482028963	11557331820	7639574626	13111684823	11620031845	19805798490	14628264248	19153458200	7549547466	18894587857	6614427322	16133835934	12396882276	9622839669	14197155425	17152054204	10981520437	19138321500	9910812993	13593006630	9009666683	12715915956	8845379044	23492654895	8795842142	9434108634	17179188372	12627739180	10683877990	26414809083	5207502375	13323879939	7151134062
