featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_25	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant_b1_01	b1_pool_mutant_b1_02	b1_pool_natural_b1_01	b1_pool_natural_b1_02	b1_pool_pd1074_b1_01	b1_pool_pd1074_b1_02	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_56	b2_pool_mutant_01	b2_pool_mutant_02	b2_pool_natural_01	b2_pool_natural_02	b2_pool_pd1074_01	b2_pool_pd1074_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_01	b3_pool_mutant_02	b3_pool_pd1074_01	b3_pool_pd1074_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_01	b4_pool_mutant_02	b4_pool_pd1074_01	b4_pool_pd1074_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_01	b5_pool_mutant_02	b5_pool_pd1074_01	b5_pool_pd1074_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_01	b6_pool_mutant_02	b6_pool_pd1074_01	b6_pool_pd1074_02
met_1993	1349310.875	5466159	521651.0938	1037316.563	386488.7813	840592.3125	336109.625	1149479.5	211240.75	3317265	167020.0313	840256.5	80551.98438	842807.1875	390100.9375	144870.2188	797126	2742047.5	1671815.25	679591.125	901797.25	756011.75	1080276.875	1190702.25	1402534.25	2690371.25	1499750.75	2879053.5	1610273.5	1051596.75	1582374.875	8400457	7470961.5	4897130.5	2005808.625	1887348	674345.4375	1052667.75	2575657.75	3030103	1580200.375	4051585.25	1698810	1326117.75	1685826.375	2442788.75	3019631	2473290.25	2790758.75	1782113.625	8448718	1051616.375	982473.25	533864.4375	119263.7656	878102.5625	1039273.5	251538.625	1466309.875	3852447.5	868941.5	2759142	4489361.5	2010830.875	1236838	5182508	1342995	5069425.5	1553012.5	2242312.75	3837755.5	4393627	7783433.5	1418848.75	7243027	6604634	2625445.5	1234852	1030798.188	8109044	2816792	693215.5	3732048.5	782936.25	634278.125	1348824.875	1178238.125	2155108	7093022	2346031.25	799518.125	4317413.5	2849370	3509241	2670972.75	3142097	2515819	7943310.5	4333486	1838234	717625.875	939157.375	2898039.25	4079526	775678.5	1278136.625	2503052	964345.75	1922053.375	465899.9063	2764568.25	1956903	2516909	5194449	1541919.875	2003265.625	1663704.25	1935645.875	2264701	2457048.75	2092681.875	2745733.75	7964011.5	1783099.125	2297656.5	2458168.25	1803405.375	2076288.875	2083323.5	2782724.25	1613707.125	4433107.5	374039.375	2035873.125	2377754.75	1707964.625	559895.6875	783204.6875	1921811.25	4535853	6742934.5	2188116.5	2702664	2567510	3495018
met_1994	647829.0625	2317169.25	200543.4375	423843.4688	164188.8594	374065.875	146460.1406	523658.5625	102942.5547	1553524.875	74019.75	336858.5625	32286.84961	371568.4375	211703.7344	59597.63281	352916.4063	1217188.375	786878.5	266139.8125	391783.2188	348028.8438	511581.1875	511068.4063	619808.6875	1294144.25	659998.8125	1344817.25	699047.0625	479774.625	733711.75	4046054.25	3279771.25	2248797	858675.8125	862880.4375	244095.1094	512008.6875	1193625.5	1412653.875	693258.5625	1820680.125	756873.0625	582757.3125	821996.5	1058761.5	1389496.625	1136572.25	1341295.625	840632.1875	3957657.5	435212.5	430681.9063	247894.1875	59561.63672	423676.1875	476742.0938	122593.8281	744626.3125	1792562.875	420898.25	1285284.25	1983178.375	933885.25	547464.75	2485687.25	594824.875	2414662.75	727056.3125	977765.1875	1722472	1929966.75	3433774.5	619107.125	3368104	3072364.75	1260591	633002.625	459139.2188	3538051.5	1337339.25	307363.0625	1825568.625	334582	271187.6563	606173.0625	537963	978919.5625	3152979	993147	345308.7188	2025948.625	1300509.75	1582521.25	1157207	1346934	1129938.625	3882098.75	1973172.75	823026.75	305444.4688	428752.3125	1297859.125	1817547.25	352545.8125	634579.4375	1058419.375	417634.375	843202.75	192726.4375	1197601.5	899046.25	1104887.625	2538816.75	682663.5	927188.1875	740627.8125	913234	1020321.375	1162087.125	908815.9375	1140391.25	3863275.5	757180.8125	1046642.125	1152783.625	801666.9375	934198.3125	946101.9375	1373655.875	705435.625	2070505.75	177949.3906	925591	1056205	815792.4375	244182.8594	370026.6563	864317.5	1966655.5	2966443.5	1065837.625	1218588.125	1216305.125	1571857.75
met_1998	174906.3906	675059.375	86571.90625	150022.125	63378.13672	93651.47656	96878.27344	290936.875	28059.78125	190441.5313	23435.81836	93514.05469	67984.90186	114871.8359	105926.1641	48468.51953	107591.4766	407103.8438	287467.1875	107418.2109	131859.9531	146003.1875	177838.7031	125036.2031	200297	532892.9375	211117.6094	496411.5625	295542.125	146370	166940.6719	637248.375	571080.0625	357153.7813	348677.8125	224365.7656	103670.4375	160652	375295.3438	547876.875	217206.0781	525274.75	261242.1406	174397.125	214802.8125	349285.3438	472147.6563	344575.375	412567.8438	131587.125	852922.1875	214425.2656	167368.2344	118663.0781	16359.25977	214621.2656	165123.2813	51571.22656	219732.2969	239766.9063	139046.25	238898.4063	439713.7813	301516.0313	235848.4063	642511.5	150206.4375	895475.625	244921.5938	275651.75	445949.875	480849.6875	799010.5625	304959.25	690282.0625	626719.4375	303321	178314.5781	163135.4063	934722.375	299084.0938	233447.7188	347904	111082.8672	130441.9375	159323.8281	149086.3125	315642.375	537520.875	207170.0469	181719.125	414525.5313	415796.625	441883.6563	302213.3125	365503.6563	579448.3125	574805.625	678254.4375	449669	135880.3594	142085.5938	225295.5625	189748.3281	163648.8281	103123.2656	297392.0625	122374.0625	226399.875	89633.13281	430581.375	247963.3281	529205.75	1414193.375	271146.4063	319854.6563	364413.6875	447751.9688	312749.25	390297.2188	235161.3438	552625.5625	661787.8125	282586.0313	194298.4375	360279.7188	294704.0625	247554.2031	337303.9375	297076.4063	269630.125	442040.8125	79239.99219	558986.3125	339808.125	242719.9688	121922.2734	111916	185524.7969	472025.2813	545026	287034.25	365442.375	348060.5625	347218.0313
met_1999	5308179.5	4432742.5	5590716.5	6765389	4466899.5	4604577	1853920.875	3093171.75	1371343.875	3441829.75	1402097.875	5102987	1104546	3858337.75	7086334	3199613.75	4008775.25	4867821.5	4420297.5	3345460.25	4680445	3364343.5	4611606	3857615	4385469	6774208.5	6225041.5	5987164	5138234.5	5582644.5	8249510	3662646.5	6848763	5364724	6254259.5	6468649.5	5317561	5997730	4430591	7497138.5	3810150	5490408	7783921	5289610.5	6978962.5	5292770	6316101	5898761.5	6674600.5	5386451.5	6413470	3172836.75	1690652.75	2769905.75	444969.5313	4721427	5745806	2044625.25	7177687	3891860.5	4615107	6151417	6145497.5	5052790	4572195	6451877.5	6794611	5509226.5	4668487.5	6835269.5	5564845	5924811	5587585.5	4618609	4820754.5	5241951	5460544	8156217	5143739	4550913	5329610	3615765.75	7371453.5	4420751.5	3540668	5578374.5	5852894	6008250.5	6218023	4528803	3779069.5	4674029	4514186	5148622	6360206.5	7151821	5785970.5	6895414.5	6854546.5	4858616.5	3840702.25	4505360.5	4110933	3946685	3534917.75	3659558	3923702	4455809	6706762	3568932.25	7479466	4580591.5	6931415.5	5725375	5355869	5280457.5	4551597	4940787.5	4986543.5	5033770.5	6631160.5	6311412	6001335.5	5229454	5489143.5	5689402	5355474.5	6736370	7453358	4959326.5	6442277.5	6074590	3793583	5577690	4619507	7833985.5	3965115.25	2875508	6781489	5682795.5	6787395	5155824	6331388	4945263	6060436
met_20	17857.17578	14826.64063	35921.09375	43364.73047	6514.14502	30322.04688	26361.48828	20138.83203	58608.93359	203005.8438	31745.13672	79161.78125	2540.366943	16472.18164	2147.092041	6474.505371	3676.40332	17700.63867	8769.484375	22828.56445	23764.60156	22640.37891	39123.65625	84026.82813	110704.8672	35753.50391	9703.101563	53761.91797	41076.10547	322937.0313	18319.21094	20095.55469	4837.937012	18287.09961	13871.56348	26308.82617	10956.67871	198857.6406	76425.80469	71086.61719	4537.816406	66426.05469	19114.41406	78661.625	71624.10938	36416.07813	27651.98242	60645.40625	62688.33203	16166.12695	50115.45313	46770.32813	23009.78516	20280.57031	6946.681641	33242.71484	127659.7734	144578.4063	93971.55469	487700.125	31042.70703	28140.99609	137888.5469	22333.94531	11971.28027	149154.5625	146095.125	22503.5	71158.76563	94247.32031	121602.1953	144799.0625	377295.0313	88246.35156	60023.73828	117269.3594	13030.04102	22213.71094	76577.21875	48221.51172	133091.7031	32228.2793	167926.4063	23325.69727	9873.270508	101054.1953	93937.67188	23129.19141	43238.125	26251.16016	22119.87305	69431.69531	110081.4219	98141.85938	95422.05469	104306.7344	70057.28906	47441.62109	38412.32813	20911.63672	116703.6797	403421.0313	288906.9688	478297.75	17060.39258	54935.55469	114718.5547	56760.5625	253109.1406	6281.367188	250348.625	28695.68359	44730.40625	27138.55078	25983.08398	32314.19336	126947.6563	155832.5781	125881.6094	130390.2266	71216.53906	53226.625	222031.5469	79743.625	52721.76563	22293.92969	48468.82031	59406.36328	54613.12109	209333.4219	11933.26953	10010.20093	14874.52539	24621.89063	52420.63672	21672.33789	17133.2168	8600.453125	22000.95508	251710.25	74179.99219	48477.92188	56240.38281	110478.3281	112851.6563
met_2003	882717.375	863378.5	1176230.125	1485334.625	958814.25	797745.125	261614.7344	552106.125	206208.0938	506714.4688	201650.8281	1012603.75	211966.3438	759707.4375	1568855.5	545427.75	862603.875	1175925.375	1084995.625	434296.75	806771.5	530645.4375	989920.875	612465.375	884343.5	1680588.125	1260204.875	974927.4375	1170246.875	943176.75	1796659.75	764339.75	1674147	914426.125	1621970.125	987971.9375	993803.8125	1202349.5	831858.8125	1731852.5	656861.1875	992861.3125	1297532	673503.6875	1510338.125	724503.5625	1441431.875	821091.6875	1570491	1030340.125	1510840.5	587925.4375	303189.7188	463982.4688	105218.5313	1156594.625	1378842.875	334323.5313	1521840	809577.75	716418	1585711.25	1365319.375	1109620.75	919027.5625	1265476.625	1646925.375	1386035.625	770027.3125	1858568.375	866190.8125	1588288.5	1538267	925930.625	979897.6875	1213415.875	1185149	1931841.625	1012773.063	906824.3125	1252939.875	671202.0625	1839687.75	1266265.5	544348.6875	1367196.125	1230866.125	1374350	1503486.625	862411.25	810337.4375	1082344.5	628427.25	1294284.375	1016052	1907676.625	1364999.75	1915325.75	1305881	1350071.875	731528.4375	1072395.25	813947.6875	725333.75	790681.1875	807906.125	1258321	886461.25	1213305.75	901462.9375	2070624.25	1071931.375	2135695.25	1698226.25	937699	1203654.25	663617.75	1486688.125	712738.75	1391782.625	1592522.25	1469057.5	1574677.75	1203905.25	1348599.375	1564158.125	1219094.375	1166049.625	2070247.125	1106617.75	1418777.625	1699683.875	781359.875	1634010.5	1093045.375	1452281.875	578862.9375	509272.3125	1203722.5	1236630.875	2014115.375	802334.1875	1612008.875	839431.75	1485589.5
met_2038	542243.1875	352980.9063	520239.8438	1309732.25	494284.0625	422865.6563	96118.09375	222604.2188	211259.75	576656	106594.125	567210.0625	70220.03125	478059.5313	735815.9375	146762.8906	435331.7188	790782.6875	553779.9375	269148.0625	382615.3125	394527.7813	476870.4063	397930.8438	461074.8125	513872.625	614600.5625	324756.8438	343581.3438	404428.3125	812040.3125	2099651.25	517691.3125	343441	1407977.125	800450.125	402435.375	697510.125	365117.2813	802580.375	356966.7813	463433.2813	303244.7813	536276.3125	684380.6875	727419.375	733071	456677.4375	508821.6875	427568.4688	790363.4375	204767.4531	134740.2031	192558.8125	51357.63281	441599.625	441178.0313	253301.875	682975.9375	602436.1875	231459.1719	667000	600804.25	420426.5938	502273.7813	604247.8125	542698.9375	400282.25	469459.125	632327.75	450790.0313	657334.5	549182.125	286766.0313	260515.4375	283253.8438	307090.6563	891402.5	404919.75	549042.5625	530844.6875	249604.7656	601292.25	274383.5625	187598.7344	431421.1563	508360.7188	390591.0938	640342.75	218394.1875	230548.9688	281163.375	337329	370000.2813	549309.3125	610723.4375	489403.875	591979.4375	408659.9063	372508.875	263519.6875	390757.3125	528255.5625	446623.125	317926.4375	259051.6719	389672.0938	463990.875	418806.1875	297798.5938	737339.375	367679.625	515015.5313	217463.2344	307407.8125	256823.7969	281718	325881.125	411639.9063	451840.375	742394.5	321728.5938	481277.2188	283696.1563	394090.25	418986.5625	390873.6875	841623.4375	599801.0625	393009.8125	1602492.625	360859.8125	275690.9063	404020.9063	313200.0625	369491.5313	228793.1719	335634.8438	1763591.125	509698.2813	499351.6875	505618.875	638010.5625	339501	382883.8438
met_205	1112973.75	1642420.25	891674.1875	2675181.75	913054.125	794104.5625	331287.9375	1064536.75	356341.3438	2307482	247066.0313	1046527.188	108881.5469	1253382.125	1902106.625	358264.5	1191433.75	2005984.375	1807009.875	642195.25	863649	869235.6875	1252356.625	1136034.125	1474162.75	1850602.75	1580482.125	1399216.125	1359608.75	1088634	1736963.125	8353033.5	1974786.375	1370412.75	4608029.5	1940211.625	754972.1875	1113678.375	1540121.5	2503658.5	740045.875	1765934.375	906656.625	1390448.625	1667221.875	2208225.75	2928275.75	1378185.25	1564966.25	1766946.375	3596854	916190.0625	655687.3125	981825.6875	81463.27344	1713659.75	1954067.5	400754.5313	1631510.25	2962957	642510.3125	2491294.75	2333386.5	1497631	1828510.875	2162211.5	1416851.875	2114652.25	1679709.625	2134035.25	2067754.25	2543144.25	2845308.5	1083519.375	1354901.375	1624502.5	1013283.813	2230114.25	965153.25	1769404.625	2056053.375	923326.875	2626702.5	860261.25	606178.75	1055047.375	1038700	1597869.25	2828225	604392	582331.9375	1628401.25	1096219.75	1358777.875	1947382.875	2235850.5	1635680.375	3114548.75	1037310.813	1917979.375	834565.6875	488916.7813	2229682.75	1900509.875	1082199.25	1229860.875	1666095.5	1290332.625	945135.125	978483.875	2425594.5	1273398.5	1802981.375	1360655.625	1137811.25	1066509.875	1122806.75	1260973	1546328.75	1982497.625	1251273.125	1413866.75	2081336.125	1115873.125	1689647.625	1073997.75	1500972.25	1387508.375	1809450.75	1419047.5	1155027.5	1580019.375	442940.4688	2046191.5	1422107.25	664902.8125	599846.3125	702836.625	852205.875	1636557.125	2228610.75	1231662	1414766.875	1332844.5	1655542.75
met_2055	12980357	2789041.5	8236086	4578528.5	2264839	9400010	1372980	4631243.5	3141479.5	6194699	1687528.25	6837567.5	1235581.75	7665870.5	9191114	2288541.5	8826443	11486476	13512011	6311392.5	8652323	3778762	5409156	6567874.5	8887612	12910942	7486035	11488262	9128284	6711229.5	11552671	5394874.5	5946658	9335736	6161917	10088978	4276003	5571864.5	9810871	7652247	5649032	12049771	6909445	7991851	9662826	5410361	6674682.5	8967836	10133824	7996895.5	13162338	4180209.5	2802262	4274388	1474261.875	12897084	9171241	3963859.5	12052540	7069818	5689074.5	15929931	10015986	11668059	8896658	14625428	13052280	10145494	9215783	11916524	9244670	11195349	10155920	7288344.5	7921143	7739799	7742277	12301667	6540679.5	11522543	9685199	5672679.5	7754003	5827324	4274585	7094009	10978868	8510398	13238390	5528071.5	5821226	5562714	6707751	8271019	8815060	10243458	6764341	8597388	9785122	12334473	3829687.25	3226391.5	3683255.25	5390396	5193926.5	6272521	9301494	7952607.5	6124591.5	6283743.5	10174670	10714270	9235188	6946974	6557608	6565183.5	5180611.5	6340731	7176305.5	8500768	7324816	9777899	13862984	8154172.5	14460436	15175975	8140776.5	6911099	10331601	8543417	4271074	9149973	4269489	11767663	7564901.5	3335854.75	4894081	7072323	4971979.5	11122667	11560917	7741974.5	9453057	8329571.5	9978889
met_2057	2276610	7197413.5	516849.7813	740279.5625	249662.9688	657403.4375	627660.875	1406295.5	393785.75	2034287.125	301899.6563	1245064.375	150606.4375	1216257.375	855457.625	265219.2813	929551.9375	3911400.75	2175718	1189278.125	1534448	1320594.5	1676428.625	1170233.125	1455934.5	2444011.75	1352650.875	2155068.25	1847054	1625230	1349231	4205167	5265198	2159750.75	2446545	3780412	872821.4375	3038572.75	1804833.5	2687437.25	5641698.5	2973878.5	1015133.813	2519570.25	3108633	2235111.75	2971241	1661189.875	1965394.75	1933708.375	4016952.75	1274831.125	839907.5625	1093899.875	146474.4375	2447441.5	2365767.5	342860.3438	4564547	2500443	705938.3125	2124834.75	2827400.5	1710444.375	1519400.625	4254142.5	2718686.75	5237641.5	2074745.25	2629737.5	2751446.5	3447194.75	3347765	1615538.625	1583387.75	1718065	3368678	1316911.25	1490984.125	4703677.5	2254565.75	1201710.625	3054211.75	964711.6875	838871.8125	1163362.625	2040508.625	1709742.5	3843260.75	1265452.5	852835.25	1856494.375	1716935	2092563.375	2028053.25	2467523.5	1967330.375	3894437.75	10043787	1875203.25	1208647.5	870451.25	2978602.25	1877863.125	1039413.313	1060675.25	2056255.5	1270596.375	1079503.625	788884.9375	4115592.25	1544598.25	2676708	2532936.75	1332270	1772095.375	2046713.625	2653838.25	1933255.375	2229186.5	1930548.125	1632530.375	2925159.5	1749855	1568343.375	2513739.75	2434967.5	2201443.75	3112078.5	1772978.625	4379917.5	2124687.75	444073.625	2371016.5	1472405	3550364.5	740250.9375	1082372.75	4855062.5	3519309	2710769.25	2235143.5	2835072.25	1850914.75	2206513.25
met_2060	11039342	11252950	11820333	14262925	10314551	11029363	3203248	7540350.5	4743355	9937452	5144844	11648254	3356266.5	7723781	8358478	6345552	10460032	10288479	8972448	5869625.5	8178886.5	6870353	9447774	7836494.5	10241332	12929822	11953805	10911596	9758613	6348824.5	12030826	9231900	15004164	9552521	18665598	6887552.5	10964643	13983645	9500877	11121277	8748320	10005529	11339528	6129489.5	7445555	10650770	13015412	9168539	9931947	6940172	11849865	6622116.5	4376184	4256479	1984191.625	8014601	9002576	4234469.5	11790972	10555180	8243040	11063375	10101987	9999449	7641858.5	8877021	10027401	8226194	7550254.5	9456680	8433278	10831590	10317911	7063090.5	9363401	9414244	10917378	9983996	7645594	6662252.5	8646576	8149552	8323919	7856973	6909097	9762281	6488437	11775596	12236245	7830693	7924001	7756991	7696352	9395122	8900992	10373928	7768505	9293541	6537307	9585871	6297731.5	5137611	6037545.5	9280962	4973041	7163836	6995021	7914270.5	6614988	5509106.5	8915163	8837888	7740201	8993284	9284369	7215799.5	5204048	6487164.5	7254229.5	8423349	11434452	10803761	11060365	9226197	7603648.5	7527564	7662203.5	8928691	6980280.5	8704135	8344582	9034520	5880047.5	9289967	8080734	8613748	6367188.5	5735290.5	8728825	7837283	10998039	7442324	9096730	7838116.5	9565835
met_2062	776900.625	530400.9375	1096551.75	3240095.25	1601542.625	1034699.063	344285.9063	744332	398722.2188	827640.75	176519.375	1230066.75	124018.9531	771792.0625	1722749	315488.875	817263.625	1060147.25	956913.875	506278.9375	611421	797737.25	1058069.625	782558.25	863734.75	1533617.25	2046888	869160.6875	1021018.875	661506.375	1378927.5	3745691.25	600479.5	887080.375	3428924.25	884571.9375	437206.4375	1222134.375	807955.875	1036595.875	503944.5625	600423.75	1329403.5	676545.0625	877194.375	1344781.375	1731206.75	915995.4375	1038871.313	1099224.625	1246725.25	609887.0625	512613.6563	471566.875	81042.24219	501776.1563	977894.8125	301760.9063	1240848.375	917605.75	458512.9063	1411390.125	711919.4375	722003.125	943450	726809.875	1101088.875	666577.4375	866470.125	1031594.5	821664.9375	993261.25	1039656.625	699313.0625	852919.1875	872442.4375	490145.4688	1276405.75	663167.25	594127.4375	1128453.125	538079.3125	927470.6875	1236569.625	1051772.5	855577.25	766910.25	1608654.375	1315728	886313.6875	574833.3125	587583.375	648726.0625	837829.25	1030292.5	1228398	685383.6875	816151.5	225816.6563	963976.8125	565376.375	461188.9688	596022.875	703747.6875	475638.6563	480676.125	710814.1875	807248.125	917054.875	650070.625	1031478.125	608858	939020.5	620443.25	1018838.563	957496.75	482121.9063	593889.5	713564.5625	832132.9375	1373279.875	1030609	792596.25	893439.5625	903995.5	446146.75	742963.75	1005834.063	785247.125	798582.375	884966.8125	921170.4375	462522.7188	749271.4375	814572.5625	418768.4688	582057.6875	386775.875	871235.125	542143.1875	1009920.438	671565	822952.8125	727634.375	923531.3125
met_2065	253088.7813	184601.5938	297425.0313	1528403.5	1047585.688	520655.7188	90209.60156	139428.2344	75706.64844	141332.6094	47722.96094	268758.5625	32355.95703	178237.9219	378297.7188	109109.9063	195364.4063	337737.2813	234508.2656	122516.4141	186327.2969	261124.5469	383987.2813	217809.7969	279267.2813	357435.75	654492.4375	252091.7656	211192.8906	262199.375	477493.7813	334712.875	156216.2344	248457.5938	878476.75	237861.7031	107291.9531	619529.4375	182573.1406	208701.2656	195860.7813	182912.5	329862.7188	193995.6563	255137.5313	287510.9375	350422.3438	222765.1563	254642.2344	204741.9219	159936.2813	115217.2344	86874.27344	119995.6797	31386.81836	124061.7031	180250.1719	150741.5	424409.8125	137344.4219	152912.8594	239187.8125	185343.2656	219119.2031	181236.5313	175256.5938	520502.625	135130.0781	208597.6719	300532.5313	160052.8594	184227.0313	253964.0156	154019.125	227025.5625	188047.0469	163139.1719	419531.1563	341204.25	167028.8438	202831.1875	114665.7031	261902.7969	289366.5938	145592.8438	246346.75	345372.9375	282084.7188	235132.625	329969.3125	155170.8594	138315.75	204092.0469	245882.4375	235991.3281	258305.2813	222717.6719	181071.0781	151435.2813	208634.9063	133740.9063	159768.0156	136441.8906	114535.5469	94395.96875	107963.8203	195433.75	190794.8594	348581.9375	119575.0313	251751.875	187972.4688	219280.1719	184932.8281	211090.9063	193617.4531	126211.8359	138307.4375	169874.6563	212744.7656	474644.9063	295329.75	278768.625	184094.8125	264456.8125	127965.6484	175593.5313	287044.625	238400.7031	209395.6406	266113.875	214907.9688	145017.0469	213328.9375	161526.6719	199248.5781	131678.9688	109706.9375	245865.5313	154890.4844	225679.0156	196436.5938	246732.4063	167707.7188	195341.1875
met_21	398740.9063	160474.75	50749.92578	42144.41797	21272.3418	96753.11719	8424.249023	15244.80371	33651.01953	121615.3828	27609.125	128491.5313	22764.80469	21406.7832	13393.03125	29444.57813	463764.875	121271.0781	79888.95313	160103.4844	143642.2813	79774.76563	87881.83594	104940.6328	198479.1875	541585.75	142289.8125	302218.125	95714.66406	154684.75	68814.48438	16280.69336	704942.25	19661.69336	36912.16016	231326.1875	918749.125	472784.125	43081.25	242720.9531	80398.53125	390037.3438	19397.0625	187368.5	122285.4609	457560.4375	593100.625	220021.5	242099.4688	10741.00977	86386.75	29108.63672	16575.49805	31468.51367	17870.1582	114215.2969	103101.2969	57564.51953	71350.53125	353010.9063	76002	194121.3125	190530.5938	310881.1875	65068.88281	261332.2188	338301.4375	113569.3359	115464.6953	156793.3438	245794.1875	311087.5	232688.4844	409735.9063	113935.1797	63441.73438	3132998	84808.53125	129687.0078	146835.7188	385721.0625	329033.0313	45259.41406	104678.0938	50412.11719	170543.1719	166294.5156	74080.27344	165869.875	774265.5625	409561.2188	44328.5	470382	498049	307838.0625	365918.4688	47438.14063	58144.96094	166834.4063	129446.2344	254560.625	254240.0938	23952.89844	288015.7813	71887.45313	201644.875	113485.1719	95174.76563	247414.2031	23175.17383	123485.5391	352341	28328.70898	64152.66016	67873.25	27025.90625	208054.4063	184424.3125	238699.4531	241307.0625	852111.125	584137.4375	712087.125	405590.4375	41527.23438	1469902.375	1879955.125	276576.1563	229614.5625	470928.3438	108789.3906	28304.8418	61712.17188	74217.01563	33241.66016	271517.1875	160478.6563	28186.27148	753423.1875	578077.4375	85169.42188	325091.125	375272.2188	315167.2188	360248.0313
