dsim2_geneid,COUNT,PERCENT
XLOC_007886,1,0.0012852149
XLOC_007887,1,0.0012852149
XLOC_007892,1,0.0012852149
XLOC_007894,1,0.0012852149
XLOC_007896,1,0.0012852149
XLOC_007898,1,0.0012852149
XLOC_007899,1,0.0012852149
XLOC_007906,1,0.0012852149
XLOC_007910,1,0.0012852149
XLOC_007919,1,0.0012852149
XLOC_007922,1,0.0012852149
XLOC_007923,1,0.0012852149
XLOC_007924,1,0.0012852149
XLOC_007925,1,0.0012852149
XLOC_007926,1,0.0012852149
XLOC_007932,1,0.0012852149
XLOC_007934,1,0.0012852149
XLOC_007955,1,0.0012852149
XLOC_007961,1,0.0012852149
XLOC_007969,1,0.0012852149
XLOC_007972,1,0.0012852149
XLOC_007973,1,0.0012852149
XLOC_007975,1,0.0012852149
XLOC_007979,1,0.0012852149
XLOC_007981,1,0.0012852149
XLOC_007982,1,0.0012852149
XLOC_007986,1,0.0012852149
XLOC_007987,1,0.0012852149
XLOC_007992,1,0.0012852149
XLOC_007993,1,0.0012852149
XLOC_007995,1,0.0012852149
XLOC_007996,1,0.0012852149
XLOC_007998,1,0.0012852149
XLOC_007999,1,0.0012852149
XLOC_008018,1,0.0012852149
XLOC_008028,1,0.0012852149
XLOC_008037,1,0.0012852149
XLOC_008038,1,0.0012852149
XLOC_008047,1,0.0012852149
XLOC_008051,1,0.0012852149
XLOC_008056,1,0.0012852149
XLOC_008063,1,0.0012852149
XLOC_008064,1,0.0012852149
XLOC_008065,1,0.0012852149
XLOC_008070,1,0.0012852149
XLOC_008081,1,0.0012852149
XLOC_008082,1,0.0012852149
XLOC_008093,1,0.0012852149
XLOC_008097,1,0.0012852149
XLOC_008098,1,0.0012852149
XLOC_008099,1,0.0012852149
XLOC_008100,1,0.0012852149
XLOC_008102,1,0.0012852149
XLOC_008117,1,0.0012852149
XLOC_008119,1,0.0012852149
XLOC_008120,1,0.0012852149
XLOC_008122,1,0.0012852149
XLOC_008125,1,0.0012852149
XLOC_008127,1,0.0012852149
XLOC_008131,1,0.0012852149
XLOC_008135,1,0.0012852149
XLOC_008136,1,0.0012852149
XLOC_008143,1,0.0012852149
XLOC_008144,1,0.0012852149
XLOC_008149,1,0.0012852149
XLOC_008155,1,0.0012852149
XLOC_008156,1,0.0012852149
XLOC_008166,1,0.0012852149
XLOC_008176,1,0.0012852149
XLOC_008184,1,0.0012852149
XLOC_008186,1,0.0012852149
XLOC_008192,1,0.0012852149
XLOC_008195,1,0.0012852149
XLOC_008207,1,0.0012852149
XLOC_008215,1,0.0012852149
XLOC_008217,1,0.0012852149
XLOC_008220,1,0.0012852149
XLOC_008229,1,0.0012852149
XLOC_008231,1,0.0012852149
XLOC_008233,1,0.0012852149
XLOC_008239,1,0.0012852149
XLOC_008241,1,0.0012852149
XLOC_008254,1,0.0012852149
XLOC_008257,1,0.0012852149
XLOC_008259,1,0.0012852149
XLOC_008261,1,0.0012852149
XLOC_008268,1,0.0012852149
XLOC_008270,1,0.0012852149
XLOC_008276,1,0.0012852149
XLOC_008279,1,0.0012852149
XLOC_008285,1,0.0012852149
XLOC_008288,1,0.0012852149
XLOC_008298,1,0.0012852149
XLOC_008300,1,0.0012852149
XLOC_008302,1,0.0012852149
XLOC_008303,1,0.0012852149
XLOC_008306,1,0.0012852149
XLOC_008307,1,0.0012852149
XLOC_008311,1,0.0012852149
XLOC_008314,1,0.0012852149
XLOC_008316,1,0.0012852149
XLOC_008317,1,0.0012852149
XLOC_008321,1,0.0012852149
XLOC_008322,1,0.0012852149
XLOC_008323,1,0.0012852149
XLOC_008324,1,0.0012852149
XLOC_008341,1,0.0012852149
XLOC_008342,1,0.0012852149
XLOC_008363,1,0.0012852149
XLOC_008364,1,0.0012852149
XLOC_008377,1,0.0012852149
XLOC_008378,1,0.0012852149
XLOC_008383,1,0.0012852149
XLOC_008384,1,0.0012852149
XLOC_008385,1,0.0012852149
XLOC_008400,1,0.0012852149
XLOC_008409,1,0.0012852149
XLOC_008412,1,0.0012852149
XLOC_008415,1,0.0012852149
XLOC_008418,1,0.0012852149
XLOC_008423,1,0.0012852149
XLOC_008436,1,0.0012852149
XLOC_008437,1,0.0012852149
XLOC_008442,1,0.0012852149
XLOC_008447,1,0.0012852149
XLOC_008449,1,0.0012852149
XLOC_008460,1,0.0012852149
XLOC_008462,1,0.0012852149
XLOC_008465,1,0.0012852149
XLOC_008469,1,0.0012852149
XLOC_008483,1,0.0012852149
XLOC_008486,1,0.0012852149
XLOC_008499,1,0.0012852149
XLOC_008500,1,0.0012852149
XLOC_008507,1,0.0012852149
XLOC_008512,1,0.0012852149
XLOC_008546,1,0.0012852149
XLOC_008548,1,0.0012852149
XLOC_008554,1,0.0012852149
XLOC_008556,1,0.0012852149
XLOC_008557,1,0.0012852149
XLOC_008559,1,0.0012852149
XLOC_008569,1,0.0012852149
XLOC_008582,1,0.0012852149
XLOC_008590,1,0.0012852149
XLOC_008597,1,0.0012852149
XLOC_008598,1,0.0012852149
XLOC_008605,1,0.0012852149
XLOC_008607,1,0.0012852149
XLOC_008620,1,0.0012852149
XLOC_008622,1,0.0012852149
XLOC_008623,1,0.0012852149
XLOC_008638,1,0.0012852149
XLOC_008649,1,0.0012852149
XLOC_008661,1,0.0012852149
XLOC_008663,1,0.0012852149
XLOC_008668,1,0.0012852149
XLOC_008672,1,0.0012852149
XLOC_008673,1,0.0012852149
XLOC_008678,1,0.0012852149
XLOC_008679,1,0.0012852149
XLOC_008682,1,0.0012852149
XLOC_008683,1,0.0012852149
XLOC_008685,1,0.0012852149
XLOC_008691,1,0.0012852149
XLOC_008701,1,0.0012852149
XLOC_008704,1,0.0012852149
XLOC_008706,1,0.0012852149
XLOC_008707,1,0.0012852149
XLOC_008708,1,0.0012852149
XLOC_008709,1,0.0012852149
XLOC_008710,1,0.0012852149
XLOC_008728,1,0.0012852149
XLOC_008729,1,0.0012852149
XLOC_008737,1,0.0012852149
XLOC_008745,1,0.0012852149
XLOC_008748,1,0.0012852149
XLOC_008761,1,0.0012852149
XLOC_008762,1,0.0012852149
XLOC_008765,1,0.0012852149
XLOC_008766,1,0.0012852149
XLOC_008768,1,0.0012852149
XLOC_008772,1,0.0012852149
XLOC_008776,1,0.0012852149
XLOC_008777,1,0.0012852149
XLOC_008778,1,0.0012852149
XLOC_008783,1,0.0012852149
XLOC_008790,1,0.0012852149
XLOC_008791,1,0.0012852149
XLOC_008793,1,0.0012852149
XLOC_008797,1,0.0012852149
XLOC_008804,1,0.0012852149
XLOC_008807,1,0.0012852149
XLOC_008833,1,0.0012852149
XLOC_008846,1,0.0012852149
XLOC_008853,1,0.0012852149
XLOC_008854,1,0.0012852149
XLOC_008858,1,0.0012852149
XLOC_008873,1,0.0012852149
XLOC_008874,1,0.0012852149
XLOC_008875,1,0.0012852149
XLOC_008876,1,0.0012852149
XLOC_008877,1,0.0012852149
XLOC_008878,1,0.0012852149
XLOC_008883,1,0.0012852149
XLOC_008902,1,0.0012852149
XLOC_008910,1,0.0012852149
XLOC_008938,1,0.0012852149
XLOC_008946,1,0.0012852149
XLOC_008977,1,0.0012852149
XLOC_008979,1,0.0012852149
XLOC_008983,1,0.0012852149
XLOC_009001,1,0.0012852149
XLOC_009002,1,0.0012852149
XLOC_009004,1,0.0012852149
XLOC_009014,1,0.0012852149
XLOC_009015,1,0.0012852149
XLOC_009019,1,0.0012852149
XLOC_009027,1,0.0012852149
XLOC_009029,1,0.0012852149
XLOC_009033,1,0.0012852149
XLOC_009034,1,0.0012852149
XLOC_009045,1,0.0012852149
XLOC_009050,1,0.0012852149
XLOC_009051,1,0.0012852149
XLOC_009057,1,0.0012852149
XLOC_009065,1,0.0012852149
XLOC_009075,1,0.0012852149
XLOC_009077,1,0.0012852149
XLOC_009096,1,0.0012852149
XLOC_009101,1,0.0012852149
XLOC_009104,1,0.0012852149
XLOC_009105,1,0.0012852149
XLOC_009106,1,0.0012852149
XLOC_009107,1,0.0012852149
XLOC_009111,1,0.0012852149
XLOC_009112,1,0.0012852149
XLOC_009114,1,0.0012852149
XLOC_009117,1,0.0012852149
XLOC_009119,1,0.0012852149
XLOC_009121,1,0.0012852149
XLOC_009124,1,0.0012852149
XLOC_009129,1,0.0012852149
XLOC_009135,1,0.0012852149
XLOC_009144,1,0.0012852149
XLOC_009145,1,0.0012852149
XLOC_009146,1,0.0012852149
XLOC_009153,1,0.0012852149
XLOC_009166,1,0.0012852149
XLOC_009169,1,0.0012852149
XLOC_009184,1,0.0012852149
XLOC_009185,1,0.0012852149
XLOC_009192,1,0.0012852149
XLOC_009195,1,0.0012852149
XLOC_009198,1,0.0012852149
XLOC_009231,1,0.0012852149
XLOC_009238,1,0.0012852149
XLOC_009248,1,0.0012852149
XLOC_009251,1,0.0012852149
XLOC_009252,1,0.0012852149
XLOC_009254,1,0.0012852149
XLOC_009257,1,0.0012852149
XLOC_009260,1,0.0012852149
XLOC_009262,1,0.0012852149
XLOC_009263,1,0.0012852149
XLOC_009264,1,0.0012852149
XLOC_009267,1,0.0012852149
XLOC_009268,1,0.0012852149
XLOC_009271,1,0.0012852149
XLOC_009274,1,0.0012852149
XLOC_009275,1,0.0012852149
XLOC_009276,1,0.0012852149
XLOC_009277,1,0.0012852149
XLOC_009296,1,0.0012852149
XLOC_009297,1,0.0012852149
XLOC_009307,1,0.0012852149
XLOC_009312,1,0.0012852149
XLOC_009316,1,0.0012852149
XLOC_009320,1,0.0012852149
XLOC_009326,1,0.0012852149
XLOC_009327,1,0.0012852149
XLOC_009332,1,0.0012852149
XLOC_009334,1,0.0012852149
XLOC_009342,1,0.0012852149
XLOC_009344,1,0.0012852149
XLOC_009346,1,0.0012852149
XLOC_009348,1,0.0012852149
XLOC_009372,1,0.0012852149
XLOC_009378,1,0.0012852149
XLOC_009380,1,0.0012852149
XLOC_009383,1,0.0012852149
XLOC_009390,1,0.0012852149
XLOC_009391,1,0.0012852149
XLOC_009411,1,0.0012852149
XLOC_009419,1,0.0012852149
XLOC_009420,1,0.0012852149
XLOC_009429,1,0.0012852149
XLOC_009443,1,0.0012852149
XLOC_009490,1,0.0012852149
XLOC_009494,1,0.0012852149
XLOC_009502,1,0.0012852149
XLOC_009519,1,0.0012852149
XLOC_009525,1,0.0012852149
XLOC_009527,1,0.0012852149
XLOC_009530,1,0.0012852149
XLOC_009534,1,0.0012852149
XLOC_009535,1,0.0012852149
XLOC_009553,1,0.0012852149
XLOC_009555,1,0.0012852149
XLOC_009562,1,0.0012852149
XLOC_009566,1,0.0012852149
XLOC_009584,1,0.0012852149
XLOC_009586,1,0.0012852149
XLOC_009596,1,0.0012852149
XLOC_009597,1,0.0012852149
XLOC_009602,1,0.0012852149
XLOC_009608,1,0.0012852149
XLOC_009610,1,0.0012852149
XLOC_009611,1,0.0012852149
XLOC_009613,1,0.0012852149
XLOC_009614,1,0.0012852149
XLOC_009625,1,0.0012852149
XLOC_009633,1,0.0012852149
XLOC_009637,1,0.0012852149
XLOC_009645,1,0.0012852149
XLOC_009652,1,0.0012852149
XLOC_009658,1,0.0012852149
XLOC_009659,1,0.0012852149
XLOC_009669,1,0.0012852149
XLOC_009677,1,0.0012852149
XLOC_009680,1,0.0012852149
XLOC_009681,1,0.0012852149
XLOC_009682,1,0.0012852149
XLOC_009689,1,0.0012852149
XLOC_009694,1,0.0012852149
XLOC_009704,1,0.0012852149
XLOC_009721,1,0.0012852149
XLOC_009725,1,0.0012852149
XLOC_009732,1,0.0012852149
XLOC_009737,1,0.0012852149
XLOC_009747,1,0.0012852149
XLOC_009755,1,0.0012852149
XLOC_009760,1,0.0012852149
XLOC_009768,1,0.0012852149
XLOC_009770,1,0.0012852149
XLOC_009783,1,0.0012852149
XLOC_009788,1,0.0012852149
XLOC_009793,1,0.0012852149
XLOC_009794,1,0.0012852149
XLOC_009796,1,0.0012852149
XLOC_009803,1,0.0012852149
XLOC_009804,1,0.0012852149
XLOC_009809,1,0.0012852149
XLOC_009812,1,0.0012852149
XLOC_009814,1,0.0012852149
XLOC_009815,1,0.0012852149
XLOC_009817,1,0.0012852149
XLOC_009818,1,0.0012852149
XLOC_009826,1,0.0012852149
XLOC_009845,1,0.0012852149
XLOC_009848,1,0.0012852149
XLOC_009849,1,0.0012852149
XLOC_009854,1,0.0012852149
XLOC_009872,1,0.0012852149
XLOC_009876,1,0.0012852149
XLOC_009877,1,0.0012852149
XLOC_009878,1,0.0012852149
XLOC_009883,1,0.0012852149
XLOC_009885,1,0.0012852149
XLOC_009895,1,0.0012852149
XLOC_009903,1,0.0012852149
XLOC_009904,1,0.0012852149
XLOC_009907,1,0.0012852149
XLOC_009912,1,0.0012852149
XLOC_009920,1,0.0012852149
XLOC_009921,1,0.0012852149
XLOC_009924,1,0.0012852149
XLOC_009925,1,0.0012852149
XLOC_009926,1,0.0012852149
XLOC_009929,1,0.0012852149
XLOC_009931,1,0.0012852149
XLOC_009934,1,0.0012852149
XLOC_009940,1,0.0012852149
XLOC_009946,1,0.0012852149
XLOC_009949,1,0.0012852149
XLOC_009952,1,0.0012852149
XLOC_009954,1,0.0012852149
XLOC_009955,1,0.0012852149
XLOC_009956,1,0.0012852149
XLOC_009971,1,0.0012852149
XLOC_009972,1,0.0012852149
XLOC_009978,1,0.0012852149
XLOC_009981,1,0.0012852149
XLOC_009986,1,0.0012852149
XLOC_009996,1,0.0012852149
XLOC_010011,1,0.0012852149
XLOC_010027,1,0.0012852149
XLOC_010030,1,0.0012852149
XLOC_010038,1,0.0012852149
XLOC_010044,1,0.0012852149
XLOC_010047,1,0.0012852149
XLOC_010053,1,0.0012852149
XLOC_010057,1,0.0012852149
XLOC_010059,1,0.0012852149
XLOC_010060,1,0.0012852149
XLOC_010074,1,0.0012852149
XLOC_010076,1,0.0012852149
XLOC_010082,1,0.0012852149
XLOC_010087,1,0.0012852149
XLOC_010089,1,0.0012852149
XLOC_010091,1,0.0012852149
XLOC_010106,1,0.0012852149
XLOC_010110,1,0.0012852149
XLOC_010129,1,0.0012852149
XLOC_010130,1,0.0012852149
XLOC_010131,1,0.0012852149
XLOC_010133,1,0.0012852149
XLOC_010134,1,0.0012852149
XLOC_010135,1,0.0012852149
XLOC_010137,1,0.0012852149
XLOC_010138,1,0.0012852149
XLOC_010179,1,0.0012852149
XLOC_010187,1,0.0012852149
XLOC_010195,1,0.0012852149
XLOC_010197,1,0.0012852149
XLOC_010199,1,0.0012852149
XLOC_010204,1,0.0012852149
XLOC_010205,1,0.0012852149
XLOC_010206,1,0.0012852149
XLOC_010207,1,0.0012852149
XLOC_010208,1,0.0012852149
XLOC_010209,1,0.0012852149
XLOC_010211,1,0.0012852149
XLOC_010212,1,0.0012852149
XLOC_010213,1,0.0012852149
XLOC_010214,1,0.0012852149
XLOC_010222,1,0.0012852149
XLOC_010226,1,0.0012852149
XLOC_010227,1,0.0012852149
XLOC_010244,1,0.0012852149
XLOC_010251,1,0.0012852149
XLOC_010253,1,0.0012852149
XLOC_010257,1,0.0012852149
XLOC_010258,1,0.0012852149
XLOC_010264,1,0.0012852149
XLOC_010267,1,0.0012852149
XLOC_010270,1,0.0012852149
XLOC_010271,1,0.0012852149
XLOC_010273,1,0.0012852149
XLOC_010277,1,0.0012852149
XLOC_010282,1,0.0012852149
XLOC_010288,1,0.0012852149
XLOC_010289,1,0.0012852149
XLOC_010291,1,0.0012852149
XLOC_010298,1,0.0012852149
XLOC_010304,1,0.0012852149
XLOC_010308,1,0.0012852149
XLOC_010310,1,0.0012852149
XLOC_010313,1,0.0012852149
XLOC_010315,1,0.0012852149
XLOC_010335,1,0.0012852149
XLOC_010350,1,0.0012852149
XLOC_010353,1,0.0012852149
XLOC_010354,1,0.0012852149
XLOC_010356,1,0.0012852149
XLOC_010363,1,0.0012852149
XLOC_010370,1,0.0012852149
XLOC_010377,1,0.0012852149
XLOC_010392,1,0.0012852149
XLOC_010394,1,0.0012852149
XLOC_010401,1,0.0012852149
XLOC_010416,1,0.0012852149
XLOC_010423,1,0.0012852149
XLOC_010430,1,0.0012852149
XLOC_010433,1,0.0012852149
XLOC_010434,1,0.0012852149
XLOC_010435,1,0.0012852149
XLOC_010447,1,0.0012852149
XLOC_010450,1,0.0012852149
XLOC_010454,1,0.0012852149
XLOC_010455,1,0.0012852149
XLOC_010468,1,0.0012852149
XLOC_010474,1,0.0012852149
XLOC_010477,1,0.0012852149
XLOC_010479,1,0.0012852149
XLOC_010484,1,0.0012852149
XLOC_010492,1,0.0012852149
XLOC_010493,1,0.0012852149
XLOC_010494,1,0.0012852149
XLOC_010498,1,0.0012852149
XLOC_010499,1,0.0012852149
XLOC_010537,1,0.0012852149
XLOC_010540,1,0.0012852149
XLOC_010541,1,0.0012852149
XLOC_010542,1,0.0012852149
XLOC_010543,1,0.0012852149
XLOC_010552,1,0.0012852149
XLOC_010562,1,0.0012852149
XLOC_010564,1,0.0012852149
XLOC_010568,1,0.0012852149
XLOC_010576,1,0.0012852149
XLOC_010581,1,0.0012852149
XLOC_010582,1,0.0012852149
XLOC_010583,1,0.0012852149
XLOC_010587,1,0.0012852149
XLOC_010597,1,0.0012852149
XLOC_010623,1,0.0012852149
XLOC_010628,1,0.0012852149
XLOC_010647,1,0.0012852149
XLOC_010648,1,0.0012852149
XLOC_010651,1,0.0012852149
XLOC_010652,1,0.0012852149
XLOC_010653,1,0.0012852149
XLOC_010657,1,0.0012852149
XLOC_010675,1,0.0012852149
XLOC_010684,1,0.0012852149
XLOC_010687,1,0.0012852149
XLOC_010688,1,0.0012852149
XLOC_010695,1,0.0012852149
XLOC_010696,1,0.0012852149
XLOC_010710,1,0.0012852149
XLOC_010716,1,0.0012852149
XLOC_010726,1,0.0012852149
XLOC_010729,1,0.0012852149
XLOC_010730,1,0.0012852149
XLOC_010733,1,0.0012852149
XLOC_010734,1,0.0012852149
XLOC_010743,1,0.0012852149
XLOC_010744,1,0.0012852149
XLOC_010755,1,0.0012852149
XLOC_010765,1,0.0012852149
XLOC_010769,1,0.0012852149
XLOC_010770,1,0.0012852149
XLOC_010781,1,0.0012852149
XLOC_010800,1,0.0012852149
XLOC_010806,1,0.0012852149
XLOC_010809,1,0.0012852149
XLOC_010815,1,0.0012852149
XLOC_010816,1,0.0012852149
XLOC_010824,1,0.0012852149
XLOC_010826,1,0.0012852149
XLOC_010836,1,0.0012852149
XLOC_010837,1,0.0012852149
XLOC_010846,1,0.0012852149
XLOC_010847,1,0.0012852149
XLOC_010849,1,0.0012852149
XLOC_010862,1,0.0012852149
XLOC_010876,1,0.0012852149
XLOC_010877,1,0.0012852149
XLOC_010885,1,0.0012852149
XLOC_010886,1,0.0012852149
XLOC_010888,1,0.0012852149
XLOC_010890,1,0.0012852149
XLOC_010891,1,0.0012852149
XLOC_010896,1,0.0012852149
XLOC_010897,1,0.0012852149
XLOC_010908,1,0.0012852149
XLOC_010909,1,0.0012852149
XLOC_010910,1,0.0012852149
XLOC_010912,1,0.0012852149
XLOC_010913,1,0.0012852149
XLOC_010916,1,0.0012852149
XLOC_010926,1,0.0012852149
XLOC_010928,1,0.0012852149
XLOC_010936,1,0.0012852149
XLOC_010950,1,0.0012852149
XLOC_010958,1,0.0012852149
XLOC_010991,1,0.0012852149
XLOC_010994,1,0.0012852149
XLOC_011000,1,0.0012852149
XLOC_011002,1,0.0012852149
XLOC_011003,1,0.0012852149
XLOC_011005,1,0.0012852149
XLOC_011025,1,0.0012852149
XLOC_011026,1,0.0012852149
XLOC_011027,1,0.0012852149
XLOC_011028,1,0.0012852149
XLOC_011029,1,0.0012852149
XLOC_011030,1,0.0012852149
XLOC_011031,1,0.0012852149
XLOC_011032,1,0.0012852149
XLOC_011034,1,0.0012852149
XLOC_011061,1,0.0012852149
XLOC_011063,1,0.0012852149
XLOC_011064,1,0.0012852149
XLOC_011068,1,0.0012852149
XLOC_011073,1,0.0012852149
XLOC_011087,1,0.0012852149
XLOC_011096,1,0.0012852149
XLOC_011097,1,0.0012852149
XLOC_011099,1,0.0012852149
XLOC_011108,1,0.0012852149
XLOC_011112,1,0.0012852149
XLOC_011131,1,0.0012852149
XLOC_011150,1,0.0012852149
XLOC_011170,1,0.0012852149
XLOC_011191,1,0.0012852149
XLOC_011197,1,0.0012852149
XLOC_011207,1,0.0012852149
XLOC_011214,1,0.0012852149
XLOC_011216,1,0.0012852149
XLOC_011228,1,0.0012852149
XLOC_011234,1,0.0012852149
XLOC_011235,1,0.0012852149
XLOC_011241,1,0.0012852149
XLOC_011249,1,0.0012852149
XLOC_011250,1,0.0012852149
XLOC_011252,1,0.0012852149
XLOC_011268,1,0.0012852149
XLOC_011278,1,0.0012852149
XLOC_011282,1,0.0012852149
XLOC_011292,1,0.0012852149
XLOC_011293,1,0.0012852149
XLOC_011305,1,0.0012852149
XLOC_011306,1,0.0012852149
XLOC_011316,1,0.0012852149
XLOC_011317,1,0.0012852149
XLOC_011324,1,0.0012852149
XLOC_011332,1,0.0012852149
XLOC_011348,1,0.0012852149
XLOC_011356,1,0.0012852149
XLOC_011357,1,0.0012852149
XLOC_011360,1,0.0012852149
XLOC_011373,1,0.0012852149
XLOC_011387,1,0.0012852149
XLOC_011394,1,0.0012852149
XLOC_011409,1,0.0012852149
XLOC_011420,1,0.0012852149
XLOC_011424,1,0.0012852149
XLOC_011425,1,0.0012852149
XLOC_011442,1,0.0012852149
XLOC_011449,1,0.0012852149
XLOC_011450,1,0.0012852149
XLOC_011451,1,0.0012852149
XLOC_011452,1,0.0012852149
XLOC_011455,1,0.0012852149
XLOC_011468,1,0.0012852149
XLOC_011471,1,0.0012852149
XLOC_011504,1,0.0012852149
XLOC_011514,1,0.0012852149
XLOC_011519,1,0.0012852149
XLOC_011524,1,0.0012852149
XLOC_011532,1,0.0012852149
XLOC_011542,1,0.0012852149
XLOC_011546,1,0.0012852149
XLOC_011554,1,0.0012852149
XLOC_011556,1,0.0012852149
XLOC_011558,1,0.0012852149
XLOC_011563,1,0.0012852149
XLOC_011564,1,0.0012852149
XLOC_011565,1,0.0012852149
XLOC_011568,1,0.0012852149
XLOC_011569,1,0.0012852149
XLOC_011570,1,0.0012852149
XLOC_011580,1,0.0012852149
XLOC_011589,1,0.0012852149
XLOC_011590,1,0.0012852149
XLOC_011592,1,0.0012852149
XLOC_011603,1,0.0012852149
XLOC_011609,1,0.0012852149
XLOC_011612,1,0.0012852149
XLOC_011617,1,0.0012852149
XLOC_011630,1,0.0012852149
XLOC_011631,1,0.0012852149
XLOC_011632,1,0.0012852149
XLOC_011633,1,0.0012852149
XLOC_011638,1,0.0012852149
XLOC_011645,1,0.0012852149
XLOC_011648,1,0.0012852149
XLOC_011649,1,0.0012852149
XLOC_011656,1,0.0012852149
XLOC_011660,1,0.0012852149
XLOC_011671,1,0.0012852149
XLOC_011680,1,0.0012852149
XLOC_011684,1,0.0012852149
XLOC_011686,1,0.0012852149
XLOC_011692,1,0.0012852149
XLOC_011696,1,0.0012852149
XLOC_011699,1,0.0012852149
XLOC_011700,1,0.0012852149
XLOC_011704,1,0.0012852149
XLOC_011729,1,0.0012852149
XLOC_011736,1,0.0012852149
XLOC_011738,1,0.0012852149
XLOC_011739,1,0.0012852149
XLOC_011740,1,0.0012852149
XLOC_011741,1,0.0012852149
XLOC_011745,1,0.0012852149
XLOC_011746,1,0.0012852149
XLOC_011747,1,0.0012852149
XLOC_011751,1,0.0012852149
XLOC_011752,1,0.0012852149
XLOC_011754,1,0.0012852149
XLOC_011756,1,0.0012852149
XLOC_011758,1,0.0012852149
XLOC_011759,1,0.0012852149
XLOC_011760,1,0.0012852149
XLOC_011762,1,0.0012852149
XLOC_011769,1,0.0012852149
XLOC_011770,1,0.0012852149
XLOC_011779,1,0.0012852149
XLOC_011784,1,0.0012852149
XLOC_011787,1,0.0012852149
XLOC_011794,1,0.0012852149
XLOC_011805,1,0.0012852149
XLOC_011815,1,0.0012852149
XLOC_011820,1,0.0012852149
XLOC_011851,1,0.0012852149
XLOC_011866,1,0.0012852149
XLOC_011875,1,0.0012852149
XLOC_011876,1,0.0012852149
XLOC_011878,1,0.0012852149
XLOC_011883,1,0.0012852149
XLOC_011885,1,0.0012852149
XLOC_011892,1,0.0012852149
XLOC_011896,1,0.0012852149
XLOC_011909,1,0.0012852149
XLOC_011910,1,0.0012852149
XLOC_011912,1,0.0012852149
XLOC_011915,1,0.0012852149
XLOC_011917,1,0.0012852149
XLOC_011928,1,0.0012852149
XLOC_011930,1,0.0012852149
XLOC_011931,1,0.0012852149
XLOC_011956,1,0.0012852149
XLOC_011957,1,0.0012852149
XLOC_011961,1,0.0012852149
XLOC_011967,1,0.0012852149
XLOC_011968,1,0.0012852149
XLOC_011974,1,0.0012852149
XLOC_011989,1,0.0012852149
XLOC_011992,1,0.0012852149
XLOC_012002,1,0.0012852149
XLOC_012007,1,0.0012852149
XLOC_012009,1,0.0012852149
XLOC_012015,1,0.0012852149
XLOC_012019,1,0.0012852149
XLOC_012023,1,0.0012852149
XLOC_012033,1,0.0012852149
XLOC_012035,1,0.0012852149
XLOC_012036,1,0.0012852149
XLOC_012038,1,0.0012852149
XLOC_012042,1,0.0012852149
XLOC_012055,1,0.0012852149
XLOC_012056,1,0.0012852149
XLOC_012061,1,0.0012852149
XLOC_012065,1,0.0012852149
XLOC_012083,1,0.0012852149
XLOC_012084,1,0.0012852149
XLOC_012105,1,0.0012852149
XLOC_012112,1,0.0012852149
XLOC_012113,1,0.0012852149
XLOC_012114,1,0.0012852149
XLOC_012115,1,0.0012852149
XLOC_012116,1,0.0012852149
XLOC_012117,1,0.0012852149
XLOC_012118,1,0.0012852149
XLOC_012119,1,0.0012852149
XLOC_012122,1,0.0012852149
XLOC_012123,1,0.0012852149
XLOC_012130,1,0.0012852149
XLOC_012140,1,0.0012852149
XLOC_012144,1,0.0012852149
XLOC_012151,1,0.0012852149
XLOC_012155,1,0.0012852149
XLOC_012165,1,0.0012852149
XLOC_012167,1,0.0012852149
XLOC_012178,1,0.0012852149
XLOC_012180,1,0.0012852149
XLOC_012200,1,0.0012852149
XLOC_012203,1,0.0012852149
XLOC_012204,1,0.0012852149
XLOC_012205,1,0.0012852149
XLOC_012207,1,0.0012852149
XLOC_012208,1,0.0012852149
XLOC_012210,1,0.0012852149
XLOC_012213,1,0.0012852149
XLOC_012224,1,0.0012852149
XLOC_012233,1,0.0012852149
XLOC_012234,1,0.0012852149
XLOC_012235,1,0.0012852149
XLOC_012237,1,0.0012852149
XLOC_012243,1,0.0012852149
XLOC_012245,1,0.0012852149
XLOC_012247,1,0.0012852149
XLOC_012250,1,0.0012852149
XLOC_012258,1,0.0012852149
XLOC_012261,1,0.0012852149
XLOC_012264,1,0.0012852149
XLOC_012267,1,0.0012852149
XLOC_012276,1,0.0012852149
XLOC_012277,1,0.0012852149
XLOC_012288,1,0.0012852149
XLOC_012296,1,0.0012852149
XLOC_012297,1,0.0012852149
XLOC_012299,1,0.0012852149
XLOC_012300,1,0.0012852149
XLOC_012301,1,0.0012852149
XLOC_012302,1,0.0012852149
XLOC_012306,1,0.0012852149
XLOC_012307,1,0.0012852149
XLOC_012314,1,0.0012852149
XLOC_012318,1,0.0012852149
XLOC_012321,1,0.0012852149
XLOC_012326,1,0.0012852149
XLOC_012332,1,0.0012852149
XLOC_012349,1,0.0012852149
XLOC_012361,1,0.0012852149
XLOC_012362,1,0.0012852149
XLOC_012367,1,0.0012852149
XLOC_012368,1,0.0012852149
XLOC_012369,1,0.0012852149
XLOC_012370,1,0.0012852149
XLOC_012377,1,0.0012852149
XLOC_012380,1,0.0012852149
XLOC_012385,1,0.0012852149
XLOC_012387,1,0.0012852149
XLOC_012389,1,0.0012852149
XLOC_012393,1,0.0012852149
XLOC_012410,1,0.0012852149
XLOC_012413,1,0.0012852149
XLOC_012429,1,0.0012852149
