comparison,FEATURE_ID,dm12272_01h_num_reps,dm11255_01h_num_reps,counts_dm12272_01h_g1,counts_dm12272_01h_g2,counts_dm12272_01h_both,counts_dm11255_01h_g1,counts_dm11255_01h_g2,counts_dm11255_01h_both,prior_dm12272_01h_g1,prior_dm12272_01h_g2,prior_dm11255_01h_g1,prior_dm11255_01h_g2,H3_independence_Bayes_evidence,dm12272_01h_sampleprop,dm12272_01h_theta,dm12272_01h_q025,dm12272_01h_q975,dm12272_01h_Bayes_evidence,dm12272_01h_AI_decision,dm11255_01h_sampleprop,dm11255_01h_theta,dm11255_01h_q025,dm11255_01h_q975,dm11255_01h_Bayes_evidence,dm11255_01h_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm12272_High_vs_dm11255_Low_01h,FBgn0263352,3,3,44,41,725,51,44,366,0.104938271604938,0.104938271604938,0.206073752711497,0.206073752711497,0.8004,0.5176,0.5129,0.3993,0.6261,0.8322,0,0.5368,0.5329,0.4261,0.6388,0.5424,0,0.9809,0.9412,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001218,3,3,332,183,721,153,110,676,0.4166666666666671,0.4166666666666671,0.280085197018104,0.280085197018104,0.3811,0.6447,0.6283,0.5348,0.7101,0.0124,1,0.5817,0.5695,0.4649,0.6665,0.1693,0,0.7709,0.873,1
dm12272_High_vs_dm11255_Low_01h,FBgn0011817,3,3,81,23,145,44,67,45,0.41767068273092406,0.41767068273092406,0.711538461538462,0.711538461538462,0.0007,0.7788,0.7304,0.6298,0.815,0.0,1,0.3964,0.4198,0.3205,0.5246,0.1316,0,0.608,1.1849,1
dm12272_High_vs_dm11255_Low_01h,FBgn0024188,3,3,115,117,37,69,59,68,0.862453531598513,0.862453531598513,0.653061224489796,0.653061224489796,0.7327,0.4957,0.4962,0.4024,0.5898,0.9359999999999999,0,0.5391,0.52,0.4062,0.63,0.7124,0,1.0123,0.9666,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016687,3,3,459,456,442,230,209,433,0.674281503316139,0.674281503316139,0.5034403669724771,0.5034403669724771,0.6338,0.5016,0.5039,0.4023,0.6065,0.9351,0,0.5239,0.5376,0.4283,0.6435,0.4938,0,0.9974,0.9323,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016685,3,3,674,666,180,455,439,192,0.8815789473684209,0.8815789473684209,0.823204419889503,0.823204419889503,0.9667,0.503,0.5016,0.45,0.5546,0.9556,0,0.5089,0.5031,0.4451,0.56,0.9131,0,0.9982,0.9955,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016694,3,3,210,441,558,134,176,336,0.538461538461538,0.538461538461538,0.47987616099071206,0.47987616099071206,0.042,0.3226,0.3317,0.2684,0.4042,0.0007,1,0.4323,0.4451,0.3641,0.53,0.1996,0,1.4264,1.1217,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016697,3,3,506,446,317,363,390,68,0.750197005516154,0.750197005516154,0.917174177831912,0.917174177831912,0.3722,0.5315,0.5303,0.4716,0.59,0.3076,0,0.4821,0.4923,0.4302,0.5549,0.8,0,0.9426,1.0177,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039213,3,3,27,26,83,26,30,21,0.389705882352941,0.389705882352941,0.7272727272727271,0.7272727272727271,0.7340000000000001,0.5094,0.5059,0.3767,0.636,0.9338,0,0.4643,0.4749,0.3554,0.5987,0.6882,0,0.9972,1.0609,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033413,3,3,82,74,12,75,10,32,0.9285714285714292,0.9285714285714292,0.7264957264957259,0.7264957264957259,0.0011,0.5256,0.523,0.4236,0.6206,0.6353,0,0.8824,0.7814,0.6838,0.8578,0.0,1,0.9595,0.5285,1
dm12272_High_vs_dm11255_Low_01h,FBgn0010591,3,3,54,100,8,50,76,9,0.9506172839506171,0.9506172839506171,0.933333333333333,0.933333333333333,0.5976,0.3506,0.37200000000000005,0.2826,0.4699,0.0127,1,0.3968,0.4086,0.3119,0.5102,0.0782,0,1.3097,1.2125,1
dm12272_High_vs_dm11255_Low_01h,FBgn0014877,3,3,135,143,11,74,109,6,0.961937716262976,0.961937716262976,0.968253968253968,0.968253968253968,0.2898,0.4856,0.4868,0.405,0.5694,0.7340000000000001,0,0.4044,0.4226,0.3349,0.5123,0.0891,0,1.0306,1.1756,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032156,3,3,134,128,486,115,153,184,0.35026737967914395,0.35026737967914395,0.592920353982301,0.592920353982301,0.1818,0.5115,0.5078,0.4303,0.5856,0.83,0,0.4291,0.4349,0.3613,0.5117,0.092,0,0.9875,1.1444,1
dm12272_High_vs_dm11255_Low_01h,FBgn0266124,3,3,88,83,31,45,43,25,0.846534653465347,0.846534653465347,0.778761061946903,0.778761061946903,0.9262,0.5146,0.5134,0.4204,0.6039,0.7676,0,0.5114,0.5074,0.3978,0.6189,0.9002,0,0.9778,0.9915,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034943,3,3,105,111,29,70,44,16,0.881632653061225,0.881632653061225,0.8769230769230769,0.8769230769230769,0.1351,0.4861,0.4917,0.4071,0.5802,0.8469,0,0.614,0.5954,0.4909,0.6925,0.0764,0,1.0209,0.8274,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038079,3,3,86,137,20,42,59,15,0.9176954732510291,0.9176954732510291,0.870689655172414,0.870689655172414,0.5142,0.3857,0.3976,0.314,0.4876,0.0282,1,0.4158,0.4443,0.3392,0.5557,0.3138,0,1.2383,1.1272,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034145,3,3,27,30,160,32,33,58,0.26267281105990803,0.26267281105990803,0.5284552845528461,0.5284552845528461,0.8998,0.4737,0.4817,0.3562,0.6101,0.7833,0,0.4923,0.49200000000000005,0.3802,0.6058,0.8898,0,1.0471,1.0234,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034723,3,3,57,152,88,34,52,42,0.703703703703704,0.703703703703704,0.671875,0.671875,0.3451,0.2727,0.33899999999999997,0.2248,0.4809,0.0309,1,0.3953,0.4303,0.2921,0.5812,0.3378,0,1.4215,1.1677,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034727,3,3,34,147,14,34,46,3,0.9282051282051279,0.9282051282051279,0.9638554216867471,0.9638554216867471,0.0158,0.1878,0.2385,0.1605,0.3526,0.0011,1,0.425,0.4465,0.3236,0.5737,0.4,0,1.8184,1.1248,1
dm12272_High_vs_dm11255_Low_01h,FBgn0250820,3,3,48,50,17,30,31,35,0.852173913043478,0.852173913043478,0.635416666666667,0.635416666666667,0.9913,0.4898,0.4927,0.3879,0.5992,0.8893,0,0.4918,0.4943,0.375,0.6132,0.9289,0,1.021,1.0194,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035232,3,3,132,149,32,39,103,114,0.8977635782747599,0.8977635782747599,0.5546875,0.5546875,0.0327,0.4698,0.47100000000000003,0.3791,0.5654,0.5169,0,0.2746,0.321,0.2324,0.4252,0.0027,1,1.0651,1.4706,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001224,3,3,1030,1323,2150,940,1260,1900,0.522540528536531,0.522540528536531,0.536585365853659,0.536585365853659,0.7693,0.4377,0.4437,0.3796,0.5139,0.1013,0,0.4273,0.43,0.3663,0.4971,0.0413,1,1.1229,1.1548,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039805,3,3,1691,1675,1048,673,704,517,0.762573629361124,0.762573629361124,0.727032734952481,0.727032734952481,0.8716,0.5024,0.502,0.418,0.5864,0.9609,0,0.4887,0.4922,0.4006,0.5839,0.8638,0,0.9997,1.0205,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030403,3,3,120,48,63,100,13,66,0.7272727272727271,0.7272727272727271,0.631284916201117,0.631284916201117,0.0618,0.7143,0.6854,0.5935,0.765,0.002,1,0.885,0.7967,0.7029,0.8668,0.0,1,0.6785,0.5044,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039802,3,3,100,281,15,51,183,34,0.962121212121212,0.962121212121212,0.8731343283582091,0.8731343283582091,0.5638,0.2625,0.2854,0.21899999999999997,0.3705,0.0,1,0.2179,0.2562,0.1872,0.3433,0.0,1,1.5949,1.7221,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039800,3,3,899,724,236,589,538,253,0.8730500268961809,0.8730500268961809,0.816666666666667,0.816666666666667,0.5242,0.5539,0.5499,0.4754,0.6207,0.1656,0,0.5226,0.5175,0.4401,0.5944,0.6444,0,0.9067,0.9684,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039131,3,3,357,313,243,106,95,220,0.7338444687842279,0.7338444687842279,0.47743467933491707,0.47743467933491707,0.9727,0.5328,0.5259,0.4077,0.6395,0.6533,0,0.5274,0.5228,0.3851,0.6578,0.73,0,0.9557,0.9640000000000001,1
dm12272_High_vs_dm11255_Low_01h,FBgn0017579,3,3,5748,5626,2102,2498,2406,2054,0.844018996734936,0.844018996734936,0.7048002299511351,0.7048002299511351,0.9933,0.5054,0.5036,0.42100000000000004,0.586,0.9411,0,0.5094,0.5042,0.41700000000000004,0.5914,0.9167,0,0.9966,0.9956,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034717,3,3,23,26,12,33,25,7,0.80327868852459,0.80327868852459,0.892307692307692,0.892307692307692,0.4631,0.4694,0.4845,0.3522,0.619,0.8289,0,0.569,0.5513,0.4227,0.6751,0.4298,0,1.0421,0.9085,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034718,3,3,86,84,85,64,54,56,0.666666666666667,0.666666666666667,0.6781609195402301,0.6781609195402301,0.6727,0.5059,0.506,0.4169,0.5946,0.9022,0,0.5424,0.5323,0.4338,0.627,0.5124,0,0.9922,0.9415,1
dm12272_High_vs_dm11255_Low_01h,FBgn0285963,3,3,49,82,184,34,39,150,0.41587301587301595,0.41587301587301595,0.32735426008968604,0.32735426008968604,0.2638,0.374,0.3907,0.2972,0.491,0.0309,1,0.4658,0.4735,0.3657,0.583,0.6404,0,1.2584,1.0623,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034542,3,3,196,140,20,100,93,8,0.9438202247191009,0.9438202247191009,0.960199004975124,0.960199004975124,0.2564,0.5833,0.5734,0.4929,0.6488,0.0707,0,0.5181,0.5048,0.4102,0.5973,0.9302,0,0.8645,0.9951,1
dm12272_High_vs_dm11255_Low_01h,FBgn0010100,3,3,223,8,931,133,55,658,0.19879518072289198,0.19879518072289198,0.222222222222222,0.222222222222222,0.0331,0.9654,0.861,0.6587,0.934,0.0029,1,0.7074,0.653,0.4796,0.7609999999999999,0.0751,0,0.3969,0.7332,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032474,3,3,99,55,11,61,30,12,0.933333333333333,0.933333333333333,0.883495145631068,0.883495145631068,0.9193,0.6429,0.6214,0.5238,0.7090000000000001,0.0189,1,0.6703,0.6288,0.5142,0.7307,0.0304,1,0.7828,0.7709,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030326,3,3,175,148,12,83,104,11,0.9641791044776121,0.9641791044776121,0.944444444444444,0.944444444444444,0.1502,0.5418,0.5374,0.4583,0.6133,0.3371,0,0.4439,0.4543,0.3687,0.5443,0.2993,0,0.9303,1.1012,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051300,3,3,84,90,62,49,55,16,0.73728813559322,0.73728813559322,0.866666666666667,0.866666666666667,0.9698,0.4828,0.4821,0.3881,0.5746,0.6938,0,0.4712,0.4797,0.3755,0.5839,0.7013,0,1.0415,1.048,1
dm12272_High_vs_dm11255_Low_01h,FBgn0019957,3,3,179,154,368,75,50,286,0.47503566333808794,0.47503566333808794,0.304136253041362,0.304136253041362,0.574,0.5375,0.5307,0.4233,0.6348,0.5496,0,0.6,0.5748,0.4522,0.6887,0.2293,0,0.9454,0.865,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032216,3,3,336,356,299,107,110,365,0.6982845610494449,0.6982845610494449,0.37285223367697606,0.37285223367697606,0.8498,0.4855,0.488,0.381,0.5987,0.8251,0,0.4931,0.5037,0.3807,0.6241,0.9511,0,1.0308,1.0004,1
dm12272_High_vs_dm11255_Low_01h,FBgn0010424,3,3,863,1358,948,256,361,483,0.7008520037866829,0.7008520037866829,0.5609090909090911,0.5609090909090911,0.9029,0.3886,0.3996,0.3135,0.4971,0.0444,1,0.4149,0.4086,0.3124,0.5146,0.0816,0,1.2336,1.2124,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033949,3,3,127,121,16,44,39,5,0.9393939393939391,0.9393939393939391,0.943181818181818,0.943181818181818,0.9313,0.5121,0.5069,0.4206,0.5928,0.8740000000000001,0,0.5301,0.5127,0.3988,0.6245,0.8084,0,0.9901,0.9812,1
dm12272_High_vs_dm11255_Low_01h,FBgn0041094,3,3,321,279,883,147,163,393,0.40458530006743104,0.40458530006743104,0.44096728307254607,0.44096728307254607,0.2111,0.535,0.5335,0.4728,0.5933,0.2816,0,0.4742,0.4754,0.40700000000000003,0.5444,0.4871,0,0.9368,1.0533,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035542,3,3,155,481,778,58,247,563,0.44978783592645005,0.44978783592645005,0.351382488479263,0.351382488479263,0.3889,0.2437,0.2598,0.21100000000000002,0.3196,0.0,1,0.1902,0.2266,0.1721,0.29100000000000004,0.0,1,1.6963,1.8619999999999999,1
dm12272_High_vs_dm11255_Low_01h,FBgn0020765,3,3,1266,12,940,1350,279,44,0.57619477006312,0.57619477006312,0.973699940227137,0.973699940227137,0.5213,0.9906,0.6879,0.4516,0.8709,0.11599999999999999,0,0.8287,0.6003,0.3883,0.7826,0.3327,0,0.6804,0.8287,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033728,3,3,1023,855,123,996,1021,157,0.9385307346326841,0.9385307346326841,0.927782888684453,0.927782888684453,0.2029,0.5447,0.5355,0.4731,0.5956,0.2353,0,0.4938,0.4803,0.419,0.5429,0.534,0,0.9329,1.0426,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036196,3,3,63,70,58,26,26,48,0.6963350785340311,0.6963350785340311,0.52,0.52,0.7911,0.4737,0.4775,0.3754,0.5812,0.6538,0,0.5,0.4986,0.3708,0.6256,0.9818,0,1.0525,1.0115,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035763,3,3,148,153,146,71,68,81,0.67337807606264,0.67337807606264,0.6318181818181821,0.6318181818181821,0.7831,0.4917,0.4934,0.4183,0.5701,0.8516,0,0.5108,0.5098,0.41600000000000004,0.6011,0.8311,0,1.0165,0.9849,1
dm12272_High_vs_dm11255_Low_01h,FBgn0264489,3,3,168,188,1292,96,97,665,0.21601941747572798,0.21601941747572798,0.224941724941725,0.224941724941725,0.6344,0.4719,0.4719,0.4013,0.5454,0.4304,0,0.4974,0.4975,0.4155,0.5797,0.9558,0,1.0609,1.0085,1
dm12272_High_vs_dm11255_Low_01h,FBgn0025700,3,3,264,266,70,118,275,21,0.883333333333333,0.883333333333333,0.9492753623188409,0.9492753623188409,0.0038,0.4981,0.5018,0.4235,0.581,0.9658,0,0.3003,0.312,0.2427,0.3939,0.0007,1,0.9996,1.4955,1
dm12272_High_vs_dm11255_Low_01h,FBgn0037374,3,3,64,52,11,40,33,5,0.913385826771654,0.913385826771654,0.9358974358974358,0.9358974358974358,0.8982,0.5517,0.5459,0.4437,0.6462,0.3738,0,0.5479,0.5354,0.4188,0.6504,0.542,0,0.9163,0.9373,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039098,3,3,79,78,16,46,44,4,0.907514450867052,0.907514450867052,0.9574468085106379,0.9574468085106379,0.888,0.5032,0.5023,0.4075,0.5962,0.9636,0,0.5111,0.5126,0.4073,0.6188,0.8233,0,1.0,0.9808,1
dm12272_High_vs_dm11255_Low_01h,FBgn0260944,3,3,129,237,190,71,84,233,0.6582733812949639,0.6582733812949639,0.399484536082474,0.399484536082474,0.2027,0.3525,0.3772,0.2835,0.4838,0.0282,1,0.4581,0.4725,0.3583,0.5912,0.6298,0,1.296,1.0649,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030608,3,3,45,192,552,77,14,433,0.30038022813688203,0.30038022813688203,0.173664122137405,0.173664122137405,0.0002,0.1899,0.2342,0.159,0.34700000000000003,0.0007,1,0.8462,0.746,0.6188,0.8390000000000001,0.0004,1,1.8397,0.5838,1
dm12272_High_vs_dm11255_Low_01h,FBgn0029821,3,3,92,133,15,81,84,20,0.9375,0.9375,0.8918918918918921,0.8918918918918921,0.2727,0.4089,0.4159,0.3296,0.5115,0.0809,0,0.4909,0.4883,0.3927,0.5838,0.804,0,1.1922,1.0289,1
dm12272_High_vs_dm11255_Low_01h,FBgn0083961,3,3,40,123,63,13,55,69,0.721238938053097,0.721238938053097,0.496350364963504,0.496350364963504,0.9793,0.2454,0.2875,0.2028,0.395,0.0013,1,0.1912,0.2901,0.1896,0.4161,0.004,1,1.5947,1.5938,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036030,3,3,450,509,1098,157,198,879,0.466212931453573,0.466212931453573,0.28768233387358194,0.28768233387358194,0.8042,0.4692,0.473,0.3705,0.5778,0.596,0,0.4423,0.4534,0.3433,0.5736,0.4189,0,1.0622,1.1071,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001124,3,3,348,291,225,222,192,94,0.739583333333333,0.739583333333333,0.8149606299212601,0.8149606299212601,0.8416,0.5446,0.5433,0.4811,0.6028,0.1633,0,0.5362,0.5338,0.4669,0.6018,0.3169,0,0.9183,0.9364,1
dm12272_High_vs_dm11255_Low_01h,FBgn0001128,3,3,1345,1065,855,444,780,806,0.7381316998468609,0.7381316998468609,0.6029556650246309,0.6029556650246309,0.0071,0.5581,0.5555,0.4761,0.6306,0.156,0,0.3627,0.3818,0.3104,0.4638,0.0098,1,0.8968,1.2787,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032358,3,3,184,161,33,37,38,99,0.912698412698413,0.912698412698413,0.43103448275862105,0.43103448275862105,0.6216,0.5333,0.5295,0.4503,0.6069,0.4504,0,0.4933,0.495,0.3809,0.6083,0.9287,0,0.9454,1.0170000000000001,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032350,3,3,801,388,185,464,393,12,0.8653566229985441,0.8653566229985441,0.986191024165708,0.986191024165708,0.0131,0.6737,0.6597,0.5935,0.7145,0.0,1,0.5414,0.5317,0.4634,0.5995,0.3369,0,0.7189,0.9405,1
dm12272_High_vs_dm11255_Low_01h,FBgn0024289,3,3,540,499,940,191,187,1196,0.525012632642749,0.525012632642749,0.24015247776365897,0.24015247776365897,0.9851,0.5197,0.5118,0.3642,0.6555,0.8709,0,0.5053,0.5129,0.3482,0.6784,0.868,0,0.9875,0.9885,1
dm12272_High_vs_dm11255_Low_01h,FBgn0002789,3,3,3480,3616,3029,980,1006,2493,0.70083950617284,0.70083950617284,0.443402545210984,0.443402545210984,0.9967,0.4904,0.4893,0.4031,0.5767,0.7833,0,0.4935,0.49,0.4008,0.5831,0.8258,0,1.0257,1.0247,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036742,3,3,232,208,36,45,32,139,0.92436974789916,0.92436974789916,0.35648148148148207,0.35648148148148207,0.7087,0.5273,0.5267,0.409,0.6373,0.604,0,0.5844,0.5585,0.4203,0.6884,0.37799999999999995,0,0.9535,0.8959999999999999,1
dm12272_High_vs_dm11255_Low_01h,FBgn0046302,3,3,129,129,40,75,107,15,0.8657718120805369,0.8657718120805369,0.923857868020305,0.923857868020305,0.2184,0.5,0.4994,0.418,0.5813,0.9833,0,0.4121,0.4251,0.3415,0.5139,0.096,0,1.0048,1.1693,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016715,3,3,286,307,15,232,261,2,0.9753289473684209,0.9753289473684209,0.9959595959595959,0.9959595959595959,0.88,0.4823,0.4801,0.4098,0.5508,0.5689,0,0.4706,0.4739,0.4026,0.5473,0.4473,0,1.0435,1.0568,1
dm12272_High_vs_dm11255_Low_01h,FBgn0264296,3,3,59,109,2,48,53,12,0.988235294117647,0.988235294117647,0.8938053097345129,0.8938053097345129,0.1604,0.3512,0.3741,0.2857,0.4703,0.0127,1,0.4752,0.4749,0.3666,0.5864,0.6462,0,1.3034,1.0589,1
dm12272_High_vs_dm11255_Low_01h,FBgn0014023,3,3,83,78,138,32,30,115,0.538461538461538,0.538461538461538,0.350282485875706,0.350282485875706,0.9862,0.5155,0.5144,0.4189,0.611,0.7729,0,0.5161,0.5138,0.3953,0.6311,0.8202,0,0.9761,0.9795,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051092,3,3,70,49,288,87,73,46,0.29238329238329197,0.29238329238329197,0.7766990291262141,0.7766990291262141,0.62,0.5882,0.5755,0.4745,0.6732,0.1398,0,0.5438,0.5423,0.4531,0.6289,0.3596,0,0.8621,0.9219,1
dm12272_High_vs_dm11255_Low_01h,FBgn0026250,3,3,788,815,200,152,344,551,0.889073765945646,0.889073765945646,0.47373447946513797,0.47373447946513797,0.002,0.4916,0.4927,0.4284,0.5584,0.8122,0,0.3065,0.3217,0.2585,0.3918,0.0,1,1.0171,1.4595,1
dm12272_High_vs_dm11255_Low_01h,FBgn0014026,3,3,1940,5135,12449,1129,1069,14660,0.362374513419381,0.362374513419381,0.130383200854194,0.130383200854194,0.0593,0.2742,0.3353,0.2317,0.4627,0.0142,1,0.5136,0.5144,0.3825,0.6423,0.8273,0,1.4288,0.98,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038983,3,3,186,119,58,100,64,34,0.840220385674931,0.840220385674931,0.8282828282828281,0.8282828282828281,0.8731,0.6098,0.6022,0.5243,0.6752,0.0104,1,0.6098,0.5931,0.5042,0.6758,0.04,1,0.8142,0.8305,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031360,3,3,106,125,97,83,132,22,0.7042682926829269,0.7042682926829269,0.907172995780591,0.907172995780591,0.3251,0.4589,0.4615,0.3738,0.5531,0.3798,0,0.386,0.4002,0.3158,0.4923,0.0338,1,1.0855,1.232,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027073,3,3,87,158,0,26,35,42,0.5,0.5,0.5922330097087379,0.5922330097087379,0.8089,0.3551,0.4535,0.2743,0.6423,0.6307,0,0.4262,0.4896,0.2833,0.6977,0.9149,0,1.1238,1.048,1
dm12272_High_vs_dm11255_Low_01h,FBgn0016122,3,3,714,13,269,368,3,150,0.7299196787148591,0.7299196787148591,0.7120921305182341,0.7120921305182341,0.7702,0.9821,0.6308,0.4031,0.8285,0.2633,0,0.9919,0.5893,0.3603,0.7924,0.4384,0,0.777,0.8515,1
dm12272_High_vs_dm11255_Low_01h,FBgn0036199,3,3,33,23,87,29,55,17,0.391608391608392,0.391608391608392,0.8316831683168321,0.8316831683168321,0.0289,0.5893,0.5678,0.4439,0.6874,0.2882,0,0.3452,0.3806,0.2775,0.4903,0.0338,1,0.8778,1.2884,1
dm12272_High_vs_dm11255_Low_01h,FBgn0261596,3,3,2952,6909,446,2200,3162,240,0.9567284369845741,0.9567284369845741,0.9571581578007851,0.9571581578007851,0.17,0.2994,0.3259,0.24600000000000002,0.4257,0.0031,1,0.4103,0.4167,0.3252,0.5202,0.1033,0,1.4513,1.1914,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034543,3,3,88,84,276,45,56,331,0.38392857142857106,0.38392857142857106,0.233796296296296,0.233796296296296,0.5158,0.5116,0.5056,0.4034,0.6086,0.9073,0,0.4455,0.4559,0.3454,0.5708,0.4444,0,0.9941,1.1014,1
dm12272_High_vs_dm11255_Low_01h,FBgn0038849,3,3,223,144,5,100,110,4,0.986559139784946,0.986559139784946,0.981308411214953,0.981308411214953,0.0504,0.6076,0.5991,0.521,0.6691,0.0171,1,0.4762,0.4809,0.3939,0.5683,0.6584,0,0.8196,1.0435,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032292,3,3,61,58,38,45,52,23,0.7579617834394901,0.7579617834394901,0.808333333333333,0.808333333333333,0.6191,0.5126,0.5103,0.413,0.6079,0.8364,0,0.4639,0.4742,0.3721,0.5788,0.6307,0,0.9845,1.0599,1
dm12272_High_vs_dm11255_Low_01h,FBgn0027291,3,3,178,184,512,63,68,399,0.41418764302059496,0.41418764302059496,0.247169811320755,0.247169811320755,0.8891,0.4917,0.4934,0.4127,0.5766,0.8711,0,0.4809,0.4847,0.3864,0.5847,0.7576,0,1.0169,1.0368,1
dm12272_High_vs_dm11255_Low_01h,FBgn0031245,3,3,58,210,59,111,109,24,0.8195718654434251,0.8195718654434251,0.9016393442622951,0.9016393442622951,0.0358,0.2164,0.2847,0.18899999999999997,0.4233,0.0067,1,0.5045,0.491,0.363,0.62,0.8829,0,1.6155,1.0274,1
dm12272_High_vs_dm11255_Low_01h,FBgn0030040,3,3,261,212,368,152,136,340,0.562425683709869,0.562425683709869,0.45859872611465,0.45859872611465,0.5998,0.5518,0.545,0.4447,0.6398,0.3598,0,0.5278,0.5087,0.4023,0.6112,0.8602,0,0.9176,0.9882,1
dm12272_High_vs_dm11255_Low_01h,FBgn0022097,3,3,536,231,445,157,146,448,0.6328382838283829,0.6328382838283829,0.40346205059920104,0.40346205059920104,0.018000000000000002,0.6988,0.6741,0.5827,0.7495,0.0024,1,0.5182,0.5087,0.4065,0.6098,0.8622,0,0.6965,0.9879,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035933,3,3,294,295,72,101,89,36,0.8910741301059,0.8910741301059,0.84070796460177,0.84070796460177,0.664,0.4992,0.4986,0.4302,0.568,0.9582,0,0.5316,0.5214,0.4342,0.6082,0.6264,0,1.0052,0.9616,1
dm12272_High_vs_dm11255_Low_01h,FBgn0051158,3,3,20,29,21,25,22,11,0.7,0.7,0.8103448275862071,0.8103448275862071,0.3542,0.4082,0.4342,0.3074,0.5655,0.3324,0,0.5319,0.5208,0.3885,0.6529,0.7536,0,1.1553,0.9674,1
dm12272_High_vs_dm11255_Low_01h,FBgn0034902,3,3,236,243,273,228,172,1,0.6369680851063829,0.6369680851063829,0.9975062344139649,0.9975062344139649,0.1356,0.4927,0.4937,0.4241,0.5633,0.8573,0,0.57,0.5691,0.4959,0.6403,0.0624,0,1.0154,0.872,1
dm12272_High_vs_dm11255_Low_01h,FBgn0033021,3,3,66,145,14,66,78,11,0.9377777777777779,0.9377777777777779,0.9290322580645161,0.9290322580645161,0.0844,0.3128,0.33799999999999997,0.2538,0.4423,0.0071,1,0.4583,0.4652,0.36,0.5726,0.5207,0,1.4127,1.0797,1
dm12272_High_vs_dm11255_Low_01h,FBgn0032198,3,3,1105,953,94,726,810,104,0.95631970260223,0.95631970260223,0.936585365853658,0.936585365853658,0.092,0.5369,0.5379999999999999,0.4826,0.5909,0.1618,0,0.4727,0.4709,0.4132,0.5282,0.3122,0,0.9279999999999999,1.0622,1
dm12272_High_vs_dm11255_Low_01h,FBgn0028490,3,3,111,117,175,97,69,68,0.56575682382134,0.56575682382134,0.7094017094017091,0.7094017094017091,0.3904,0.4868,0.4967,0.4027,0.5920000000000001,0.9364,0,0.5843,0.5568,0.4557,0.654,0.2591,0,1.0114,0.8959,1
dm12272_High_vs_dm11255_Low_01h,FBgn0039858,3,3,291,245,569,191,122,507,0.4850678733031671,0.4850678733031671,0.381707317073171,0.381707317073171,0.4147,0.5429,0.5353,0.4495,0.6185,0.4016,0,0.6102,0.5859,0.4894,0.6725,0.0807,0,0.9348,0.8434,1
dm12272_High_vs_dm11255_Low_01h,FBgn0035976,3,3,108,132,67,50,49,32,0.781758957654723,0.781758957654723,0.7557251908396949,0.7557251908396949,0.4896,0.45,0.4575,0.3772,0.5424,0.3004,0,0.5051,0.5027,0.4013,0.6059,0.9627,0,1.0934,1.0002,1
