comparison,FEATURE_ID,dm11037_38d_num_reps,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,flaganalyze
dm11037_38d,FBgn0053523,3,257,99,104,0.773913043478261,0.773913043478261,NA,0.7219,0.6986,0.6203,0.7637,0.0005,1,0.6573,1
dm11037_38d,FBgn0017558,3,1553,1397,2632,0.5284844141884629,0.5284844141884629,NA,0.5264,0.5273,0.4636,0.5891,0.3616,0,0.9486,1
dm11037_38d,FBgn0263782,3,23,37,62,0.491803278688525,0.491803278688525,NA,0.3833,0.4133,0.2952,0.5387,0.1699,0,1.205,1
dm11037_38d,FBgn0017551,3,28,29,43,0.57,0.57,NA,0.4912,0.4968,0.3652,0.6292,0.9583,0,1.016,1
dm11037_38d,FBgn0016977,3,442,460,974,0.4808102345415779,0.4808102345415779,NA,0.49,0.4882,0.4218,0.5555,0.7127,0,1.0263,1
dm11037_38d,FBgn0016754,3,180,126,133,0.6970387243735761,0.6970387243735761,NA,0.5882,0.5744,0.4927,0.6507,0.0716,0,0.8629,1
dm11037_38d,FBgn0034002,3,118,102,9,0.960698689956332,0.960698689956332,NA,0.5364,0.5316,0.4382,0.6225,0.4851,0,0.9424,1
dm11037_38d,FBgn0016756,3,159,181,701,0.326609029779059,0.326609029779059,NA,0.4676,0.4713,0.3979,0.546,0.444,0,1.0625,1
dm11037_38d,FBgn0030915,3,48,54,0,0.5,0.5,NA,0.4706,0.4925,0.2963,0.6928,0.9388,0,1.0392,1
dm11037_38d,FBgn0015756,3,11379,11389,18179,0.556035851222312,0.556035851222312,NA,0.4998,0.5007,0.4509,0.5503,0.9776,0,0.9999,1
dm11037_38d,FBgn0036668,3,91,41,113,0.5387755102040821,0.5387755102040821,NA,0.6894,0.6562,0.5574,0.7434,0.0041,1,0.7255,1
dm11037_38d,FBgn0283472,3,547,261,1302,0.38293838862559204,0.38293838862559204,NA,0.677,0.6638,0.5998,0.7187,0.0002,1,0.7122,1
dm11037_38d,FBgn0034734,3,15,50,0,0.5,0.5,NA,0.2308,0.4396,0.2521,0.6486,0.5503,0,1.1617,1
dm11037_38d,FBgn0034085,3,31,38,21,0.766666666666667,0.766666666666667,NA,0.4493,0.4504,0.326,0.5792,0.4378,0,1.1162,1
dm11037_38d,FBgn0034084,3,70,91,7,0.958333333333333,0.958333333333333,NA,0.4348,0.4464,0.35200000000000004,0.5456,0.2686,0,1.1205,1
dm11037_38d,FBgn0034086,3,94,97,64,0.749019607843137,0.749019607843137,NA,0.4921,0.4951,0.3911,0.6001,0.9206,0,1.0158,1
dm11037_38d,FBgn0034081,3,111,101,11,0.9506726457399101,0.9506726457399101,NA,0.5236,0.5184,0.4199,0.6153,0.7008,0,0.9684,1
dm11037_38d,FBgn0034083,3,63,57,184,0.39473684210526294,0.39473684210526294,NA,0.525,0.5218,0.4204,0.6216,0.6699,0,0.9621,1
dm11037_38d,FBgn0038640,3,38,53,3,0.968085106382979,0.968085106382979,NA,0.4176,0.4351,0.3282,0.5465,0.2451,0,1.149,1
dm11037_38d,FBgn0039120,3,65,80,59,0.71078431372549,0.71078431372549,NA,0.4483,0.4582,0.3605,0.5598,0.4073,0,1.0943,1
dm11037_38d,FBgn0038649,3,19,38,34,0.626373626373626,0.626373626373626,NA,0.3333,0.3789,0.2652,0.504,0.057,0,1.297,1
dm11037_38d,FBgn0030346,3,38,34,12,0.857142857142857,0.857142857142857,NA,0.5278,0.5211,0.4024,0.638,0.7308,0,0.9654,1
dm11037_38d,FBgn0030431,3,193,187,25,0.9382716049382719,0.9382716049382719,NA,0.5079,0.5021,0.4223,0.5812,0.9561,0,0.9991,1
dm11037_38d,FBgn0030342,3,45,25,9,0.8860759493670891,0.8860759493670891,NA,0.6429,0.6073,0.4872,0.7177,0.0783,0,0.8077,1
dm11037_38d,FBgn0030343,3,38,35,69,0.514084507042254,0.514084507042254,NA,0.5205,0.517,0.3983,0.6353,0.7778,0,0.9734,1
dm11037_38d,FBgn0036827,3,74,139,25,0.894957983193277,0.894957983193277,NA,0.3474,0.3821,0.2933,0.4848,0.0289,1,1.2814,1
dm11037_38d,FBgn0036826,3,53,27,21,0.792079207920792,0.792079207920792,NA,0.6625,0.6243,0.5083,0.7293,0.0365,1,0.7787,1
dm11037_38d,FBgn0036821,3,532,478,1032,0.494613124387855,0.494613124387855,NA,0.5267,0.5263,0.4578,0.593,0.4197,0,0.9507,1
dm11037_38d,FBgn0030349,3,39,40,167,0.321138211382114,0.321138211382114,NA,0.4937,0.4939,0.3805,0.6081,0.9159999999999999,0,1.0194,1
dm11037_38d,FBgn0036775,3,96,79,10,0.9459459459459459,0.9459459459459459,NA,0.5486,0.5453,0.4467,0.639,0.3424,0,0.9168,1
dm11037_38d,FBgn0036770,3,50,42,138,0.4,0.4,NA,0.5435,0.5348,0.4268,0.6406,0.523,0,0.9376,1
dm11037_38d,FBgn0036773,3,57,95,77,0.663755458515284,0.663755458515284,NA,0.375,0.3926,0.3018,0.4918,0.0363,1,1.2532,1
dm11037_38d,FBgn0039126,3,99,101,16,0.9259259259259259,0.9259259259259259,NA,0.495,0.4974,0.4031,0.593,0.9547,0,1.0101,1
dm11037_38d,FBgn0040600,3,315,7,1057,0.233502538071066,0.233502538071066,NA,0.9783,0.77,0.4574,0.9531,0.0945,0,0.5434,1
dm11037_38d,FBgn0040602,3,95,116,17,0.9254385964912281,0.9254385964912281,NA,0.4502,0.4564,0.3709,0.5458,0.3224,0,1.0966,1
dm11037_38d,FBgn0040609,3,1410,1092,485,0.8376297288249079,0.8376297288249079,NA,0.5635,0.5386,0.4525,0.6209,0.34600000000000003,0,0.9285,1
dm11037_38d,FBgn0284249,3,54,63,89,0.567961165048544,0.567961165048544,NA,0.4615,0.4692,0.3692,0.5711,0.5452,0,1.0703,1
dm11037_38d,FBgn0026749,3,155,144,117,0.71875,0.71875,NA,0.5184,0.5175,0.4318,0.602,0.6723,0,0.9691,1
dm11037_38d,FBgn0267791,3,125,139,154,0.631578947368421,0.631578947368421,NA,0.4735,0.4758,0.3982,0.5555,0.5425,0,1.0534,1
dm11037_38d,FBgn0047038,3,2257,785,1054,0.74267578125,0.74267578125,NA,0.7419,0.7301,0.6802,0.7701,0.0,1,0.6082,1
dm11037_38d,FBgn0032731,3,77,91,109,0.606498194945848,0.606498194945848,NA,0.4583,0.4648,0.3738,0.5579999999999999,0.4478,0,1.0785,1
dm11037_38d,FBgn0031356,3,176,130,7,0.977635782747604,0.977635782747604,NA,0.5752,0.5664,0.4804,0.6469,0.1185,0,0.8773,1
dm11037_38d,FBgn0010340,3,35,34,176,0.281632653061224,0.281632653061224,NA,0.5072,0.5062,0.3902,0.6226,0.9187,0,0.9947,1
dm11037_38d,FBgn0010341,3,65,61,370,0.254032258064516,0.254032258064516,NA,0.5159,0.5149,0.4118,0.6167,0.7753,0,0.9757,1
dm11037_38d,FBgn0037288,3,5191,7295,840,0.936965330932013,0.936965330932013,NA,0.4157,0.4219,0.3638,0.4854,0.0209,1,1.1736,1
dm11037_38d,FBgn0050185,3,137,106,6,0.9759036144578309,0.9759036144578309,NA,0.5638,0.5568,0.4672,0.6415,0.1991,0,0.895,1
dm11037_38d,FBgn0050183,3,51,9,2,0.967741935483871,0.967741935483871,NA,0.85,0.7426,0.6272,0.8342,0.001,1,0.5891,1
dm11037_38d,FBgn0085437,3,40,59,122,0.447963800904977,0.447963800904977,NA,0.40399999999999997,0.4224,0.32299999999999995,0.5269,0.14400000000000002,0,1.1784,1
dm11037_38d,FBgn0032078,3,96,149,38,0.8657243816254421,0.8657243816254421,NA,0.3918,0.4004,0.318,0.4911,0.0342,1,1.2309,1
dm11037_38d,FBgn0032079,3,156,131,122,0.701711491442543,0.701711491442543,NA,0.5436,0.5403,0.4527,0.6257,0.3458,0,0.9255,1
dm11037_38d,FBgn0032076,3,1351,1807,665,0.8260528380852729,0.8260528380852729,NA,0.4278,0.4305,0.3778,0.48700000000000004,0.02,1,1.1524,1
dm11037_38d,FBgn0032077,3,109,107,2,0.990825688073395,0.990825688073395,NA,0.5046,0.5015,0.4095,0.5935,0.9682,0,1.0013,1
dm11037_38d,FBgn0032074,3,287,294,204,0.740127388535032,0.740127388535032,NA,0.494,0.5002,0.4246,0.5771,0.9998,0,1.0027,1
dm11037_38d,FBgn0032075,3,1036,967,147,0.9316279069767441,0.9316279069767441,NA,0.5172,0.5267,0.46399999999999997,0.5883,0.3657,0,0.9495,1
dm11037_38d,FBgn0004876,3,243,289,95,0.8484848484848492,0.8484848484848492,NA,0.4568,0.4741,0.3876,0.5648,0.5385,0,1.0579,1
dm11037_38d,FBgn0004875,3,54,100,88,0.6363636363636359,0.6363636363636359,NA,0.3506,0.3763,0.2864,0.4767,0.0191,1,1.2978,1
dm11037_38d,FBgn0023215,3,59,70,899,0.12548638132295697,0.12548638132295697,NA,0.4574,0.4653,0.3686,0.5647,0.4868,0,1.0784,1
dm11037_38d,FBgn0023212,3,491,801,200,0.8659517426273459,0.8659517426273459,NA,0.38,0.395,0.3286,0.4703,0.0124,1,1.2425,1
dm11037_38d,FBgn0023213,3,796,6,3040,0.208745445080687,0.208745445080687,NA,0.9925,0.609,0.3672,0.8209,0.3692,0,0.8174,1
dm11037_38d,FBgn0263352,3,114,173,2236,0.113753468093539,0.113753468093539,NA,0.3972,0.4073,0.3333,0.4866,0.0243,1,1.2116,1
dm11037_38d,FBgn0001218,3,1609,851,2026,0.548372715113687,0.548372715113687,NA,0.6541,0.6442,0.5853,0.6954,0.0004,1,0.7438,1
dm11037_38d,FBgn0262582,3,139,189,668,0.329317269076305,0.329317269076305,NA,0.4238,0.4329,0.3599,0.5108,0.0859,0,1.149,1
dm11037_38d,FBgn0036484,3,92,79,313,0.353305785123967,0.353305785123967,NA,0.5379999999999999,0.5333,0.4423,0.6219,0.4608,0,0.9389,1
dm11037_38d,FBgn0039938,3,212,133,931,0.270376175548589,0.270376175548589,NA,0.6145,0.6001,0.5213,0.6724,0.0159,1,0.818,1
dm11037_38d,FBgn0039932,3,204,1,27,0.8836206896551719,0.8836206896551719,NA,0.9951,0.6076,0.3709,0.8135,0.3576,0,0.8188,1
dm11037_38d,FBgn0001624,3,265,260,458,0.5340793489318411,0.5340793489318411,NA,0.5048,0.5036,0.4357,0.5716,0.9116,0,0.9952,1
dm11037_38d,FBgn0033971,3,64,43,14,0.884297520661157,0.884297520661157,NA,0.5981,0.5802,0.4735,0.6791,0.1335,0,0.8541,1
dm11037_38d,FBgn0011817,3,137,204,172,0.664717348927875,0.664717348927875,NA,0.4018,0.4139,0.3379,0.4966,0.0417,1,1.1954,1
dm11037_38d,FBgn0263231,3,29,66,1989,0.0455854126679462,0.0455854126679462,NA,0.3053,0.344,0.25,0.4491,0.0053,1,1.3954,1
dm11037_38d,FBgn0263234,3,89,235,57,0.850393700787402,0.850393700787402,NA,0.2747,0.3021,0.23,0.3933,0.0014,1,1.5328,1
dm11037_38d,FBgn0010416,3,87,73,25,0.8648648648648649,0.8648648648648649,NA,0.5438,0.5377,0.4412,0.6313,0.4295,0,0.9311,1
dm11037_38d,FBgn0263236,3,32,44,14,0.844444444444444,0.844444444444444,NA,0.4211,0.4397,0.3283,0.5562,0.2996,0,1.1389,1
dm11037_38d,FBgn0263237,3,39,32,13,0.8452380952380949,0.8452380952380949,NA,0.5493,0.5379999999999999,0.4184,0.6535,0.5282,0,0.9327,1
dm11037_38d,FBgn0029676,3,236,8,565,0.301606922126081,0.301606922126081,NA,0.9672,0.865,0.5898,0.9425,0.0153,1,0.3882,1
dm11037_38d,FBgn0040372,3,66,61,234,0.35180055401661997,0.35180055401661997,NA,0.5197,0.5158,0.4173,0.6134,0.7492,0,0.9734,1
dm11037_38d,FBgn0038889,3,24,33,16,0.7808219178082191,0.7808219178082191,NA,0.4211,0.4412,0.32,0.5686,0.3576,0,1.1375,1
dm11037_38d,FBgn0024188,3,313,302,57,0.9151785714285708,0.9151785714285708,NA,0.5089,0.5069,0.4361,0.5769,0.8342,0,0.9888,1
dm11037_38d,FBgn0053203,3,67,27,14,0.87037037037037,0.87037037037037,NA,0.7128,0.6676,0.5548,0.7644,0.006999999999999999,1,0.7075,1
dm11037_38d,FBgn0038881,3,70,90,114,0.583941605839416,0.583941605839416,NA,0.4375,0.4479,0.3553,0.5435,0.2744,0,1.1166,1
dm11037_38d,FBgn0024187,3,101,89,185,0.506666666666667,0.506666666666667,NA,0.5316,0.5266,0.4318,0.6197,0.5696,0,0.9521,1
dm11037_38d,FBgn0053208,3,112,87,215,0.480676328502415,0.480676328502415,NA,0.5628,0.5557,0.469,0.6395,0.1993,0,0.8969,1
dm11037_38d,FBgn0030817,3,71,75,163,0.472491909385113,0.472491909385113,NA,0.4863,0.4829,0.3687,0.5988,0.7612,0,1.0427,1
dm11037_38d,FBgn0028530,3,78,89,20,0.893048128342246,0.893048128342246,NA,0.4671,0.4724,0.3797,0.5669,0.5569,0,1.0623,1
dm11037_38d,FBgn0028538,3,20,37,96,0.3725490196078429,0.3725490196078429,NA,0.3509,0.3924,0.2774,0.5169,0.09,0,1.2597,1
dm11037_38d,FBgn0015299,3,311,336,128,0.834838709677419,0.834838709677419,NA,0.4807,0.4831,0.4148,0.5526,0.6082,0,1.0371,1
dm11037_38d,FBgn0029117,3,128,29,66,0.704035874439462,0.704035874439462,NA,0.8153,0.7685,0.6781,0.8390000000000001,0.0002,1,0.5486,1
dm11037_38d,FBgn0029113,3,100,99,104,0.6567656765676569,0.6567656765676569,NA,0.5025,0.5051,0.4166,0.5927,0.9054,0,0.9939,1
dm11037_38d,FBgn0024984,3,45,42,1,0.9886363636363641,0.9886363636363641,NA,0.5172,0.5187,0.4033,0.6342,0.7515,0,0.9697,1
dm11037_38d,FBgn0024980,3,16,17,165,0.166666666666667,0.166666666666667,NA,0.4848,0.4899,0.3467,0.6338,0.8934,0,1.0325,1
dm11037_38d,FBgn0016687,3,2968,2908,2122,0.734683670917729,0.734683670917729,NA,0.5051,0.5044,0.4513,0.5563,0.852,0,0.9926,1
dm11037_38d,FBgn0035704,3,31,25,1,0.982456140350877,0.982456140350877,NA,0.5536,0.5396,0.4113,0.6631,0.5354,0,0.9304,1
dm11037_38d,FBgn0020299,3,47,41,22,0.8,0.8,NA,0.5341,0.5268,0.4133,0.6377,0.6384,0,0.9536,1
dm11037_38d,FBgn0030292,3,1038,1079,464,0.8202247191011239,0.8202247191011239,NA,0.4903,0.4846,0.4243,0.5453,0.5891,0,1.0334,1
dm11037_38d,FBgn0031284,3,44,58,18,0.85,0.85,NA,0.4314,0.4457,0.341,0.555,0.3192,0,1.1237,1
dm11037_38d,FBgn0031286,3,16,49,100,0.393939393939394,0.393939393939394,NA,0.2462,0.3307,0.2135,0.4772,0.0271,1,1.4505,1
dm11037_38d,FBgn0031287,3,34,39,41,0.6403508771929821,0.6403508771929821,NA,0.4658,0.4734,0.3597,0.5883,0.6513,0,1.063,1
dm11037_38d,FBgn0025583,3,6090,11789,346,0.9810150891632371,0.9810150891632371,NA,0.3406,0.3479,0.3031,0.3999,0.0001,1,1.3722,1
dm11037_38d,FBgn0025624,3,295,0,9,0.970394736842105,0.970394736842105,NA,1.0,0.5797,0.3414,0.7968,0.5059,0,0.8711,1
dm11037_38d,FBgn0027492,3,326,497,1101,0.42775467775467796,0.42775467775467796,NA,0.3961,0.4031,0.3449,0.4651,0.0048,1,1.2204,1
dm11037_38d,FBgn0011224,3,62,51,139,0.448412698412698,0.448412698412698,NA,0.5487,0.5387,0.4339,0.6403,0.4619,0,0.93,1
dm11037_38d,FBgn0016698,3,55,115,2,0.9883720930232559,0.9883720930232559,NA,0.3235,0.3505,0.2677,0.4448,0.0046,1,1.3721,1
dm11037_38d,FBgn0035999,3,53,22,33,0.694444444444444,0.694444444444444,NA,0.7067,0.6556,0.5395,0.7572,0.0118,1,0.7271,1
dm11037_38d,FBgn0016694,3,1454,2272,2298,0.6185258964143431,0.6185258964143431,NA,0.3902,0.3996,0.3468,0.4582,0.0039,1,1.2286,1
dm11037_38d,FBgn0003082,3,92,23,7,0.9426229508196721,0.9426229508196721,NA,0.8,0.7349,0.6168,0.82,0.003,1,0.6012,1
dm11037_38d,FBgn0016697,3,1124,1121,196,0.919705038918476,0.919705038918476,NA,0.5007,0.5032,0.4418,0.5636,0.9061,0,0.9955,1
dm11037_38d,FBgn0003087,3,123,83,3,0.985645933014354,0.985645933014354,NA,0.5971,0.58,0.4841,0.6683,0.0949,0,0.8536,1
dm11037_38d,FBgn0261791,3,345,645,320,0.7557251908396949,0.7557251908396949,NA,0.3485,0.3584,0.3021,0.423,0.0007,1,1.3425,1
dm11037_38d,FBgn0031759,3,44,55,243,0.289473684210526,0.289473684210526,NA,0.4444,0.4551,0.3543,0.5578,0.3867,0,1.1014,1
dm11037_38d,FBgn0261794,3,36,29,157,0.292792792792793,0.292792792792793,NA,0.5538,0.54,0.4197,0.6579,0.5073,0,0.9289,1
dm11037_38d,FBgn0261797,3,116,103,39,0.848837209302326,0.848837209302326,NA,0.5297,0.5258,0.4409,0.6092,0.5397,0,0.9528,1
dm11037_38d,FBgn0027495,3,37,24,36,0.628865979381443,0.628865979381443,NA,0.6066,0.5792,0.4566,0.6953,0.1978,0,0.8571,1
dm11037_38d,FBgn0030089,3,103,99,350,0.36594202898550704,0.36594202898550704,NA,0.5099,0.509,0.4195,0.5978,0.838,0,0.9862,1
dm11037_38d,FBgn0030082,3,24,26,99,0.33557046979865807,0.33557046979865807,NA,0.48,0.4867,0.3578,0.6175,0.8413,0,1.037,1
dm11037_38d,FBgn0030086,3,230,219,366,0.5509202453987729,0.5509202453987729,NA,0.5122,0.5123,0.4326,0.5908,0.7476,0,0.9787,1
dm11037_38d,FBgn0032149,3,64,20,36,0.7,0.7,NA,0.7619,0.6911,0.539,0.7988,0.0213,1,0.6709999999999999,1
dm11037_38d,FBgn0259143,3,243,250,778,0.3878835562549171,0.3878835562549171,NA,0.4929,0.499,0.4224,0.5760000000000001,0.9754,0,1.0052,1
dm11037_38d,FBgn0259140,3,62,68,9,0.9352517985611509,0.9352517985611509,NA,0.4769,0.4995,0.391,0.6123,0.9813,0,1.0075,1
dm11037_38d,FBgn0039705,3,51,55,79,0.572972972972973,0.572972972972973,NA,0.4811,0.486,0.3817,0.5915,0.7879,0,1.0347,1
dm11037_38d,FBgn0261792,3,147,157,83,0.7855297157622741,0.7855297157622741,NA,0.4836,0.4861,0.39,0.5842,0.7664,0,1.0336,1
dm11037_38d,FBgn0035997,3,82,2,137,0.38009049773755604,0.38009049773755604,NA,0.9762,0.8411,0.6239,0.9204,0.0103,1,0.43200000000000005,1
dm11037_38d,FBgn0037363,3,149,173,1503,0.176438356164383,0.176438356164383,NA,0.4627,0.4691,0.3925,0.5479999999999999,0.4256,0,1.0677,1
dm11037_38d,FBgn0037368,3,63,67,18,0.878378378378378,0.878378378378378,NA,0.4846,0.4877,0.3843,0.5922,0.8139,0,1.031,1
dm11037_38d,FBgn0267001,3,41,56,94,0.5078534031413611,0.5078534031413611,NA,0.4227,0.4399,0.3338,0.5514,0.2805,0,1.1375,1
dm11037_38d,FBgn0039117,3,31,25,20,0.736842105263158,0.736842105263158,NA,0.5536,0.5377,0.4102,0.6601,0.5526,0,0.934,1
dm11037_38d,FBgn0031752,3,158,218,220,0.630872483221476,0.630872483221476,NA,0.4202,0.4289,0.3519,0.5108,0.0839,0,1.159,1
dm11037_38d,FBgn0039213,3,274,281,501,0.525568181818182,0.525568181818182,NA,0.4937,0.496,0.4242,0.568,0.9085,0,1.0109,1
dm11037_38d,FBgn0011754,3,303,283,2203,0.210111150950161,0.210111150950161,NA,0.5171,0.5151,0.4474,0.5825,0.6488,0,0.9723,1
dm11037_38d,FBgn0033413,3,377,156,95,0.8487261146496821,0.8487261146496821,NA,0.7073,0.6913,0.6246,0.7482,0.0001,1,0.6687,1
dm11037_38d,FBgn0039210,3,99,117,8,0.9642857142857142,0.9642857142857142,NA,0.4583,0.46399999999999997,0.3765,0.5542,0.4144,0,1.0799,1
dm11037_38d,FBgn0010591,3,339,616,19,0.9804928131416841,0.9804928131416841,NA,0.355,0.3821,0.3031,0.4754,0.0196,1,1.2794,1
dm11037_38d,FBgn0010590,3,13,64,3515,0.0214365256124721,0.0214365256124721,NA,0.1688,0.2481,0.1598,0.358,0.0005,1,1.7735,1
dm11037_38d,FBgn0034141,3,164,154,241,0.568872987477639,0.568872987477639,NA,0.5157,0.518,0.4332,0.6017,0.6641,0,0.9679,1
dm11037_38d,FBgn0051116,3,72,161,71,0.766447368421053,0.766447368421053,NA,0.309,0.3319,0.259,0.4142,0.0007,1,1.4283,1
dm11037_38d,FBgn0041096,3,17,27,34,0.564102564102564,0.564102564102564,NA,0.3864,0.423,0.2953,0.5587,0.2563,0,1.1831,1
dm11037_38d,FBgn0014870,3,54,58,86,0.565656565656566,0.565656565656566,NA,0.4821,0.4792,0.3725,0.5863,0.7002,0,1.0494,1
dm11037_38d,FBgn0014877,3,148,175,212,0.603738317757009,0.603738317757009,NA,0.4582,0.4641,0.3887,0.5424,0.3489,0,1.0784,1
dm11037_38d,FBgn0014879,3,154,136,178,0.61965811965812,0.61965811965812,NA,0.531,0.528,0.4437,0.6113,0.4992,0,0.9486,1
dm11037_38d,FBgn0032156,3,665,888,1657,0.483800623052959,0.483800623052959,NA,0.4282,0.4252,0.34600000000000003,0.5137,0.0858,0,1.1684,1
dm11037_38d,FBgn0263933,3,48,65,50,0.6932515337423312,0.6932515337423312,NA,0.4248,0.4442,0.3341,0.5626,0.3266,0,1.1282,1
dm11037_38d,FBgn0034948,3,252,268,15,0.97196261682243,0.97196261682243,NA,0.4846,0.4854,0.4099,0.5617,0.6867,0,1.0329,1
dm11037_38d,FBgn0266124,3,202,172,40,0.9033816425120771,0.9033816425120771,NA,0.5401,0.534,0.4566,0.6086,0.3671,0,0.9366,1
dm11037_38d,FBgn0015295,3,61,57,4,0.9672131147540981,0.9672131147540981,NA,0.5169,0.5124,0.4044,0.6182,0.8143,0,0.9812,1
dm11037_38d,FBgn0034943,3,43,70,7,0.941666666666667,0.941666666666667,NA,0.3805,0.4067,0.3068,0.5155,0.0882,0,1.2182,1
dm11037_38d,FBgn0034945,3,79,47,1,0.992125984251968,0.992125984251968,NA,0.627,0.6049,0.5041,0.6985,0.0425,1,0.8108,1
dm11037_38d,FBgn0034946,3,47,58,27,0.795454545454545,0.795454545454545,NA,0.4476,0.4569,0.3506,0.5666,0.4292,0,1.0982,1
dm11037_38d,FBgn0038072,3,37,35,11,0.867469879518072,0.867469879518072,NA,0.5139,0.5148,0.3957,0.634,0.8079,0,0.9778,1
dm11037_38d,FBgn0033062,3,105,88,245,0.4406392694063929,0.4406392694063929,NA,0.544,0.5369,0.4507,0.6211,0.3957,0,0.9318,1
dm11037_38d,FBgn0033060,3,28,29,29,0.6627906976744189,0.6627906976744189,NA,0.4912,0.4929,0.3648,0.6225,0.9126,0,1.0237,1
dm11037_38d,FBgn0036547,3,308,504,94,0.8962472406181021,0.8962472406181021,NA,0.3793,0.3893,0.3188,0.47100000000000003,0.0148,1,1.2582,1
dm11037_38d,FBgn0033065,3,1498,1258,933,0.747085931146652,0.747085931146652,NA,0.5435,0.5385,0.4789,0.5962,0.1865,0,0.9272,1
dm11037_38d,FBgn0034720,3,35,53,38,0.698412698412698,0.698412698412698,NA,0.3977,0.4205,0.3137,0.5343,0.1662,0,1.1845,1
dm11037_38d,FBgn0015618,3,22,21,8,0.8431372549019609,0.8431372549019609,NA,0.5116,0.5081,0.3735,0.6419,0.9073,0,0.9934,1
dm11037_38d,FBgn0000212,3,96,132,56,0.8028169014084509,0.8028169014084509,NA,0.4211,0.4343,0.3491,0.5253,0.1453,0,1.1473,1
dm11037_38d,FBgn0015614,3,699,445,1481,0.435809523809524,0.435809523809524,NA,0.611,0.603,0.5435,0.6581,0.0025,1,0.8123,1
dm11037_38d,FBgn0041710,3,58,52,23,0.8270676691729321,0.8270676691729321,NA,0.5273,0.519,0.4109,0.6243,0.7196,0,0.9682,1
dm11037_38d,FBgn0034145,3,1037,1017,948,0.6842105263157889,0.6842105263157889,NA,0.5049,0.5076,0.4313,0.5828,0.8320000000000001,0,0.9878,1
dm11037_38d,FBgn0034723,3,181,192,122,0.753535353535354,0.753535353535354,NA,0.4853,0.4834,0.4022,0.5656,0.6746,0,1.0376,1
dm11037_38d,FBgn0001108,3,69,84,35,0.813829787234043,0.813829787234043,NA,0.451,0.4623,0.3629,0.5663,0.4567,0,1.0852,1
dm11037_38d,FBgn0001104,3,181,211,96,0.80327868852459,0.80327868852459,NA,0.4617,0.4661,0.3934,0.5408,0.3569,0,1.0737,1
dm11037_38d,FBgn0001105,3,460,757,2260,0.35001438021282694,0.35001438021282694,NA,0.37799999999999995,0.3885,0.3302,0.4531,0.0034,1,1.2584,1
dm11037_38d,FBgn0034726,3,121,83,35,0.853556485355649,0.853556485355649,NA,0.5931,0.5804,0.4894,0.6651,0.0816,0,0.8529,1
dm11037_38d,FBgn0034727,3,140,127,4,0.985239852398524,0.985239852398524,NA,0.5243,0.5203,0.4303,0.6076,0.6375,0,0.9638,1
dm11037_38d,FBgn0015577,3,100,154,229,0.5258799171842651,0.5258799171842651,NA,0.3937,0.4015,0.3232,0.4857,0.0245,1,1.2271,1
dm11037_38d,FBgn0021760,3,108,101,430,0.32707355242566494,0.32707355242566494,NA,0.5167,0.515,0.4312,0.5983,0.7208,0,0.9738,1
dm11037_38d,FBgn0021761,3,40,35,15,0.833333333333333,0.833333333333333,NA,0.5333,0.5247,0.4046,0.6421,0.6786,0,0.9583,1
dm11037_38d,FBgn0021764,3,27,32,190,0.23694779116465803,0.23694779116465803,NA,0.4576,0.4687,0.3499,0.5902,0.6101,0,1.0741,1
dm11037_38d,FBgn0021768,3,100,129,18,0.927125506072874,0.927125506072874,NA,0.4367,0.4471,0.3635,0.5352,0.2233,0,1.1174,1
dm11037_38d,FBgn0004687,3,28,47,1469,0.0485751295336787,0.0485751295336787,NA,0.3733,0.405,0.2957,0.5212,0.1067,0,1.2244,1
dm11037_38d,FBgn0262125,3,114,113,268,0.458585858585858,0.458585858585858,NA,0.5022,0.5049,0.4197,0.5902,0.9068,0,0.9940000000000001,1
dm11037_38d,FBgn0052633,3,157,178,15,0.957142857142857,0.957142857142857,NA,0.4687,0.4489,0.3579,0.5403,0.259,0,1.1139,1
dm11037_38d,FBgn0029874,3,63,3,6,0.916666666666667,0.916666666666667,NA,0.9545,0.8109,0.6411,0.8973,0.0065,1,0.4816,1
dm11037_38d,FBgn0023407,3,139,109,403,0.38095238095238104,0.38095238095238104,NA,0.5605,0.5544,0.4702,0.6351,0.1934,0,0.8991,1
dm11037_38d,FBgn0250820,3,213,177,44,0.8986175115207371,0.8986175115207371,NA,0.5462,0.5416,0.4648,0.6156,0.2696,0,0.9224,1
dm11037_38d,FBgn0035232,3,366,667,135,0.884417808219178,0.884417808219178,NA,0.3543,0.3664,0.3059,0.4367,0.0024,1,1.32,1
dm11037_38d,FBgn0035194,3,27,27,4,0.931034482758621,0.931034482758621,NA,0.5,0.4995,0.371,0.6275,0.9953,0,1.0099,1
dm11037_38d,FBgn0035936,3,31,42,70,0.51048951048951,0.51048951048951,NA,0.4247,0.4413,0.3272,0.5608,0.3267,0,1.1358,1
dm11037_38d,FBgn0023214,3,21,24,130,0.25714285714285695,0.25714285714285695,NA,0.4667,0.4764,0.3455,0.609,0.7248,0,1.0595,1
