comparison,FEATURE_ID,dm12272_38d_num_reps,counts_dm12272_38d_g1,counts_dm12272_38d_g2,counts_dm12272_38d_both,prior_dm12272_38d_g1,prior_dm12272_38d_g2,H3_independence_Bayes_evidence,dm12272_38d_sampleprop,dm12272_38d_theta,dm12272_38d_q025,dm12272_38d_q975,dm12272_38d_Bayes_evidence,dm12272_38d_AI_decision,alpha1_postmean,flaganalyze
dm12272_38d,FBgn0027615,3,88,88,67,0.724279835390947,0.724279835390947,NA,0.5,0.4994,0.4041,0.5951,0.9919,0,1.006,1
dm12272_38d,FBgn0014906,3,160,134,23,0.927444794952681,0.927444794952681,NA,0.5442,0.5372,0.4256,0.6404,0.4549,0,0.9331,1
dm12272_38d,FBgn0050421,3,52,59,45,0.711538461538462,0.711538461538462,NA,0.4685,0.474,0.3709,0.5802,0.6222,0,1.0602,1
dm12272_38d,FBgn0013272,3,465,529,2985,0.249811510429756,0.249811510429756,NA,0.4678,0.465,0.3938,0.5394,0.3201,0,1.0759,1
dm12272_38d,FBgn0264822,3,307,4,59,0.840540540540541,0.840540540540541,NA,0.9871,0.6492,0.3979,0.8796,0.2445,0,0.7474,1
dm12272_38d,FBgn0264827,3,130,95,316,0.41589648798521295,0.41589648798521295,NA,0.5778,0.569,0.4722,0.6593,0.1468,0,0.8734,1
dm12272_38d,FBgn0030863,3,183,1,178,0.50828729281768,0.50828729281768,NA,0.9946,0.6331,0.3782,0.8852,0.311,0,0.7761,1
dm12272_38d,FBgn0037386,3,152,93,111,0.688202247191011,0.688202247191011,NA,0.6204,0.599,0.4678,0.71,0.1195,0,0.8225,1
dm12272_38d,FBgn0050083,3,57,72,9,0.934782608695652,0.934782608695652,NA,0.4419,0.4503,0.3503,0.5562,0.3397,0,1.1124,1
dm12272_38d,FBgn0029878,3,184,152,48,0.875,0.875,NA,0.5476,0.5421,0.4626,0.6191,0.2803,0,0.9216,1
dm12272_38d,FBgn0032713,3,445,496,48,0.9514661274014159,0.9514661274014159,NA,0.4729,0.4866,0.4076,0.5691,0.7157,0,1.0308,1
dm12272_38d,FBgn0032717,3,122,22,224,0.39130434782608703,0.39130434782608703,NA,0.8472,0.7923,0.7082,0.8585,0.0,1,0.5114,1
dm12272_38d,FBgn0036272,3,94,77,144,0.5428571428571429,0.5428571428571429,NA,0.5497,0.5226,0.391,0.6458,0.7042,0,0.9634,1
dm12272_38d,FBgn0023535,3,653,670,770,0.6321070234113709,0.6321070234113709,NA,0.4936,0.4936,0.4002,0.5875,0.8805,0,1.0176,1
dm12272_38d,FBgn0033677,3,373,4,19,0.952020202020202,0.952020202020202,NA,0.9894,0.6255,0.3803,0.8404,0.3102,0,0.7882,1
dm12272_38d,FBgn0265104,3,19,21,13,0.754716981132076,0.754716981132076,NA,0.475,0.4856,0.341,0.632,0.8437,0,1.042,1
dm12272_38d,FBgn0029870,3,471,515,571,0.633269107257546,0.633269107257546,NA,0.4777,0.4808,0.3947,0.5692,0.6408,0,1.0435,1
dm12272_38d,FBgn0051549,3,270,242,132,0.795031055900621,0.795031055900621,NA,0.5273,0.525,0.44,0.6086,0.5375,0,0.9543,1
dm12272_38d,FBgn0035849,3,186,253,142,0.7555938037865749,0.7555938037865749,NA,0.4237,0.4406,0.3467,0.5431,0.2245,0,1.1339,1
dm12272_38d,FBgn0265101,3,252,251,103,0.8300330033003299,0.8300330033003299,NA,0.501,0.5031,0.4199,0.5866,0.941,0,0.9974,1
dm12272_38d,FBgn0039381,3,90,91,73,0.71259842519685,0.71259842519685,NA,0.4972,0.4978,0.4047,0.5919,0.9631,0,1.0091,1
dm12272_38d,FBgn0001257,3,52,71,1267,0.0884892086330935,0.0884892086330935,NA,0.4228,0.4405,0.3445,0.5426,0.2408,0,1.1345,1
dm12272_38d,FBgn0052831,3,62,76,7,0.9517241379310342,0.9517241379310342,NA,0.4493,0.4568,0.3576,0.5595,0.3934,0,1.0975,1
dm12272_38d,FBgn0003071,3,500,278,169,0.821541710665259,0.821541710665259,NA,0.6427,0.6307,0.5607,0.6920000000000001,0.0021,1,0.7662,1
dm12272_38d,FBgn0003079,3,44,58,79,0.56353591160221,0.56353591160221,NA,0.4314,0.4435,0.3381,0.5537,0.3052,0,1.1288,1
dm12272_38d,FBgn0034330,3,6790,60,317,0.955769499093065,0.955769499093065,NA,0.9912,0.6296,0.3872,0.8341,0.2849,0,0.7805,1
dm12272_38d,FBgn0035722,3,202,206,1,0.997555012224939,0.997555012224939,NA,0.4951,0.4959,0.4196,0.5735,0.9099,0,1.0114,1
dm12272_38d,FBgn0053301,3,180,63,25,0.906716417910448,0.906716417910448,NA,0.7407,0.7086,0.6196,0.7798,0.0004,1,0.6419,1
dm12272_38d,FBgn0053303,3,448,462,12,0.986984815618221,0.986984815618221,NA,0.4923,0.5017,0.4261,0.5779,0.9652,0,0.9995,1
dm12272_38d,FBgn0035720,3,393,369,541,0.584804297774367,0.584804297774367,NA,0.5157,0.5133,0.4295,0.5959,0.7371,0,0.977,1
dm12272_38d,FBgn0001091,3,10774,145,1349,0.890039126181937,0.890039126181937,NA,0.9867,0.6408,0.3969,0.8459,0.25,0,0.7612,1
dm12272_38d,FBgn0044452,3,90,83,326,0.346693386773547,0.346693386773547,NA,0.5202,0.501,0.3957,0.6024,0.9748,0,1.0037,1
dm12272_38d,FBgn0041188,3,135,116,388,0.392801251956181,0.392801251956181,NA,0.5378,0.5322,0.4496,0.6134,0.4393,0,0.9405,1
dm12272_38d,FBgn0038536,3,85,85,10,0.944444444444444,0.944444444444444,NA,0.5,0.488,0.3852,0.5896,0.8148,0,1.0302,1
dm12272_38d,FBgn0028342,3,66,6,10379,0.0068892928906324,0.0068892928906324,NA,0.9167,0.8136,0.7135,0.8888,0.0002,1,0.4774,1
dm12272_38d,FBgn0028341,3,124,165,330,0.466882067851373,0.466882067851373,NA,0.4291,0.4433,0.3428,0.5519,0.2792,0,1.1288,1
dm12272_38d,FBgn0022069,3,150,87,45,0.840425531914894,0.840425531914894,NA,0.6329,0.6257,0.5342,0.7088,0.011000000000000001,1,0.7752,1
dm12272_38d,FBgn0261547,3,136,139,19,0.935374149659864,0.935374149659864,NA,0.4945,0.4899,0.4027,0.5768,0.8146,0,1.0247,1
dm12272_38d,FBgn0261549,3,35,62,77,0.557471264367816,0.557471264367816,NA,0.3608,0.3978,0.2886,0.5212,0.0978,0,1.2439,1
dm12272_38d,FBgn0036124,3,127,140,33,0.89,0.89,NA,0.4757,0.4808,0.3976,0.5664,0.6412,0,1.0433,1
dm12272_38d,FBgn0267912,3,424,332,1419,0.347586206896552,0.347586206896552,NA,0.5608,0.5629,0.4846,0.6363,0.1057,0,0.8833,1
dm12272_38d,FBgn0031548,3,26,39,0,0.5,0.5,NA,0.4,0.4729,0.2873,0.6666,0.7782,0,1.0801,1
dm12272_38d,FBgn0030035,3,115,113,101,0.693009118541033,0.693009118541033,NA,0.5044,0.5044,0.4148,0.5934,0.9205,0,0.9954,1
dm12272_38d,FBgn0038474,3,220,225,82,0.8444022770398479,0.8444022770398479,NA,0.4944,0.4932,0.4115,0.5753,0.8651,0,1.0172,1
dm12272_38d,FBgn0038476,3,219,191,26,0.9403669724770641,0.9403669724770641,NA,0.5341,0.5177,0.4246,0.6064,0.6721,0,0.9691,1
dm12272_38d,FBgn0038473,3,178,191,11,0.9710526315789471,0.9710526315789471,NA,0.4824,0.4854,0.4065,0.5646,0.7037,0,1.0331,1
dm12272_38d,FBgn0020370,3,256,261,39,0.9298561151079141,0.9298561151079141,NA,0.4952,0.4906,0.41200000000000003,0.5697,0.8019,0,1.0224,1
dm12272_38d,FBgn0087007,3,157,139,540,0.354066985645933,0.354066985645933,NA,0.5304,0.5259,0.4429,0.6072,0.5239,0,0.9525,1
dm12272_38d,FBgn0259938,3,156,204,1252,0.223325062034739,0.223325062034739,NA,0.4333,0.4398,0.3668,0.5164,0.1159,0,1.1329,1
dm12272_38d,FBgn0259936,3,267,258,48,0.916230366492147,0.916230366492147,NA,0.5086,0.5039,0.3893,0.617,0.9359,0,0.9988,1
dm12272_38d,FBgn0259937,3,989,1029,373,0.8439983270598079,0.8439983270598079,NA,0.4901,0.5062,0.4419,0.5725,0.8477,0,0.9897,1
dm12272_38d,FBgn0087008,3,82,87,251,0.402380952380952,0.402380952380952,NA,0.4852,0.4857,0.3855,0.5864,0.7759999999999999,0,1.0348,1
dm12272_38d,FBgn0034152,3,255,220,8,0.9834368530020698,0.9834368530020698,NA,0.5368,0.5273,0.4453,0.6058,0.4846,0,0.9496,1
dm12272_38d,FBgn0031437,3,271,298,93,0.8595166163141991,0.8595166163141991,NA,0.4763,0.4776,0.3918,0.5660000000000001,0.5913,0,1.0503,1
dm12272_38d,FBgn0034407,3,81,0,2,0.9759036144578309,0.9759036144578309,NA,1.0,0.6158,0.3587,0.8824,0.3984,0,0.8082,1
dm12272_38d,FBgn0022288,3,144,119,30,0.897610921501707,0.897610921501707,NA,0.5475,0.5286,0.4384,0.6141,0.5053,0,0.9479,1
dm12272_38d,FBgn0034158,3,99,98,12,0.9425837320574159,0.9425837320574159,NA,0.5025,0.5019,0.4129,0.5899,0.9659,0,1.0002,1
dm12272_38d,FBgn0017590,3,345,371,84,0.895,0.895,NA,0.4818,0.4765,0.4003,0.5542,0.522,0,1.0517,1
dm12272_38d,FBgn0038718,3,148,194,169,0.669275929549902,0.669275929549902,NA,0.4327,0.4258,0.341,0.5126,0.0895,0,1.1674,1
dm12272_38d,FBgn0033132,3,53,95,41,0.783068783068783,0.783068783068783,NA,0.3581,0.3861,0.2906,0.4951,0.0421,1,1.272,1
dm12272_38d,FBgn0028968,3,76,65,251,0.35969387755102,0.35969387755102,NA,0.539,0.5346,0.4338,0.6319,0.4894,0,0.9374,1
dm12272_38d,FBgn0030521,3,5177,199,4360,0.5521774856203779,0.5521774856203779,NA,0.963,0.7597,0.4799,0.9529,0.0672,0,0.5613,1
dm12272_38d,FBgn0036454,3,61,39,1093,0.0838222967309304,0.0838222967309304,NA,0.61,0.5886,0.4827,0.6886,0.098,0,0.8393,1
dm12272_38d,FBgn0030529,3,463,9,284,0.6243386243386241,0.6243386243386241,NA,0.9809,0.6857,0.4279,0.9181,0.1545,0,0.685,1
dm12272_38d,FBgn0010812,3,70,73,4,0.972789115646258,0.972789115646258,NA,0.4895,0.4943,0.3953,0.5939,0.9096,0,1.0169,1
dm12272_38d,FBgn0030006,3,72,67,103,0.574380165289256,0.574380165289256,NA,0.518,0.5136,0.4018,0.6229,0.7979999999999999,0,0.9790000000000001,1
dm12272_38d,FBgn0010215,3,71,81,464,0.24675324675324697,0.24675324675324697,NA,0.4671,0.4708,0.3754,0.5678,0.5464,0,1.0659999999999998,1
dm12272_38d,FBgn0031652,3,60,81,33,0.8103448275862071,0.8103448275862071,NA,0.4255,0.4407,0.3394,0.5491,0.2625,0,1.1347,1
dm12272_38d,FBgn0010747,3,226,220,397,0.529062870699881,0.529062870699881,NA,0.5067,0.5082,0.4041,0.6102,0.8652,0,0.9891,1
dm12272_38d,FBgn0015338,3,335,415,168,0.8169934640522879,0.8169934640522879,NA,0.4467,0.4417,0.3552,0.5344,0.1848,0,1.1302,1
dm12272_38d,FBgn0031908,3,381,427,412,0.662295081967213,0.662295081967213,NA,0.4715,0.4738,0.3998,0.5502,0.4722,0,1.0572,1
dm12272_38d,FBgn0260936,3,377,337,99,0.878228782287823,0.878228782287823,NA,0.528,0.5291,0.4598,0.5962,0.3788,0,0.9454,1
dm12272_38d,FBgn0029175,3,38,51,2,0.978021978021978,0.978021978021978,NA,0.42700000000000005,0.4386,0.3289,0.5541,0.2877,0,1.1414,1
dm12272_38d,FBgn0264078,3,812,847,743,0.69067443796836,0.69067443796836,NA,0.4895,0.4896,0.386,0.5936,0.8343,0,1.0270000000000001,1
dm12272_38d,FBgn0034265,3,89,103,20,0.9056603773584909,0.9056603773584909,NA,0.4635,0.4633,0.371,0.5584,0.43200000000000005,0,1.0821,1
dm12272_38d,FBgn0000330,3,68,70,131,0.513011152416357,0.513011152416357,NA,0.4928,0.4924,0.3775,0.6078,0.8902,0,1.0227,1
dm12272_38d,FBgn0031800,3,82,141,7,0.9695652173913041,0.9695652173913041,NA,0.3677,0.3719,0.2769,0.4824,0.0301,1,1.3118,1
dm12272_38d,FBgn0011297,3,59,103,9,0.9473684210526321,0.9473684210526321,NA,0.3642,0.3836,0.2959,0.4818,0.0225,1,1.2769,1
dm12272_38d,FBgn0011291,3,131,116,21,0.9216417910447758,0.9216417910447758,NA,0.5304,0.5153,0.4216,0.6062,0.7303,0,0.9740000000000001,1
dm12272_38d,FBgn0033879,3,1775,1960,33,0.99124203821656,0.99124203821656,NA,0.4752,0.4781,0.4089,0.5501,0.4907,0,1.0476,1
dm12272_38d,FBgn0061356,3,476,724,1094,0.523103748910201,0.523103748910201,NA,0.3967,0.401,0.3128,0.5041,0.0586,0,1.2308,1
dm12272_38d,FBgn0037714,3,903,818,16,0.990788716177317,0.990788716177317,NA,0.5247,0.5245,0.45799999999999996,0.5891,0.424,0,0.9540000000000001,1
dm12272_38d,FBgn0037715,3,830,808,767,0.681081081081081,0.681081081081081,NA,0.5067,0.5052,0.4296,0.5803,0.8794,0,0.9925,1
dm12272_38d,FBgn0037716,3,173,162,18,0.9490084985835691,0.9490084985835691,NA,0.5164,0.5135,0.4273,0.5977,0.7433,0,0.9769,1
dm12272_38d,FBgn0037710,3,59,72,90,0.592760180995475,0.592760180995475,NA,0.4504,0.4625,0.365,0.5643,0.4535,0,1.0847,1
dm12272_38d,FBgn0037713,3,71,35,117,0.47533632286995503,0.47533632286995503,NA,0.6698,0.629,0.504,0.7361,0.0444,1,0.7712,1
dm12272_38d,FBgn0037718,3,126,132,1387,0.15683890577507598,0.15683890577507598,NA,0.4884,0.4919,0.408,0.5768,0.846,0,1.0202,1
dm12272_38d,FBgn0037719,3,91,84,79,0.688976377952756,0.688976377952756,NA,0.52,0.5086,0.3968,0.6182,0.87,0,0.9890000000000001,1
dm12272_38d,FBgn0040396,3,259,188,126,0.7801047120418849,0.7801047120418849,NA,0.5794,0.5772,0.4792,0.6651,0.1065,0,0.8586,1
dm12272_38d,FBgn0040397,3,143,116,47,0.84640522875817,0.84640522875817,NA,0.5521,0.5485,0.4525,0.6397,0.2949,0,0.9107,1
dm12272_38d,FBgn0040394,3,230,2,15,0.939271255060729,0.939271255060729,NA,0.9914,0.6324,0.3856,0.8525,0.2916,0,0.7763,1
dm12272_38d,FBgn0040395,3,123,146,127,0.6792929292929291,0.6792929292929291,NA,0.4572,0.4641,0.3722,0.5596,0.4404,0,1.0803,1
dm12272_38d,FBgn0035397,3,953,371,767,0.6331898613103779,0.6331898613103779,NA,0.7198,0.6897,0.5776,0.7696,0.0045,1,0.672,1
dm12272_38d,FBgn0050410,3,1167,1291,241,0.910707669507225,0.910707669507225,NA,0.4748,0.4735,0.409,0.54,0.389,0,1.057,1
dm12272_38d,FBgn0050147,3,56,40,13,0.8807339449541279,0.8807339449541279,NA,0.5833,0.5685,0.4559,0.6749,0.2214,0,0.8755,1
dm12272_38d,FBgn0263321,3,1190,1073,377,0.85719696969697,0.85719696969697,NA,0.5259,0.5181,0.425,0.6081,0.6722,0,0.9683,1
dm12272_38d,FBgn0033387,3,60,60,35,0.7741935483870971,0.7741935483870971,NA,0.5,0.5039,0.3966,0.6114,0.9435,0,0.9983,1
dm12272_38d,FBgn0283427,3,7606,9927,9801,0.641435574742079,0.641435574742079,NA,0.4338,0.4116,0.3362,0.4978,0.0457,1,1.2013,1
dm12272_38d,FBgn0033382,3,181,231,208,0.664516129032258,0.664516129032258,NA,0.4393,0.4445,0.3724,0.5193,0.1382,0,1.1218,1
dm12272_38d,FBgn0033381,3,256,227,30,0.9415204678362571,0.9415204678362571,NA,0.53,0.5207,0.4402,0.5978,0.5795,0,0.9624,1
dm12272_38d,FBgn0003463,3,225,220,456,0.49389567147613794,0.49389567147613794,NA,0.5056,0.5106,0.4377,0.5841,0.7716,0,0.9817,1
dm12272_38d,FBgn0259238,3,594,861,17,0.9884510869565221,0.9884510869565221,NA,0.4082,0.4152,0.3486,0.489,0.0295,1,1.1911,1
dm12272_38d,FBgn0024509,3,354,322,52,0.9285714285714292,0.9285714285714292,NA,0.5237,0.5231,0.449,0.5957,0.513,0,0.9573,1
dm12272_38d,FBgn0035432,3,82,79,176,0.47774480712166206,0.47774480712166206,NA,0.5093,0.5081,0.4138,0.6026,0.8645,0,0.9884,1
dm12272_38d,FBgn0033659,3,96,184,28,0.9090909090909091,0.9090909090909091,NA,0.3429,0.3619,0.2841,0.4515,0.0064,1,1.3366,1
dm12272_38d,FBgn0036449,3,429,287,468,0.6047297297297299,0.6047297297297299,NA,0.5992,0.5849,0.5058,0.6572,0.0379,1,0.8442,1
dm12272_38d,FBgn0036448,3,119,135,17,0.937269372693727,0.937269372693727,NA,0.4685,0.4712,0.3901,0.5539,0.4791,0,1.0635,1
dm12272_38d,FBgn0020616,3,53,59,0,0.5,0.5,NA,0.4732,0.4946,0.2961,0.6939,0.958,0,1.0346,1
dm12272_38d,FBgn0036446,3,64,58,56,0.6853932584269661,0.6853932584269661,NA,0.5246,0.5199,0.4206,0.6185,0.6849,0,0.9655,1
dm12272_38d,FBgn0033656,3,94,80,10,0.945652173913044,0.945652173913044,NA,0.5402,0.5376,0.4422,0.6308,0.4236,0,0.9312,1
dm12272_38d,FBgn0028426,3,41,40,8,0.910112359550562,0.910112359550562,NA,0.5062,0.5063,0.3913,0.621,0.9147,0,0.9943,1
dm12272_38d,FBgn0028425,3,112,99,9,0.9590909090909091,0.9590909090909091,NA,0.5308,0.5334,0.4384,0.6262,0.4728,0,0.9392,1
dm12272_38d,FBgn0028429,3,205,197,506,0.44273127753304,0.44273127753304,NA,0.51,0.5065,0.4328,0.5795,0.8564,0,0.9897,1
dm12272_38d,FBgn0032388,3,148,147,37,0.88855421686747,0.88855421686747,NA,0.5017,0.4982,0.4086,0.5886,0.9663,0,1.0078,1
dm12272_38d,FBgn0032839,3,60,129,46,0.804255319148936,0.804255319148936,NA,0.3175,0.3438,0.2617,0.4358,0.0035,1,1.3926,1
dm12272_38d,FBgn0032836,3,3210,1047,805,0.840971947846701,0.840971947846701,NA,0.7541,0.7399,0.6863,0.7815,0.0,1,0.593,1
dm12272_38d,FBgn0032834,3,89,66,4,0.974842767295598,0.974842767295598,NA,0.5742,0.5663,0.4663,0.6622,0.1814,0,0.8785,1
dm12272_38d,FBgn0032387,3,67,52,2,0.983471074380165,0.983471074380165,NA,0.563,0.5543,0.4472,0.6562,0.3077,0,0.9009999999999999,1
dm12272_38d,FBgn0035383,3,237,207,69,0.8654970760233921,0.8654970760233921,NA,0.5338,0.5293,0.4384,0.6159,0.4881,0,0.9465,1
dm12272_38d,FBgn0025809,3,14,25,356,0.0987341772151898,0.0987341772151898,NA,0.359,0.4156,0.2665,0.5822,0.2986,0,1.2091,1
dm12272_38d,FBgn0025674,3,179,159,139,0.708595387840671,0.708595387840671,NA,0.5296,0.5286,0.452,0.6033,0.4468,0,0.9469,1
dm12272_38d,FBgn0025676,3,48,67,6,0.950413223140496,0.950413223140496,NA,0.4174,0.4325,0.3332,0.5379,0.1939,0,1.1539,1
dm12272_38d,FBgn0025678,3,363,20,464,0.4521841794569071,0.4521841794569071,NA,0.9478,0.8125,0.5432,0.9284,0.0258,1,0.4768,1
dm12272_38d,FBgn0041150,3,92,116,80,0.7222222222222221,0.7222222222222221,NA,0.4423,0.4399,0.3472,0.5359,0.2084,0,1.1352,1
dm12272_38d,FBgn0039249,3,32,19,118,0.30177514792899396,0.30177514792899396,NA,0.6275,0.5884,0.4568,0.7109,0.182,0,0.8414,1
dm12272_38d,FBgn0039240,3,49,21,184,0.275590551181102,0.275590551181102,NA,0.7,0.6464,0.5218,0.7551,0.0254,1,0.7424,1
dm12272_38d,FBgn0029778,3,53,50,1,0.9903846153846151,0.9903846153846151,NA,0.5146,0.5132,0.4038,0.6213,0.8101,0,0.9797,1
dm12272_38d,FBgn0260003,3,178,202,120,0.76,0.76,NA,0.4684,0.4726,0.3906,0.5562,0.4972,0,1.0607,1
dm12272_38d,FBgn0033672,3,83,85,34,0.8316831683168321,0.8316831683168321,NA,0.494,0.4914,0.3979,0.5848,0.8552,0,1.0222,1
dm12272_38d,FBgn0259896,3,96,142,21,0.9189189189189191,0.9189189189189191,NA,0.4034,0.4219,0.3278,0.5276,0.1282,0,1.1788,1
dm12272_38d,FBgn0029067,3,40,52,371,0.19870410367170602,0.19870410367170602,NA,0.4348,0.449,0.3424,0.56,0.3582,0,1.1165,1
dm12272_38d,FBgn0261988,3,48,48,912,0.0952380952380952,0.0952380952380952,NA,0.5,0.5014,0.3902,0.6122,0.9783,0,1.0039,1
dm12272_38d,FBgn0261989,3,630,555,257,0.8217753120665741,0.8217753120665741,NA,0.5316,0.5255,0.4145,0.631,0.618,0,0.9556,1
dm12272_38d,FBgn0037926,3,37,27,95,0.40251572327044005,0.40251572327044005,NA,0.5781,0.5584,0.4354,0.6754,0.3429,0,0.8948,1
dm12272_38d,FBgn0034488,3,370,295,98,0.871559633027523,0.871559633027523,NA,0.5564,0.5465,0.4341,0.6495,0.3712,0,0.9156,1
dm12272_38d,FBgn0000520,3,32,26,21,0.734177215189873,0.734177215189873,NA,0.5517,0.539,0.4126,0.6612,0.5358,0,0.9313,1
dm12272_38d,FBgn0000524,3,63,56,36,0.7677419354838709,0.7677419354838709,NA,0.5294,0.5248,0.4199,0.6282,0.6314,0,0.9565,1
dm12272_38d,FBgn0030362,3,3131,2762,624,0.9042504219733009,0.9042504219733009,NA,0.5313,0.5324,0.4662,0.5955,0.299,0,0.9390000000000001,1
dm12272_38d,FBgn0053002,3,490,446,63,0.936936936936937,0.936936936936937,NA,0.5235,0.5205,0.4385,0.6001,0.5846,0,0.9627,1
dm12272_38d,FBgn0286071,3,92,82,49,0.7802690582959642,0.7802690582959642,NA,0.5287,0.5256,0.4342,0.6147,0.5710000000000001,0,0.9537,1
dm12272_38d,FBgn0263667,3,46,53,28,0.779527559055118,0.779527559055118,NA,0.4646,0.4704,0.3627,0.5807,0.5906,0,1.0687,1
dm12272_38d,FBgn0011604,3,51,46,115,0.45754716981132104,0.45754716981132104,NA,0.5258,0.5228,0.4025,0.6406,0.7006,0,0.9620000000000001,1
dm12272_38d,FBgn0011603,3,119,126,27,0.900735294117647,0.900735294117647,NA,0.4857,0.4863,0.4034,0.5704,0.7433,0,1.0317,1
dm12272_38d,FBgn0286070,3,33,34,47,0.587719298245614,0.587719298245614,NA,0.4925,0.4898,0.3707,0.6102,0.8676,0,1.0289,1
dm12272_38d,FBgn0029959,3,424,374,67,0.9225433526011559,0.9225433526011559,NA,0.5313,0.5313,0.4634,0.5973,0.3366,0,0.9412,1
dm12272_38d,FBgn0029958,3,59,75,96,0.582608695652174,0.582608695652174,NA,0.4403,0.4463,0.33,0.5705,0.3704,0,1.1244,1
dm12272_38d,FBgn0266521,3,398,453,203,0.807400379506641,0.807400379506641,NA,0.4677,0.4813,0.3289,0.6401,0.7955,0,1.0527,1
dm12272_38d,FBgn0040899,3,796,792,116,0.931924882629108,0.931924882629108,NA,0.5013,0.5038,0.43200000000000005,0.5752,0.9111,0,0.9951,1
dm12272_38d,FBgn0262955,3,152,146,18,0.943037974683544,0.943037974683544,NA,0.5101,0.5119,0.4238,0.5986,0.7805,0,0.9801,1
dm12272_38d,FBgn0027081,3,378,448,14,0.983333333333333,0.983333333333333,NA,0.4576,0.4601,0.3875,0.5359,0.2591,0,1.0868,1
dm12272_38d,FBgn0027080,3,504,417,57,0.941717791411043,0.941717791411043,NA,0.5472,0.5412,0.4742,0.6052,0.2038,0,0.9224,1
dm12272_38d,FBgn0027083,3,46,43,10,0.898989898989899,0.898989898989899,NA,0.5169,0.5131,0.3988,0.6262,0.8186,0,0.9806,1
dm12272_38d,FBgn0027082,3,39,31,0,0.5,0.5,NA,0.5571,0.5146,0.3195,0.7035,0.877,0,0.991,1
dm12272_38d,FBgn0027084,3,293,293,331,0.639040348964013,0.639040348964013,NA,0.5,0.5046,0.4359,0.5742,0.8982,0,0.9933,1
dm12272_38d,FBgn0027086,3,60,45,266,0.283018867924528,0.283018867924528,NA,0.5714,0.5514,0.4182,0.6755,0.4238,0,0.9086,1
dm12272_38d,FBgn0027088,3,260,291,73,0.8830128205128199,0.8830128205128199,NA,0.4719,0.4805,0.3971,0.5667,0.6251,0,1.0439,1
dm12272_38d,FBgn0015298,3,591,9,186,0.7633587786259541,0.7633587786259541,NA,0.985,0.6662,0.4146,0.8813,0.1925,0,0.718,1
dm12272_38d,FBgn0015296,3,164,133,35,0.8945783132530122,0.8945783132530122,NA,0.5522,0.5354,0.4183,0.6452,0.5055,0,0.937,1
dm12272_38d,FBgn0030261,3,44,72,2082,0.0527752502274795,0.0527752502274795,NA,0.3793,0.3996,0.3071,0.4988,0.0475,1,1.2349,1
dm12272_38d,FBgn0037547,3,1555,1527,5597,0.355110035718401,0.355110035718401,NA,0.5045,0.5053,0.4156,0.5951,0.8995,0,0.9935,1
dm12272_38d,FBgn0030268,3,59,64,223,0.35549132947976897,0.35549132947976897,NA,0.4797,0.4834,0.3661,0.6033,0.7768,0,1.0421,1
dm12272_38d,FBgn0036147,3,111,105,325,0.39926062846580396,0.39926062846580396,NA,0.5139,0.5103,0.4185,0.601,0.8174,0,0.9838,1
dm12272_38d,FBgn0036144,3,90,112,250,0.44690265486725705,0.44690265486725705,NA,0.4455,0.4494,0.3609,0.5413,0.27,0,1.1128,1
dm12272_38d,FBgn0036142,3,76,95,28,0.85929648241206,0.85929648241206,NA,0.4444,0.4585,0.3573,0.5654,0.41600000000000004,0,1.0941,1
dm12272_38d,FBgn0033460,3,37,41,398,0.163865546218487,0.163865546218487,NA,0.4744,0.48,0.3652,0.5966,0.7343,0,1.0491,1
dm12272_38d,FBgn0025390,3,125,99,138,0.61878453038674,0.61878453038674,NA,0.5579999999999999,0.5434,0.4332,0.6458,0.4064,0,0.9212,1
dm12272_38d,FBgn0033468,3,88,89,36,0.830985915492958,0.830985915492958,NA,0.4972,0.4801,0.3593,0.6034,0.7339,0,1.0495,1
dm12272_38d,FBgn0040271,3,21,26,73,0.3916666666666671,0.3916666666666671,NA,0.4468,0.4626,0.3354,0.5920000000000001,0.5704,0,1.0892,1
dm12272_38d,FBgn0040273,3,122,109,39,0.855555555555556,0.855555555555556,NA,0.5281,0.5209,0.4272,0.6121,0.644,0,0.963,1
dm12272_38d,FBgn0038299,3,305,98,355,0.5316622691292879,0.5316622691292879,NA,0.7568,0.7191,0.6034,0.7984,0.0028,1,0.6258,1
dm12272_38d,FBgn0267698,3,47,40,172,0.335907335907336,0.335907335907336,NA,0.5402,0.5306,0.4151,0.6429,0.5932,0,0.9463,1
dm12272_38d,FBgn0023143,3,56,57,837,0.11894736842105198,0.11894736842105198,NA,0.4956,0.494,0.3713,0.6159,0.9251,0,1.0205,1
dm12272_38d,FBgn0026427,3,151,132,24,0.921824104234528,0.921824104234528,NA,0.5336,0.5274,0.4409,0.6115,0.5133,0,0.9499,1
dm12272_38d,FBgn0051957,3,225,10,2,0.9915611814345991,0.9915611814345991,NA,0.9574,0.6762,0.4108,0.8946,0.1918,0,0.7024,1
dm12272_38d,FBgn0051955,3,85,288,15,0.961340206185567,0.961340206185567,NA,0.2279,0.2601,0.1969,0.3469,0.0007,1,1.7024,1
dm12272_38d,FBgn0032161,3,113,90,49,0.805555555555556,0.805555555555556,NA,0.5567,0.5547,0.4543,0.6499,0.2624,0,0.8997,1
dm12272_38d,FBgn0267348,3,71,55,6,0.954545454545455,0.954545454545455,NA,0.5635,0.5486,0.4396,0.6529,0.364,0,0.9116,1
