comparison,FEATURE_ID,dm11037_01h_num_reps,dm11037_38d_num_reps,counts_dm11037_01h_g1,counts_dm11037_01h_g2,counts_dm11037_01h_both,counts_dm11037_38d_g1,counts_dm11037_38d_g2,counts_dm11037_38d_both,prior_dm11037_01h_g1,prior_dm11037_01h_g2,prior_dm11037_38d_g1,prior_dm11037_38d_g2,H3_independence_Bayes_evidence,dm11037_01h_sampleprop,dm11037_01h_theta,dm11037_01h_q025,dm11037_01h_q975,dm11037_01h_Bayes_evidence,dm11037_01h_AI_decision,dm11037_38d_sampleprop,dm11037_38d_theta,dm11037_38d_q025,dm11037_38d_q975,dm11037_38d_Bayes_evidence,dm11037_38d_AI_decision,alpha1_postmean,alpha2_postmean,flaganalyze
dm11037_01h_vs_dm11037_38d,FBgn0037635,3,3,103,99,7,548,543,39,0.9665071770334929,0.9665071770334929,0.9654867256637171,0.9654867256637171,0.888,0.5099,0.5096,0.425,0.5925,0.8129,0,0.5023,0.5027,0.4374,0.5658,0.9262,0,0.9844,0.9967,1
dm11037_01h_vs_dm11037_38d,FBgn0014163,3,3,77,86,441,378,425,1340,0.269867549668874,0.269867549668874,0.374708352776482,0.374708352776482,0.9264,0.4724,0.4758,0.3897,0.5616,0.586,0,0.4707,0.4714,0.4111,0.5329,0.3376,0,1.0542,1.0611,1
dm11037_01h_vs_dm11037_38d,FBgn0037328,3,3,286,162,5359,2299,1108,42418,0.0771482693301188,0.0771482693301188,0.0743480632842334,0.0743480632842334,0.2758,0.6384,0.6289,0.5685,0.6863,0.0002,1,0.6748,0.6679,0.6245,0.7081,0.0,1,0.7689,0.7054,1
dm11037_01h_vs_dm11037_38d,FBgn0085436,3,3,133,105,36,1101,1069,662,0.868613138686131,0.868613138686131,0.766242937853107,0.766242937853107,0.3502,0.5588,0.5512,0.4719,0.6298,0.2018,0,0.5074,0.506,0.4487,0.5645,0.8407,0,0.9048,0.9898,1
dm11037_01h_vs_dm11037_38d,FBgn0001145,3,3,389,226,146,1717,727,351,0.8081471747700391,0.8081471747700391,0.874418604651163,0.874418604651163,0.1296,0.6325,0.6168,0.5381,0.6877,0.0051,1,0.7025,0.6895,0.6206,0.7451,0.0,1,0.7895,0.6715,1
dm11037_01h_vs_dm11037_38d,FBgn0020415,3,3,60,99,273,1206,2605,1328,0.368055555555556,0.368055555555556,0.741583965752092,0.741583965752092,0.198,0.3774,0.3971,0.3133,0.4888,0.0327,1,0.3165,0.3301,0.27899999999999997,0.3891,0.0002,1,1.2401,1.4294,1
dm11037_01h_vs_dm11037_38d,FBgn0020414,3,3,53,52,73,620,639,306,0.589887640449438,0.589887640449438,0.8044728434504791,0.8044728434504791,0.9213,0.5048,0.5043,0.402,0.6083,0.9298,0,0.4925,0.498,0.4304,0.5688,0.9462,0,0.9969,1.0065,1
dm11037_01h_vs_dm11037_38d,FBgn0052091,3,3,88,80,19,319,334,44,0.8983957219251341,0.8983957219251341,0.9368723098995699,0.9368723098995699,0.6078,0.5238,0.5214,0.4325,0.6076,0.6189,0,0.4885,0.4933,0.4269,0.5627,0.8418,0,0.9616,1.016,1
dm11037_01h_vs_dm11037_38d,FBgn0000250,3,3,71,126,174,269,535,414,0.5309973045822101,0.5309973045822101,0.6600985221674879,0.6600985221674879,0.6353,0.3604,0.3842,0.2958,0.4862,0.0309,1,0.3346,0.3565,0.2833,0.4427,0.0036,1,1.2757,1.3517,1
dm11037_01h_vs_dm11037_38d,FBgn0004648,3,3,20,29,161,100,124,549,0.23333333333333303,0.23333333333333303,0.289780077619664,0.289780077619664,0.8351,0.4082,0.4381,0.3212,0.5624,0.3136,0,0.4464,0.4519,0.37200000000000005,0.534,0.2398,0,1.1439,1.1058,1
dm11037_01h_vs_dm11037_38d,FBgn0036007,3,3,51,43,231,1267,1133,1158,0.28923076923076896,0.28923076923076896,0.674536256323777,0.674536256323777,0.8864,0.5426,0.5355,0.4355,0.6351,0.4836,0,0.5279,0.5276,0.4728,0.5815,0.2936,0,0.9357,0.9475,1
dm11037_01h_vs_dm11037_38d,FBgn0033378,3,3,50,59,2,331,333,55,0.9819819819819819,0.9819819819819819,0.923504867872045,0.923504867872045,0.5673,0.4587,0.4625,0.3594,0.5649,0.4678,0,0.4985,0.4983,0.4244,0.5702,0.9589,0,1.085,1.0062,1
dm11037_01h_vs_dm11037_38d,FBgn0035243,3,3,20,20,2,86,110,3,0.9523809523809521,0.9523809523809521,0.984924623115578,0.984924623115578,0.4829,0.5,0.5034,0.3689,0.6377,0.9618,0,0.4388,0.4469,0.3586,0.541,0.2531,0,1.0028,1.1187,1
dm11037_01h_vs_dm11037_38d,FBgn0013307,3,3,108,114,7,1598,1859,183,0.96943231441048,0.96943231441048,0.949725274725275,0.949725274725275,0.6122,0.4865,0.4912,0.4092,0.574,0.8327,0,0.4623,0.4662,0.4145,0.5193,0.2007,0,1.0214,1.0718,1
dm11037_01h_vs_dm11037_38d,FBgn0086371,3,3,68,1,98,483,3,182,0.41317365269461104,0.41317365269461104,0.727544910179641,0.727544910179641,0.6611,0.9855,0.5664,0.3367,0.7751,0.5602,0,0.9938,0.6314,0.3945,0.8324,0.2707,0,0.8944,0.7768,1
dm11037_01h_vs_dm11037_38d,FBgn0250843,3,3,117,111,344,786,841,704,0.398601398601399,0.398601398601399,0.697983697983698,0.697983697983698,0.6218,0.5132,0.5103,0.4333,0.5849,0.7958,0,0.4831,0.48700000000000004,0.43200000000000005,0.5417,0.6362,0,0.9825,1.028,1
dm11037_01h_vs_dm11037_38d,FBgn0038984,3,3,161,122,226,3655,3513,2273,0.555992141453831,0.555992141453831,0.759241605762101,0.759241605762101,0.2569,0.5689,0.5612,0.4873,0.6338,0.1058,0,0.5099,0.5104,0.4592,0.5619,0.6669,0,0.8862,0.9807,1
dm11037_01h_vs_dm11037_38d,FBgn0040070,3,3,359,307,321,2468,2538,492,0.674772036474164,0.674772036474164,0.9105129137868321,0.9105129137868321,0.3162,0.539,0.5377,0.4705,0.6029,0.2529,0,0.493,0.4949,0.4385,0.551,0.8482,0,0.9291,1.012,1
dm11037_01h_vs_dm11037_38d,FBgn0034345,3,3,107,141,11,383,502,40,0.9575289575289581,0.9575289575289581,0.9567567567567571,0.9567567567567571,0.9898,0.4315,0.439,0.3596,0.5215,0.136,0,0.4328,0.4384,0.3778,0.5042,0.0649,0,1.1352,1.1347,1
dm11037_01h_vs_dm11037_38d,FBgn0283468,3,3,23,15,47,153,119,216,0.44705882352941206,0.44705882352941206,0.557377049180328,0.557377049180328,0.9387,0.6053,0.5666,0.4317,0.6943,0.3391,0,0.5625,0.5607,0.4776,0.6414,0.1573,0,0.8809999999999999,0.8876,1
dm11037_01h_vs_dm11037_38d,FBgn0031950,3,3,37,41,36,288,240,57,0.6842105263157889,0.6842105263157889,0.902564102564103,0.902564102564103,0.3449,0.4744,0.4786,0.368,0.5887,0.7020000000000001,0,0.5455,0.5412,0.4699,0.6111,0.2442,0,1.0511,0.9227,1
dm11037_01h_vs_dm11037_38d,FBgn0039172,3,3,51,34,98,445,451,223,0.46448087431694,0.46448087431694,0.800714924039321,0.800714924039321,0.2144,0.6,0.5782,0.4686,0.682,0.1651,0,0.4967,0.4998,0.4348,0.5654,0.9907,0,0.858,1.0027,1
dm11037_01h_vs_dm11037_38d,FBgn0001114,3,3,26,25,1925,230,218,4534,0.0258097165991902,0.0258097165991902,0.0899237254114813,0.0899237254114813,0.8691,0.5098,0.5063,0.3848,0.6267,0.9222,0,0.5134,0.5186,0.4477,0.5895,0.5853,0,0.9953,0.9657,1
dm11037_01h_vs_dm11037_38d,FBgn0053506,3,3,35,31,2,111,97,3,0.970588235294118,0.970588235294118,0.985781990521327,0.985781990521327,0.9742,0.5303,0.5208,0.4008,0.6382,0.7287,0,0.5337,0.5225,0.4261,0.6139,0.6153,0,0.9661,0.9601,1
dm11037_01h_vs_dm11037_38d,FBgn0040364,3,3,199,152,82,83,102,9,0.8106235565819859,0.8106235565819859,0.9536082474226801,0.9536082474226801,0.0667,0.5670000000000001,0.5603,0.4773,0.6381,0.138,0,0.4486,0.4451,0.3543,0.5394,0.2467,0,0.8881,1.123,1
dm11037_01h_vs_dm11037_38d,FBgn0031589,3,3,29,12,44,339,246,138,0.48235294117647,0.48235294117647,0.809128630705394,0.809128630705394,0.3731,0.7073,0.6351,0.4998,0.7559999999999999,0.0507,0,0.5795,0.57,0.5029,0.633,0.0416,1,0.7616,0.8699,1
dm11037_01h_vs_dm11037_38d,FBgn0034296,3,3,490,793,169,632,959,105,0.8836088154269971,0.8836088154269971,0.9380896226415091,0.9380896226415091,0.6887,0.3819,0.409,0.3048,0.5264,0.1213,0,0.3972,0.44,0.3322,0.5586,0.284,0,1.2134,1.1377,1
dm11037_01h_vs_dm11037_38d,FBgn0034290,3,3,112,113,687,1357,1533,1339,0.24671052631578896,0.24671052631578896,0.68337668479546,0.68337668479546,0.9302,0.4978,0.4838,0.3913,0.5752,0.7313,0,0.4696,0.4786,0.4107,0.5487,0.52,0,1.0378,1.0465,1
dm11037_01h_vs_dm11037_38d,FBgn0085360,3,3,90,77,166,1449,1388,1199,0.501501501501502,0.501501501501502,0.702923686818632,0.702923686818632,0.6229,0.5389,0.5341,0.4485,0.6206,0.4384,0,0.5108,0.5094,0.4563,0.5628,0.7164,0,0.9371,0.9828,1
dm11037_01h_vs_dm11037_38d,FBgn0263396,3,3,127,190,822,519,791,4022,0.2783143107989461,0.2783143107989461,0.245686421605401,0.245686421605401,0.8322,0.4006,0.4077,0.3407,0.47700000000000004,0.0116,1,0.3962,0.3984,0.3472,0.45299999999999996,0.0016,1,1.2098,1.2316,1
dm11037_01h_vs_dm11037_38d,FBgn0011834,3,3,27,137,9,65,585,21,0.9479768786127171,0.9479768786127171,0.9687034277198209,0.9687034277198209,0.3362,0.1646,0.2508,0.1556,0.4191,0.0104,1,0.1,0.1923,0.1117,0.3656,0.0033,1,1.7765,2.1328,1
dm11037_01h_vs_dm11037_38d,FBgn0034535,3,3,15,20,0,108,150,1,0.5,0.5,0.996138996138996,0.996138996138996,0.9207,0.4286,0.4791,0.3002,0.6632,0.8178,0,0.4186,0.4669,0.2949,0.6551,0.7024,0,1.0635,1.091,1
dm11037_01h_vs_dm11037_38d,FBgn0034534,3,3,107,113,10,978,1148,25,0.956521739130435,0.956521739130435,0.98837749883775,0.98837749883775,0.5956,0.4864,0.4872,0.40700000000000003,0.5695,0.7569,0,0.46,0.4611,0.4005,0.5227,0.1951,0,1.0296,1.0835,1
dm11037_01h_vs_dm11037_38d,FBgn0033184,3,3,32,23,1,174,170,6,0.982142857142857,0.982142857142857,0.982857142857143,0.982857142857143,0.46,0.5818,0.5567,0.4311,0.6763,0.3616,0,0.5058,0.5042,0.4235,0.5826,0.9084,0,0.8981,0.9948,1
dm11037_01h_vs_dm11037_38d,FBgn0033188,3,3,271,257,1434,656,606,2177,0.269113149847095,0.269113149847095,0.36696714161093297,0.36696714161093297,0.9358,0.5133,0.5113,0.4372,0.5857,0.754,0,0.5198,0.5152,0.4459,0.5852,0.6511,0,0.9802,0.9723,1
dm11037_01h_vs_dm11037_38d,FBgn0015790,3,3,110,144,69,747,865,219,0.7863777089783279,0.7863777089783279,0.880393227744402,0.880393227744402,0.6162,0.4331,0.4435,0.3558,0.5341,0.2116,0,0.4634,0.4731,0.4018,0.5495,0.446,0,1.126,1.0585,1
dm11037_01h_vs_dm11037_38d,FBgn0015791,3,3,39,44,26,551,549,88,0.7614678899082571,0.7614678899082571,0.9259259259259259,0.9259259259259259,0.7331,0.4699,0.4765,0.3697,0.5842,0.6522,0,0.5009,0.4972,0.434,0.5591,0.9371,0,1.0553,1.0076,1
dm11037_01h_vs_dm11037_38d,FBgn0015794,3,3,40,35,72,510,612,372,0.510204081632653,0.510204081632653,0.751004016064257,0.751004016064257,0.2909,0.5333,0.5259,0.4157,0.6371,0.6447,0,0.4545,0.4576,0.3986,0.519,0.1516,0,0.9551,1.091,1
dm11037_01h_vs_dm11037_38d,FBgn0015795,3,3,169,108,239,1190,1030,883,0.5368217054263571,0.5368217054263571,0.715436674186271,0.715436674186271,0.1858,0.6101,0.598,0.5207,0.6717,0.0164,1,0.536,0.5358,0.4771,0.5907,0.2042,0,0.8215,0.9322,1
dm11037_01h_vs_dm11037_38d,FBgn0051343,3,3,68,60,13,277,241,29,0.907801418439716,0.907801418439716,0.946983546617916,0.946983546617916,0.7122,0.5312,0.525,0.4267,0.6226,0.6273,0,0.5347,0.5488,0.4671,0.6315,0.2347,0,0.9556,0.9094,1
dm11037_01h_vs_dm11037_38d,FBgn0010531,3,3,62,54,17,243,211,38,0.8721804511278201,0.8721804511278201,0.9227642276422758,0.9227642276422758,0.9267,0.5345,0.5285,0.4297,0.6255,0.5593,0,0.5352,0.5344,0.4626,0.606,0.3416,0,0.9488,0.9356,1
dm11037_01h_vs_dm11037_38d,FBgn0032050,3,3,58,55,12,86,98,49,0.904,0.904,0.789699570815451,0.789699570815451,0.5379999999999999,0.5133,0.5108,0.4087,0.6132,0.8373,0,0.4674,0.46799999999999997,0.3788,0.5597,0.4831,0,0.9838,1.0715,1
dm11037_01h_vs_dm11037_38d,FBgn0004893,3,3,36,23,4,48,54,33,0.936507936507936,0.936507936507936,0.755555555555556,0.755555555555556,0.2329,0.6102,0.5776,0.4537,0.6954,0.2207,0,0.4706,0.4785,0.3715,0.588,0.6942,0,0.8602,1.0512,1
dm11037_01h_vs_dm11037_38d,FBgn0032586,3,3,40,36,236,405,226,591,0.24358974358974397,0.24358974358974397,0.516366612111293,0.516366612111293,0.0787,0.5263,0.521,0.4119,0.6283,0.7211,0,0.6418,0.6365,0.5681,0.6982,0.0007,1,0.9646,0.7565,1
dm11037_01h_vs_dm11037_38d,FBgn0032587,3,3,45,43,105,96,181,132,0.455958549222798,0.455958549222798,0.6772616136919319,0.6772616136919319,0.0293,0.5114,0.5102,0.4039,0.6163,0.8491,0,0.3466,0.3622,0.2886,0.4418,0.0027,1,0.9853,1.3346,1
dm11037_01h_vs_dm11037_38d,FBgn0053087,3,3,25,31,21,113,123,78,0.7272727272727271,0.7272727272727271,0.7515923566878979,0.7515923566878979,0.7642,0.4464,0.4599,0.3396,0.5857,0.5287,0,0.4788,0.4816,0.3981,0.5660000000000001,0.6684,0,1.0941,1.0417,1
dm11037_01h_vs_dm11037_38d,FBgn0005278,3,3,125,170,297,1276,1338,604,0.498310810810811,0.498310810810811,0.8123057799875699,0.8123057799875699,0.1971,0.4237,0.4325,0.3642,0.5034,0.062,0,0.4881,0.4882,0.4383,0.5387,0.6322,0,1.1492,1.0252,1
dm11037_01h_vs_dm11037_38d,FBgn0029990,3,3,1832,1158,98,15047,28626,1218,0.9682642487046629,0.9682642487046629,0.9728676126617809,0.9728676126617809,0.0093,0.6127,0.5866,0.4767,0.6821,0.1109,0,0.3445,0.3718,0.2836,0.4749,0.0187,1,0.843,1.3104,1
dm11037_01h_vs_dm11037_38d,FBgn0035583,3,3,95,87,36,746,638,86,0.8348623853211009,0.8348623853211009,0.9414965986394559,0.9414965986394559,0.6902,0.522,0.5188,0.4358,0.6024,0.6536,0,0.539,0.5387,0.4791,0.5956,0.1811,0,0.9664,0.9268,1
dm11037_01h_vs_dm11037_38d,FBgn0038923,3,3,75,60,3,310,322,17,0.9782608695652171,0.9782608695652171,0.973805855161787,0.973805855161787,0.3764,0.5556,0.545,0.4504,0.6386,0.34600000000000003,0,0.4905,0.4929,0.4216,0.5635,0.8362,0,0.9173,1.0170000000000001,1
dm11037_01h_vs_dm11037_38d,FBgn0029133,3,3,34,43,135,296,284,209,0.3632075471698111,0.3632075471698111,0.7351077313054499,0.7351077313054499,0.4036,0.4416,0.4571,0.3495,0.5666,0.4393,0,0.5103,0.5104,0.4445,0.5764,0.7516,0,1.0981,0.9816,1
dm11037_01h_vs_dm11037_38d,FBgn0029134,3,3,528,6,194,3076,18,433,0.733516483516484,0.733516483516484,0.8772327757300821,0.8772327757300821,0.6947,0.9888,0.5598,0.33899999999999997,0.7697,0.608,0,0.9942,0.6213,0.3886,0.8218,0.2889,0,0.9067,0.794,1
dm11037_01h_vs_dm11037_38d,FBgn0029687,3,3,113,142,346,931,939,722,0.42429284525790295,0.42429284525790295,0.7214506172839509,0.7214506172839509,0.3258,0.4431,0.4499,0.3745,0.5285,0.192,0,0.4979,0.4969,0.4401,0.5536,0.9087,0,1.1099,1.0079,1
dm11037_01h_vs_dm11037_38d,FBgn0038533,3,3,31,18,0,334,404,9,0.5,0.5,0.9879518072289158,0.9879518072289158,0.7007,0.6327,0.5347,0.3518,0.7069,0.6956,0,0.4526,0.4839,0.3037,0.6699,0.8598,0,0.9481,1.0545,1
dm11037_01h_vs_dm11037_38d,FBgn0035726,3,3,77,73,89,433,518,271,0.627615062761506,0.627615062761506,0.77823240589198,0.77823240589198,0.3442,0.5133,0.5119,0.4231,0.6015,0.7947,0,0.4553,0.4607,0.4018,0.522,0.1951,0,0.9803,1.0842,1
dm11037_01h_vs_dm11037_38d,FBgn0024432,3,3,95,106,16,341,402,76,0.926267281105991,0.926267281105991,0.907203907203907,0.907203907203907,0.8024,0.4726,0.47700000000000004,0.3927,0.5623,0.5878,0,0.45899999999999996,0.46299999999999997,0.3969,0.53,0.2562,0,1.0515,1.0798,1
dm11037_01h_vs_dm11037_38d,FBgn0031771,3,3,372,351,43,2885,3107,312,0.943864229765013,0.943864229765013,0.950507614213198,0.950507614213198,0.3809,0.5145,0.5137,0.455,0.5705,0.6267,0,0.4815,0.4826,0.4366,0.5297,0.4384,0,0.9745,1.0367,1
dm11037_01h_vs_dm11037_38d,FBgn0031772,3,3,29,20,33,133,130,95,0.597560975609756,0.597560975609756,0.73463687150838,0.73463687150838,0.4404,0.5918,0.562,0.4355,0.68,0.3242,0,0.5057,0.5033,0.4205,0.5870000000000001,0.9304,0,0.8884,0.9968,1
dm11037_01h_vs_dm11037_38d,FBgn0052023,3,3,200,201,1,167,162,1,0.9975124378109449,0.9975124378109449,0.9969696969696971,0.9969696969696971,0.8504,0.4988,0.4971,0.4183,0.5755,0.9396,0,0.5076,0.5079,0.4249,0.5904,0.8413,0,1.0092,0.9876,1
dm11037_01h_vs_dm11037_38d,FBgn0031117,3,3,66,80,63,331,362,96,0.6985645933014352,0.6985645933014352,0.8783269961977191,0.8783269961977191,0.7959999999999999,0.4521,0.4661,0.3707,0.5648,0.4833,0,0.4776,0.4809,0.4035,0.5581,0.6042,0,1.0762,1.0424,1
dm11037_01h_vs_dm11037_38d,FBgn0283536,3,3,30,15,2352,53,37,4850,0.0187734668335419,0.0187734668335419,0.0182186234817813,0.0182186234817813,0.7682,0.6667,0.6047,0.4773,0.721,0.1104,0,0.5889,0.5809,0.4637,0.6890000000000001,0.1684,0,0.8128,0.8535,1
dm11037_01h_vs_dm11037_38d,FBgn0261477,3,3,59,47,4,205,323,57,0.9636363636363641,0.9636363636363641,0.902564102564103,0.902564102564103,0.0496,0.5566,0.5478,0.4356,0.6608,0.3962,0,0.3883,0.4015,0.32,0.4945,0.0411,1,0.9137,1.2279,1
dm11037_01h_vs_dm11037_38d,FBgn0260960,3,3,205,54,165,813,132,1248,0.6108490566037739,0.6108490566037739,0.430916552667579,0.430916552667579,0.0122,0.7915,0.7592,0.6937,0.8156,0.0,1,0.8603,0.8448,0.8059,0.8759999999999999,0.0,1,0.5631,0.4282,1
dm11037_01h_vs_dm11037_38d,FBgn0083953,3,3,69,80,76,586,655,149,0.662222222222222,0.662222222222222,0.8928057553956831,0.8928057553956831,0.8664,0.4631,0.4628,0.3651,0.5646,0.4498,0,0.4722,0.4726,0.3956,0.5521,0.4649,0,1.0839,1.06,1
dm11037_01h_vs_dm11037_38d,FBgn0027610,3,3,113,113,116,874,723,200,0.660818713450292,0.660818713450292,0.8887033945464659,0.8887033945464659,0.3809,0.5,0.5005,0.4205,0.58,0.9940000000000001,0,0.5473,0.5436,0.4854,0.599,0.1271,0,1.0024,0.9176,1
dm11037_01h_vs_dm11037_38d,FBgn0034583,3,3,144,116,217,808,826,271,0.545073375262054,0.545073375262054,0.8577427821522309,0.8577427821522309,0.3264,0.5538,0.5463,0.4627,0.6288,0.2764,0,0.4945,0.4948,0.4276,0.5636,0.872,0,0.914,1.0129,1
dm11037_01h_vs_dm11037_38d,FBgn0031942,3,3,1065,1472,89,883,933,80,0.9661081492764659,0.9661081492764659,0.957805907172996,0.957805907172996,0.1991,0.4198,0.4197,0.3653,0.4775,0.01,1,0.4862,0.4734,0.4133,0.5355,0.3684,0,1.1784,1.0569,1
dm11037_01h_vs_dm11037_38d,FBgn0061492,3,3,29,25,21,220,198,25,0.72,0.72,0.9435665914221221,0.9435665914221221,0.9662,0.537,0.5262,0.4007,0.6491,0.672,0,0.5263,0.5298,0.4508,0.6083,0.4278,0,0.9559,0.9448,1
dm11037_01h_vs_dm11037_38d,FBgn0029896,3,3,98,112,1264,304,332,2750,0.14246947082768,0.14246947082768,0.187832250443001,0.187832250443001,0.9513,0.4667,0.4736,0.3946,0.5534,0.5156,0,0.478,0.4764,0.4121,0.5411,0.4673,0,1.0581,1.0509,1
dm11037_01h_vs_dm11037_38d,FBgn0027356,3,3,49,27,64,283,208,166,0.5428571428571429,0.5428571428571429,0.747336377473364,0.747336377473364,0.5411,0.6447,0.6076,0.4964,0.7099,0.057999999999999996,0,0.5764,0.5697,0.4949,0.6367,0.0624,0,0.8066,0.8709,1
dm11037_01h_vs_dm11037_38d,FBgn0033724,3,3,114,91,20,40,32,1,0.9111111111111109,0.9111111111111109,0.9863013698630141,0.9863013698630141,0.946,0.5561,0.5431,0.4478,0.6336,0.3651,0,0.5556,0.5366,0.4165,0.6519,0.5484,0,0.9209,0.9354,1
dm11037_01h_vs_dm11037_38d,FBgn0033518,3,3,49,67,4,109,98,10,0.966666666666667,0.966666666666667,0.953917050691244,0.953917050691244,0.2262,0.4224,0.44,0.3396,0.5449,0.2564,0,0.5266,0.5256,0.4303,0.6198,0.5773,0,1.1363,0.9540000000000001,1
dm11037_01h_vs_dm11037_38d,FBgn0004401,3,3,55,74,11,465,552,389,0.921428571428572,0.921428571428572,0.723328591749644,0.723328591749644,0.6698,0.4264,0.4349,0.3449,0.5271,0.1713,0,0.4572,0.4594,0.4014,0.5194,0.1633,0,1.1467,1.0869,1
dm11037_01h_vs_dm11037_38d,FBgn0035266,3,3,50,50,25,656,735,351,0.8,0.8,0.798507462686567,0.798507462686567,0.7049,0.5,0.4994,0.397,0.6018,0.9913,0,0.4716,0.4766,0.4175,0.5377,0.4251,0,1.0069,1.0501,1
dm11037_01h_vs_dm11037_38d,FBgn0035911,3,3,24,37,1,203,239,19,0.9838709677419358,0.9838709677419358,0.958785249457701,0.958785249457701,0.5431,0.3934,0.4223,0.3067,0.5449,0.1998,0,0.4593,0.4654,0.3932,0.5386,0.3313,0,1.1817,1.0752,1
dm11037_01h_vs_dm11037_38d,FBgn0035917,3,3,689,707,927,2005,2352,787,0.6009470512268621,0.6009470512268621,0.847006220839813,0.847006220839813,0.4598,0.4936,0.4944,0.4342,0.5568,0.8451,0,0.4602,0.4644,0.408,0.5246,0.2142,0,1.0133,1.0759999999999998,1
dm11037_01h_vs_dm11037_38d,FBgn0001296,3,3,36,49,4,274,326,43,0.9550561797752809,0.9550561797752809,0.9331259720062209,0.9331259720062209,0.7338,0.4235,0.4398,0.3344,0.5505,0.2853,0,0.4567,0.4608,0.3925,0.5311,0.2602,0,1.1376,1.0848,1
dm11037_01h_vs_dm11037_38d,FBgn0001297,3,3,20,32,42,542,641,537,0.553191489361702,0.553191489361702,0.687790697674419,0.687790697674419,0.4827,0.3846,0.4172,0.2974,0.5414,0.1802,0,0.4582,0.4668,0.4078,0.5296,0.2758,0,1.1952,1.0712,1
dm11037_01h_vs_dm11037_38d,FBgn0036918,3,3,63,52,19,378,310,10,0.858208955223881,0.858208955223881,0.98567335243553,0.98567335243553,0.9298,0.5478,0.5355,0.4288,0.6367,0.4889,0,0.5494,0.5408,0.466,0.6125,0.2613,0,0.9359,0.9237,1
dm11037_01h_vs_dm11037_38d,FBgn0032646,3,3,59,0,13,303,1,126,0.819444444444444,0.819444444444444,0.7069767441860471,0.7069767441860471,0.7064,1.0,0.5505,0.3248,0.7661,0.6642,0,0.9967,0.6082,0.3711,0.8136,0.3698,0,0.9251,0.8184,1
dm11037_01h_vs_dm11037_38d,FBgn0028746,3,3,13,18,98,68,66,957,0.24031007751938,0.24031007751938,0.12282309807516001,0.12282309807516001,0.5267,0.4194,0.4523,0.3173,0.5912,0.5018,0,0.5075,0.5053,0.4089,0.6016,0.9184,0,1.1143,0.9943,1
dm11037_01h_vs_dm11037_38d,FBgn0000405,3,3,38,54,71,266,281,37,0.564417177914111,0.564417177914111,0.9366438356164379,0.9366438356164379,0.4318,0.413,0.4339,0.3285,0.5443,0.2227,0,0.4863,0.4861,0.4082,0.5633,0.718,0,1.1514,1.0315,1
dm11037_01h_vs_dm11037_38d,FBgn0024315,3,3,44,43,34,221,273,50,0.71900826446281,0.71900826446281,0.908088235294118,0.908088235294118,0.474,0.5057,0.5056,0.391,0.6195,0.9118,0,0.4474,0.4545,0.373,0.5415,0.2667,0,0.9958,1.1003,1
dm11037_01h_vs_dm11037_38d,FBgn0039118,3,3,43,28,10,132,82,18,0.876543209876543,0.876543209876543,0.922413793103448,0.922413793103448,0.7416,0.6056,0.5756,0.4547,0.6913,0.2089,0,0.6168,0.5993,0.4946,0.6927,0.0604,0,0.8634,0.8206,1
dm11037_01h_vs_dm11037_38d,FBgn0039114,3,3,79,96,88,2269,2061,625,0.665399239543726,0.665399239543726,0.873864783047427,0.873864783047427,0.204,0.4514,0.4594,0.3776,0.5418,0.3262,0,0.524,0.5221,0.4712,0.5725,0.3536,0,1.0893,0.9579,1
dm11037_01h_vs_dm11037_38d,FBgn0039111,3,3,17,25,4,154,173,24,0.91304347826087,0.91304347826087,0.931623931623932,0.931623931623932,0.6136,0.4048,0.4259,0.2927,0.5692,0.3,0,0.4709,0.4703,0.3709,0.5707,0.5222,0,1.1775,1.0675,1
dm11037_01h_vs_dm11037_38d,FBgn0039113,3,3,22,26,3,109,94,7,0.941176470588235,0.941176470588235,0.966666666666667,0.966666666666667,0.4351,0.4583,0.4715,0.3484,0.5988,0.6511,0,0.5369,0.5306,0.4404,0.6186,0.4836,0,1.0687,0.9440000000000001,1
dm11037_01h_vs_dm11037_38d,FBgn0053523,3,3,41,7,44,257,99,104,0.5217391304347829,0.5217391304347829,0.773913043478261,0.773913043478261,0.6009,0.8542,0.7347,0.6156,0.8333,0.0002,1,0.7219,0.7023,0.6247,0.7669,0.0,1,0.6014,0.6516,1
dm11037_01h_vs_dm11037_38d,FBgn0017558,3,3,25,19,141,1553,1397,2632,0.23783783783783802,0.23783783783783802,0.5284844141884629,0.5284844141884629,0.7958,0.5682,0.5466,0.4138,0.6758,0.4809,0,0.5264,0.5275,0.465,0.5870000000000001,0.3376,0,0.9178,0.948,1
dm11037_01h_vs_dm11037_38d,FBgn0034002,3,3,23,30,4,118,102,9,0.9298245614035091,0.9298245614035091,0.960698689956332,0.960698689956332,0.3787,0.434,0.4617,0.3387,0.5904,0.5487,0,0.5364,0.532,0.43799999999999994,0.6223,0.4922,0,1.0907,0.9417,1
dm11037_01h_vs_dm11037_38d,FBgn0015756,3,3,804,733,3372,11379,11389,18179,0.313098390710939,0.313098390710939,0.556035851222312,0.556035851222312,0.5329,0.5231,0.5218,0.4712,0.5719,0.3789,0,0.4998,0.5013,0.4577,0.5454,0.9609,0,0.9585,0.9984,1
